binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1378	3.5682903220538816e-07	13	1.2580701723795824e-33	1.1700052603130117e-31	12	12	9.786128822019411e-31	9.101099804478051e-29	13.0	13.0	30.792307692307688	3.550640522309524e-07	9.221516450296755e-31	8.576010298775982e-29
gc19_pc.cds::gencode::RB1::ENSG00000139687.9	2787	4.326965337828374e-07	3	1.1140175063790563e-05	0.00025900907023313055	3	3	1.1140175063790563e-05	0.0003453454269775075	3.0	3.0	35.0	3.78794908431604e-07	7.5026478115248714e-06	0.0003488731232359065
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8	393	3.4263881440479163e-07	2	1.0447886330625464e-05	0.00025900907023313055	2	2	1.0447886330625464e-05	0.0003453454269775075	2.0	2.0	22.6	4.6453333067977057e-07	1.918305589587805e-05	0.0005946747327722195
gc19_pc.cds::gencode::KLHDC2::ENSG00000165516.6	1221	2.904865231043574e-07	2	7.212919611388278e-05	0.0011180025397651832	2	2	7.212919611388278e-05	0.0013416030477182198	2.0	2.0	30.7	2.8991879700057045e-07	7.184866111454045e-05	0.0016704813709130654
gc19_pc.cds::gencode::DNAJB12::ENSG00000148719.10	1260	3.597843305893217e-07	2	0.00011756655409242005	0.0015619556472278664	2	2	0.00011756655409242005	0.0018222815884325109	2.0	2.0	25.23	4.369319020712174e-07	0.00017301004558333328	0.002884105099372783
gc19_pc.cds::gencode::IFI16::ENSG00000163565.14	2370	9.539563666401543e-08	2	2.939350131781178e-05	0.0005467191245112991	2	2	2.939350131781178e-05	0.0006833989056391239	2.0	2.0	12.130500000000001	2.409564574737589e-07	0.00018607129673372795	0.002884105099372783
gc19_pc.cds::gencode::RFWD2::ENSG00000143207.15	2244	4.920252040864171e-07	2	0.0006872124961500289	0.0058100692856320624	2	2	0.0006872124961500289	0.006391076214195269	2.0	2.0	28.15	5.35547149314665e-07	0.000812369383123166	0.009504229915654814
gc19_pc.cds::gencode::MVB12A::ENSG00000141971.8	1078	6.213605005469462e-07	2	0.00025541925682628713	0.0026393323205383	2	2	0.00025541925682628713	0.0029692488606055875	2.0	2.0	17.0225	1.1184306498316011e-06	0.000817568164787511	0.009504229915654814
gc19_pc.cds::gencode::AP1M2::ENSG00000129354.7	1621	4.921037336267571e-07	2	0.0003612067927192062	0.0033592231722886176	2	2	0.0003612067927192062	0.0037324701914317974	2.0	2.0	18.54	8.132717582698942e-07	0.0009750000358127215	0.010075000370064788
gc19_pc.cds::gencode::IGSF8::ENSG00000162729.9	1842	3.594790970554288e-07	2	0.0002496522325254569	0.0026393323205383	2	2	0.0002496522325254569	0.0029692488606055875	2.0	2.0	13.903	7.922347359403251e-07	0.001190893175549093	0.011075306532606565
gc19_pc.cds::gencode::ROCK2::ENSG00000134318.9	4167	6.714530537143304e-07	2	0.004247859066571533	0.023238287834773677	2	2	0.004247859066571533	0.023238287834773677	2.0	2.0	34.95	5.886501163321054e-07	0.003290215735830431	0.027817278493839095
gc19_pc.cds::gencode::MGAT4C::ENSG00000182050.9	1524	8.121248200497887e-06	8	1.6784190846853718e-08	7.804648743786978e-07	2	4	0.0009352797647286956	0.007907365283615336	8.0	8.0	18.802375	1.3234234763600621e-05	0.005357785808639177	0.041522840016953624
gc19_pc.cds::gencode::ZNF791::ENSG00000173875.9	1731	9.310203294912854e-07	2	0.0014474554188709928	0.011217779496250194	2	2	0.0014474554188709928	0.011217779496250194	2.0	2.0	13.5895	2.099154707355899e-06	0.007031050967524714	0.05029905692152296
gc19_pc.cds::gencode::PAQR8::ENSG00000170915.8	1065	2.4393934450069225e-06	2	0.003678750676902643	0.022808254196796388	2	2	0.003678750676902643	0.022808254196796388	2.0	2.0	16.002000000000002	4.67085459036446e-06	0.012787609495651605	0.08494626307825709
gc19_pc.cds::gencode::PTPN13::ENSG00000163629.8	7611	4.075872128925436e-07	2	0.005186187444803515	0.026795301798151497	2	2	0.005186187444803515	0.026795301798151497	2.0	2.0	17.881	6.984213524426787e-07	0.014491540134203802	0.08984754883206357
gc19_pc.cds::gencode::ATRX::ENSG00000085224.16	7543	6.741031362579567e-07	2	0.013328347625170824	0.053892883875690724	2	2	0.013328347625170824	0.05634256041549485	2.0	2.0	25.685000000000002	8.041471713040215e-07	0.018556368545770894	0.10785889217229332
gc19_pc.cds::gencode::AC009365.3::ENSG00000183470.5	453	8.504629786479139e-06	2	0.007864928999770851	0.034830399856128055	2	2	0.007864928999770851	0.03657191984893446	2.0	2.0	17.655	1.4759663362091236e-05	0.022236596776340937	0.12094207722568301
gc19_pc.cds::gencode::LINS::ENSG00000140471.12	2363	1.1673460345787504e-06	2	0.004132398723836904	0.023238287834773677	2	2	0.004132398723836904	0.023238287834773677	2.0	2.0	12.295	2.9091079706785616e-06	0.023408143979164454	0.12094207722568301
gc19_pc.cds::gencode::OASL::ENSG00000135114.8	1545	1.6064476405711043e-06	2	0.0033663895861232745	0.022362445107818894	2	2	0.0033663895861232745	0.022362445107818894	2.0	2.0	9.289000000000001	5.298907924114397e-06	0.03224832183057135	0.15784704896016502
gc19_pc.cds::gencode::POM121C::ENSG00000135213.8	2780	7.379200460766477e-07	2	0.002322183673509412	0.01661254474125964	2	2	0.002322183673509412	0.01661254474125964	2.0	2.0	7.4425	3.037940236719985e-06	0.034122649263088965	0.15867031907336368
gc19_pc.cds::gencode::CGREF1::ENSG00000138028.10	1502	4.6474288332377686e-06	2	0.024080101178423966	0.08294257072568255	2	2	0.024080101178423966	0.08613266959974727	2.0	2.0	24.0	5.9332174771002175e-06	0.03760436641103205	0.16653362267742766
gc19_pc.cds::gencode::BAIAP2L2::ENSG00000128298.12	1619	3.575722006433244e-06	2	0.017006957271626103	0.06590195942755116	2	2	0.017006957271626103	0.06876726201135772	2.0	2.0	17.169999999999998	6.380904034776623e-06	0.04897755542966935	0.20704148431632952
gc19_pc.cds::gencode::NKAIN3::ENSG00000185942.7	594	7.942368405136593e-06	2	0.01156790008903002	0.04890066855817236	2	2	0.01156790008903002	0.051229271822847235	2.0	2.0	12.515	1.94449994353484e-05	0.05960679361087538	0.24101877416571352
