binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1378	3.568290322053698e-07	13	1.25807017237876e-33	1.1700052603122466e-31	12	12	9.78612882201357e-31	9.101099804472619e-29	10.0	10.0	7.579336900000001	3.876626193904137e-07	2.64214671898706e-30	2.4571964486579654e-28
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8	393	3.4263881440477337e-07	2	1.044788633062435e-05	0.0002590090702330943	2	2	1.044788633062435e-05	0.000345345426977459	2.0	2.0	6.4306445	4.3873977964418827e-07	1.7115822705880683e-05	0.0007958857558234518
gc19_pc.cds::gencode::KLHDC2::ENSG00000165516.6	1221	2.9048652310434084e-07	2	7.21291961138747e-05	0.001118002539765058	2	2	7.21291961138747e-05	0.0013416030477180695	2.0	2.0	8.548456	2.7981002057448907e-07	6.694433559724582e-05	0.0020752744035146204
gc19_pc.cds::gencode::AP1M2::ENSG00000129354.7	1621	4.921037336267334e-07	2	0.00036120679271917186	0.0033592231722882984	2	2	0.00036120679271917186	0.0037324701914314426	2.0	1.0	6.048455	6.699419327415259e-07	0.0006650997951094283	0.015463570236294208
gc19_pc.cds::gencode::RFWD2::ENSG00000143207.15	2244	4.920252040863944e-07	2	0.000687212496149966	0.005810069285631531	2	2	0.000687212496149966	0.006391076214194684	2.0	2.0	7.270843	5.572210814594539e-07	0.0008784885489972036	0.016339887011347986
gc19_pc.cds::gencode::DNAJB12::ENSG00000148719.10	1260	3.5978433058930247e-07	2	0.00011756655409240753	0.0015619556472276999	2	2	0.00011756655409240753	0.0018222815884323168	2.0	2.0	2.606011	1.1368180381607936e-06	0.001148073152640049	0.01779513386592076
gc19_pc.cds::gencode::IFI16::ENSG00000163565.14	2370	9.539563666400797e-08	2	2.9393501317807187e-05	0.0005467191245112137	2	2	2.9393501317807187e-05	0.000683398905639017	2.0	2.0	0.9652061	8.138294629567277e-07	0.0020585032948820946	0.0238815027728995
gc19_pc.cds::gencode::ROCK2::ENSG00000134318.9	4167	6.714530537143029e-07	2	0.0042478590665711935	0.023238287834771824	2	2	0.0042478590665711935	0.023238287834771824	2.0	2.0	11.419501499999999	4.841650799327378e-07	0.0022477886223000814	0.0238815027728995
gc19_pc.cds::gencode::MVB12A::ENSG00000141971.8	1078	6.213605005469196e-07	2	0.00025541925682626533	0.002639332320538075	2	2	0.00025541925682626533	0.0029692488606053342	2.0	2.0	2.6952067	1.898351020361102e-06	0.0023111131715709194	0.0238815027728995
gc19_pc.cds::gencode::IGSF8::ENSG00000162729.9	1842	3.594790970554103e-07	2	0.00024965223252543164	0.002639332320538075	2	2	0.00024965223252543164	0.0029692488606053342	2.0	1.0	1.8552385	1.5955074983453498e-06	0.004671850512235646	0.04227672885899879
gc19_pc.cds::gencode::MGAT4C::ENSG00000182050.9	1524	8.12124820049793e-06	8	1.6784190846854433e-08	7.80464874378731e-07	2	4	0.000935279764728714	0.00790736528361549	8.0	8.0	5.154509	1.2973598005245328e-05	0.0050004733059030824	0.04227672885899879
gc19_pc.cds::gencode::PTPN13::ENSG00000163629.8	7611	4.075872128925226e-07	2	0.005186187444802999	0.02679530179814883	2	2	0.005186187444802999	0.02679530179814883	2.0	2.0	5.967454999999999	5.624142986013827e-07	0.009617056415728215	0.07453218722189367
gc19_pc.cds::gencode::PAQR8::ENSG00000170915.8	1065	2.4393934450068836e-06	2	0.0036787506769025285	0.022808254196795677	2	2	0.0036787506769025285	0.022808254196795677	2.0	2.0	2.4730985	8.122045050819921e-06	0.035633341460547134	0.25491544275622186
gc19_pc.cds::gencode::OR2J2::ENSG00000204700.3	939	8.49892004632358e-06	2	0.030783372584770742	0.09279208791676609	2	2	0.030783372584770742	0.09588515751399163	1.0	1.0	5.87691	1.1908022850930964e-05	0.05631591897833743	0.35724991969107045
gc19_pc.cds::gencode::ZPBP::ENSG00000042813.3	1066	8.44051297895819e-06	2	0.03825992863581576	0.10782343524638986	2	2	0.03825992863581576	0.11119291759783954	2.0	1.0	6.539905	1.062728574402987e-05	0.05762095478888233	0.35724991969107045
gc19_pc.cds::gencode::CGREF1::ENSG00000138028.10	1502	4.647428833237743e-06	2	0.02408010117842372	0.0829425707256817	2	2	0.02408010117842372	0.08613266959974639	2.0	2.0	4.7787275000000005	8.008025317590045e-06	0.06396806139520651	0.3718143568596378
gc19_pc.cds::gencode::ZNF791::ENSG00000173875.9	1731	9.310203294912522e-07	2	0.0014474554188708914	0.011217779496249409	2	2	0.0014474554188708914	0.011217779496249409	2.0	2.0	0.98357555	7.794287039427734e-06	0.0779552866040872	0.4052923090873843
gc19_pc.cds::gencode::HHATL::ENSG00000010282.10	1516	8.146900861868843e-06	2	0.06697185284581571	0.16390479775423317	2	2	0.06697185284581571	0.16390479775423317	1.0	1.0	7.491801	8.954289969599873e-06	0.07877275856401227	0.4052923090873843
gc19_pc.cds::gencode::AC009365.3::ENSG00000183470.5	453	8.504629786479183e-06	2	0.007864928999770935	0.03483039985612842	2	2	0.007864928999770935	0.03657191984893485	2.0	1.0	2.269355	3.0858721574609744e-05	0.08280165454473443	0.4052923090873843
gc19_pc.cds::gencode::BAIAP2L2::ENSG00000128298.12	1619	3.5757220064332056e-06	2	0.017006957271625756	0.06590195942754981	2	2	0.017006957271625756	0.06876726201135631	2.0	2.0	2.3225555	1.26771784070999e-05	0.15504964961104578	0.7134380070792387
gc19_pc.cds::gencode::TENM2::ENSG00000145934.11	8497	8.52647291340307e-07	2	0.025787988034638977	0.08565296025790803	2	2	0.025787988034638977	0.08882529211931203	2.0	1.0	2.836107	2.4755503315821048e-06	0.16109890482434422	0.7134380070792387
gc19_pc.cds::gencode::AKAP3::ENSG00000111254.3	2562	5.62445236624895e-06	2	0.08716666958829943	0.19901118393643996	2	2	0.08716666958829943	0.19901118393643996	2.0	2.0	5.085539499999999	9.106849654272883e-06	0.18879379685610034	0.7413045343244785
gc19_pc.cds::gencode::ABCG1::ENSG00000160179.14	2920	2.7918135524863576e-06	2	0.032000162409849014	0.09300047200362369	2	2	0.032000162409849014	0.09600048722954704	2.0	1.0	2.8010485	8.207119142618873e-06	0.19653820399025024	0.7413045343244785
gc19_pc.cds::gencode::MGAM::ENSG00000257335.4	8261	5.3902971737744385e-06	3	0.19467381980126258	0.30685873290707494	3	3	0.19467381980126258	0.30685873290707494	3.0	3.0	8.024808	5.530991796472081e-06	0.20470030413341114	0.7413045343244785
gc19_pc.cds::gencode::SLC6A19::ENSG00000174358.11	1904	8.198501267760024e-06	2	0.09966415370401999	0.19901118393643996	2	2	0.09966415370401999	0.19901118393643996	2.0	2.0	5.0633145	1.3332896875806299e-05	0.2140533308831236	0.7413045343244785
gc19_pc.cds::gencode::ENPEP::ENSG00000138792.5	2874	7.2258810921253365e-06	2	0.15792227255919145	0.2771088933585812	2	2	0.15792227255919145	0.2771088933585812	2.0	2.0	6.717209199999999	8.857820844404817e-06	0.21493926059094043	0.7413045343244785
gc19_pc.cds::gencode::DKK2::ENSG00000155011.4	864	7.4063487794495676e-06	2	0.020499192114408246	0.07625699466559868	2	2	0.020499192114408246	0.07943436944333196	2.0	2.0	2.067976	2.9490600870794232e-05	0.21521744544904217	0.7413045343244785
gc19_pc.cds::gencode::MAG::ENSG00000105695.10	1899	8.229551868627018e-06	2	0.09985495715919976	0.19901118393643996	2	2	0.09985495715919976	0.19901118393643996	2.0	2.0	4.774919000000001	1.4191723256988048e-05	0.23348791412129388	0.7755134290457261
gc19_pc.cds::gencode::NKAIN3::ENSG00000185942.7	594	7.942368405136622e-06	2	0.011567900089030091	0.048900668558172655	2	2	0.011567900089030091	0.05122927182284755	2.0	2.0	1.396816	4.682047144987797e-05	0.24423309801822934	0.783230279851563
gc19_pc.cds::gencode::SFMBT2::ENSG00000198879.7	2768	5.430727008986913e-06	2	0.0935872764288676	0.19901118393643996	2	2	0.0935872764288676	0.19901118393643996	2.0	1.0	4.2514695	1.0518258988393311e-05	0.2605235155064363	0.8008137203110796
gc19_pc.cds::gencode::LINS::ENSG00000140471.12	2363	1.1673460345787153e-06	2	0.004132398723836661	0.023238287834771824	2	2	0.004132398723836661	0.023238287834771824	2.0	1.0	0.7666465	1.2538033061628241e-05	0.26693790677035983	0.8008137203110796
gc19_pc.cds::gencode::SGSM1::ENSG00000167037.14	3447	7.697817125958142e-06	2	0.22831118455103494	0.34808098628272544	2	2	0.22831118455103494	0.34808098628272544	2.0	2.0	5.7851669999999995	1.095662114367232e-05	0.3675318882093344	1.0
gc19_pc.cds::gencode::KMT2C::ENSG00000055609.13	14871	9.783744128796936e-07	2	0.08859481853900907	0.19901118393643996	2	2	0.08859481853900907	0.19901118393643996	2.0	2.0	2.897931	2.7799821104417304e-06	0.410098517512769	1.0
gc19_pc.cds::gencode::GPR162::ENSG00000250510.3	1896	5.671676266021156e-06	3	0.006207842987293564	0.030385757779910597	2	2	0.0525780274383542	0.14817444096263455	3.0	3.0	2.0986886666666664	2.2252989968489745e-05	0.42002560286514595	1.0
gc19_pc.cds::gencode::HTR3C::ENSG00000178084.1	1344	8.459662458261293e-06	2	0.057987719309006126	0.1498016082149325	2	2	0.057987719309006126	0.1498016082149325	2.0	2.0	2.185752	3.186963621816761e-05	0.42745101874889246	1.0
gc19_pc.cds::gencode::SERPINF2::ENSG00000167711.9	1486	4.635650923407747e-06	2	0.02349839269384302	0.0829425707256817	2	2	0.02349839269384302	0.08613266959974639	2.0	2.0	1.17908115	3.237367364346898e-05	0.4865101391932297	1.0
