binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
gc19_pc.cds::gencode::PTCH1::ENSG00000185920.11	4544	8.549609183124431e-07	22	3.673805620279897e-28	1.1205107141853685e-25	19	20	6.184618197547928e-25	1.886308550252118e-22	22.0	22.0	32.449999999999996	7.788180198864658e-07	1.0009329913693822e-25	3.052845623676616e-23
gc19_pc.cds::gencode::DDX3X::ENSG00000215301.5	2165	1.2096013241971162e-06	18	8.314987801453488e-25	1.2680356397216568e-22	16	16	2.0404687244672775e-21	3.111714804812598e-19	18.0	18.0	28.591666666666672	1.2505677112188892e-06	3.437805120063193e-21	5.242652808096369e-19
gc19_pc.cds::gencode::CTDNEP1::ENSG00000175826.7	736	1.02372880803531e-06	5	8.336646426875069e-08	4.2377952669948265e-06	5	5	8.336646426875069e-08	8.39333132286732e-06	5.0	5.0	33.04	9.159026502882493e-07	4.821493248145652e-08	4.901851468948079e-06
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10	16662	9.490060095506555e-07	15	9.077482254455967e-09	6.921580219022675e-07	12	13	4.274430012068139e-07	2.6074023073615645e-05	15.0	15.0	33.29066666666667	8.426571303964286e-07	1.1357363785470041e-07	8.659989886420906e-06
gc19_pc.cds::gencode::SMO::ENSG00000128602.5	2364	1.1227955598529784e-06	8	4.905136698653607e-09	4.9868889769645e-07	7	7	1.1007647636547307e-07	8.39333132286732e-06	8.0	8.0	27.168750000000003	1.2216180998115126e-06	1.9329359278904434e-07	1.1790909160131705e-05
gc19_pc.cds::gencode::LDB1::ENSG00000198728.6	1236	7.812684709166776e-07	4	1.0844035838594607e-05	0.00041342886634641944	4	4	1.0844035838594607e-05	0.00047249013296733647	4.0	4.0	36.75	6.284162176951561e-07	4.632392082842605e-06	0.00023547993087783242
gc19_pc.cds::gencode::PRKAR1A::ENSG00000108946.10	1266	1.0149607582528438e-06	6	3.261815705162577e-08	1.989707580149172e-06	4	4	3.285104434224156e-05	0.0012524460655479596	6.0	6.0	31.13333333333333	9.636693794631925e-07	2.688392172215837e-05	0.0011713708750369005
gc19_pc.cds::gencode::KBTBD4::ENSG00000123444.9	1794	1.5988076067010946e-06	7	1.8469771519924177e-07	8.04754330510982e-06	6	6	3.3629889082029527e-06	0.00017095193616698342	7.0	7.0	19.860000000000003	2.3796955112831993e-06	3.113911727904581e-05	0.0011871788462636216
gc19_pc.cds::gencode::BRPF1::ENSG00000156983.11	3663	9.385878591818094e-07	4	0.0013377981736365902	0.03709349481446909	4	4	0.0013377981736365902	0.03709349481446909	4.0	4.0	37.5	7.398575231310475e-07	0.0005581322866227408	0.018914483046659547
gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13	5058	1.0557788305310196e-06	6	0.00010553713746519434	0.0035765363252093637	5	5	0.0008946729683421977	0.029007962423159762	6.0	6.0	30.349999999999998	1.028297272833507e-06	0.0007962733935658765	0.024286338503759233
gc19_pc.cds::gencode::KDM6A::ENSG00000147050.10	4469	1.5725122396416876e-06	5	0.0029325182717714077	0.054546590170236345	5	5	0.0029325182717714077	0.059262160110553165	5.0	5.0	36.62	1.2693463081323943e-06	0.0011665790658491628	0.03234605591672678
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12	2346	7.293023533744241e-07	3	0.0017288581679645696	0.04223488148180937	3	3	0.0017288581679645696	0.04223488148180937	3.0	3.0	26.866666666666664	8.024135570377658e-07	0.002263510937960622	0.052094409453777135
gc19_pc.cds::gencode::TBR1::ENSG00000136535.10	2049	1.8213341066845912e-06	4	0.001800175276273842	0.04223488148180937	4	4	0.001800175276273842	0.04223488148180937	4.0	4.0	27.447499999999998	1.9615132960596232e-06	0.0023490655608577183	0.052094409453777135
gc19_pc.cds::gencode::TCF4::ENSG00000196628.9	3031	1.7920127816109327e-06	4	0.006750127094563953	0.0895125549496524	4	4	0.006750127094563953	0.10293943819210027	4.0	4.0	39.75	1.3326263603627464e-06	0.0023912187945996062	0.052094409453777135
gc19_pc.cds::gencode::GSE1::ENSG00000131149.13	3782	1.4926717435954313e-06	4	0.007701781254690096	0.09787680344501996	4	4	0.007701781254690096	0.11185920393716567	4.0	4.0	39.5	1.1170475124223025e-06	0.0028059854314941373	0.05705503710704746
gc19_pc.cds::gencode::ZIC1::ENSG00000152977.5	1392	1.5928058914806553e-06	3	0.003576825584933531	0.054546590170236345	3	3	0.003576825584933531	0.06060732241137372	3.0	3.0	30.8	1.52867994000546e-06	0.0031902520208742084	0.0608141791479146
gc19_pc.cds::gencode::PMVK::ENSG00000163344.5	579	9.82384481024223e-07	2	0.00280150629852386	0.054546590170236345	2	2	0.00280150629852386	0.059262160110553165	2.0	2.0	23.765	1.2219349993299402e-06	0.004280976193007986	0.07680574934514328
gc19_pc.cds::gencode::ITFG3::ENSG00000167930.11	2149	1.4571070872284064e-06	4	0.000951080735185566	0.029007962423159762	4	4	0.000951080735185566	0.029007962423159762	4.0	4.0	18.817999999999998	2.2888768996955944e-06	0.004791756648933793	0.08042586455972765
gc19_pc.cds::gencode::KMT2C::ENSG00000055609.13	14871	1.2834868597165498e-06	7	0.01643905952666686	0.13807372793164113	7	7	0.01643905952666686	0.14596365524202062	7.0	7.0	37.371428571428574	1.015210630781913e-06	0.005010135825032215	0.08042586455972765
gc19_pc.cds::gencode::SESN2::ENSG00000130766.4	1443	7.209545548795174e-07	2	0.008985876227139266	0.10541124035682602	2	2	0.008985876227139266	0.11916053257728156	2.0	2.0	32.3	6.597961808742579e-07	0.0075853330819240766	0.11567632949934216
gc19_pc.cds::gencode::RAN::ENSG00000132341.7	778	7.712741511455528e-07	2	0.003109110308397688	0.054546590170236345	2	2	0.003109110308397688	0.059262160110553165	2.0	2.0	17.878	1.2752468904722305e-06	0.008207675752246475	0.11920671925881783
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1378	8.158537785568782e-07	2	0.010415872007411425	0.11345860579501732	2	2	0.010415872007411425	0.1270736384904194	2.0	2.0	29.0	8.316081963497006e-07	0.010801172445863465	0.14106629757776232
