binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	2324	5.055580265071713e-06	10	3.4387249921256935e-11	1.547426246456562e-09	10	10	3.4387249921256935e-11	1.547426246456562e-09	10.0	10.0	4.637965	8.61511115007424e-06	5.423266361147134e-09	2.4404698625162103e-07
gc19_pc.cds::gencode::NRAS::ENSG00000213281.4	570	3.974247417963237e-06	2	0.0031498112621962653	0.054947938955528644	2	2	0.0031498112621962653	0.054947938955528644	2.0	2.0	8.7788425	3.5779559160956415e-06	0.002566750329607954	0.04581413635759573
gc19_pc.cds::gencode::HYPK::ENSG00000242028.1	401	6.1055385984109066e-06	2	0.003663195930368576	0.054947938955528644	2	2	0.003663195930368576	0.054947938955528644	2.0	2.0	8.678087999999999	5.560543895072804e-06	0.0030542757571730486	0.04581413635759573
gc19_pc.cds::gencode::SERF2::ENSG00000140264.15	1273	3.906256919888925e-06	2	0.014233290642401808	0.10923469457851312	2	2	0.014233290642401808	0.10923469457851312	2.0	2.0	8.678087999999999	3.557575260293593e-06	0.011930304955527344	0.1342159307496826
gc19_pc.cds::gencode::MPPED1::ENSG00000186732.9	1080	4.803429852932322e-06	2	0.01541236608322096	0.10923469457851312	2	2	0.01541236608322096	0.10923469457851312	2.0	2.0	4.589732	8.271446548644076e-06	0.04185360059880336	0.3476068593193003
gc19_pc.cds::gencode::LSAMP::ENSG00000185565.7	1331	7.3877491735783295e-06	2	0.04965856189488226	0.20314866229724562	2	2	0.04965856189488226	0.20314866229724562	2.0	2.0	7.8223565	7.464348008817182e-06	0.050573524293245846	0.3476068593193003
gc19_pc.cds::gencode::PITX2::ENSG00000164093.11	1543	4.197695835202819e-06	2	0.023306398951244332	0.13109849410074936	2	2	0.023306398951244332	0.13109849410074936	2.0	2.0	4.960908	6.687551436599071e-06	0.0540721781163356	0.3476068593193003
gc19_pc.cds::gencode::EPHB1::ENSG00000154928.12	2955	4.687475128195864e-06	2	0.08979561462913282	0.24507834069963177	2	2	0.08979561462913282	0.24507834069963177	2.0	2.0	9.659371	3.835371807119073e-06	0.06371128986973518	0.35837600551726034
gc19_pc.cds::gencode::TMC1::ENSG00000165091.11	2283	4.851621314092467e-06	2	0.06121537570155518	0.2295576588808319	2	2	0.06121537570155518	0.2295576588808319	2.0	2.0	6.864751	5.585723687357228e-06	0.07805826738768715	0.3902913369384357
gc19_pc.cds::gencode::U2AF2::ENSG00000063244.8	1428	3.713111041762881e-06	2	0.016057490178795222	0.10923469457851312	2	2	0.016057490178795222	0.10923469457851312	2.0	2.0	2.88007985	1.0189450186180713e-05	0.09751081295116719	0.42727950719541447
gc19_pc.cds::gencode::PTK2B::ENSG00000120899.13	3212	4.7941669896661535e-06	2	0.10711315449320753	0.24507834069963177	2	2	0.10711315449320753	0.24507834069963177	2.0	2.0	8.025119	4.721489391920212e-06	0.10444610175887908	0.42727950719541447
gc19_pc.cds::gencode::MYRF::ENSG00000124920.9	3674	4.534983453895309e-06	2	0.12184018614724082	0.24507834069963177	2	2	0.12184018614724082	0.24507834069963177	2.0	2.0	7.5870415	4.724116393853731e-06	0.13014319115512235	0.45470674804180794
gc19_pc.cds::gencode::DLGAP2::ENSG00000198010.7	2978	4.6254462378333454e-06	2	0.08895825144089882	0.24507834069963177	2	2	0.08895825144089882	0.24507834069963177	2.0	2.0	6.2361712	5.862096322986721e-06	0.13135972721207784	0.45470674804180794
gc19_pc.cds::gencode::SCN3A::ENSG00000153253.11	6095	4.804600325507578e-06	2	0.28418006144989855	0.3996282114139198	2	2	0.28418006144989855	0.3996282114139198	2.0	2.0	12.041195	3.1535884682157053e-06	0.15301503659689678	0.4778226437292761
gc19_pc.cds::gencode::MMS19::ENSG00000155229.16	3216	3.7958528904603073e-06	2	0.07243673548912873	0.24507834069963177	2	2	0.07243673548912873	0.24507834069963177	2.0	2.0	4.8922795	6.132187905334672e-06	0.15927421457642535	0.4778226437292761
gc19_pc.cds::gencode::SH3PXD2A::ENSG00000107957.12	3720	4.71142344085476e-06	2	0.1321952023780286	0.24507834069963177	2	2	0.1321952023780286	0.24507834069963177	2.0	2.0	6.617478	5.6270007660007514e-06	0.17462306654466847	0.49112737465688006
gc19_pc.cds::gencode::ITGAL::ENSG00000005844.13	3518	4.8410116840207535e-06	2	0.12623475782400695	0.24507834069963177	2	2	0.12623475782400695	0.24507834069963177	2.0	2.0	4.6684405	8.195616815874205e-06	0.2782020282331558	0.727653087919486
