binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
gc19_pc.promCore::gencode::TMEM209::ENSG00000146842.12	845	1.5432488537535806e-06	2	0.002540061869448342	0.03139703194687139	2	2	0.002540061869448342	0.03139703194687139	2.0	2.0	12.7	1.503747151302089e-06	0.0024146818075997094	0.060745096349623134
gc19_pc.promCore::gencode::RSPH10B2::ENSG00000169402.11	272	4.36940647196209e-06	2	0.002118784268112623	0.03139703194687139	2	2	0.002118784268112623	0.03139703194687139	2.0	2.0	9.24	5.851848201844748e-06	0.0037439812256752007	0.060745096349623134
gc19_pc.promCore::gencode::ZFC3H1::ENSG00000133858.11	545	1.5435508986670072e-06	2	0.0010753626569055313	0.03139703194687139	2	2	0.0010753626569055313	0.03139703194687139	1.0	1.0	5.71	3.345241086635169e-06	0.004870211684863073	0.060745096349623134
gc19_pc.promCore::gencode::HOMER2::ENSG00000103942.8	594	3.359868324521702e-06	2	0.005798893327515301	0.04091136388234268	2	2	0.005798893327515301	0.04091136388234268	2.0	2.0	12.075	3.4433224452034558e-06	0.0060793889976019765	0.060745096349623134
gc19_pc.promCore::gencode::MYH1::ENSG00000109061.9	394	5.300400305083423e-06	2	0.006327687941812125	0.04091136388234268	2	2	0.006327687941812125	0.04091136388234268	2.0	2.0	12.375	5.3003681814452105e-06	0.006327614203085743	0.060745096349623134
gc19_pc.promCore::gencode::SLC1A5::ENSG00000105281.8	1060	1.2490452206984726e-06	2	0.0026164193289059494	0.03139703194687139	2	2	0.0026164193289059494	0.03139703194687139	2.0	2.0	6.4985	2.378524417596683e-06	0.009076753506583055	0.07261402805266444
gc19_pc.promCore::gencode::NUCKS1::ENSG00000069275.12	399	8.261466671833648e-06	2	0.015078570709009533	0.05169795671660411	2	2	0.015078570709009533	0.05169795671660411	2.0	2.0	14.379999999999999	7.109529238799792e-06	0.011357199984483462	0.07735734937073259
gc19_pc.promCore::gencode::WASF1::ENSG00000112290.8	742	2.3501147598497905e-06	2	0.004468536156881953	0.04091136388234268	2	2	0.004468536156881953	0.04091136388234268	2.0	2.0	7.114000000000001	4.088064927542053e-06	0.012892891561788763	0.07735734937073259
gc19_pc.promCore::gencode::PDE5A::ENSG00000138735.11	1487	1.5052650514458065e-06	2	0.007229173699247437	0.04091136388234268	2	2	0.007229173699247437	0.04091136388234268	2.0	2.0	8.557500000000001	2.1767504664636863e-06	0.01457135584871249	0.07771389785979994
gc19_pc.promCore::gencode::SMKR1::ENSG00000240204.2	639	3.914798680101787e-06	2	0.008942017278894938	0.04091136388234268	2	2	0.008942017278894938	0.04091136388234268	2.0	2.0	8.434000000000001	5.744052650742068e-06	0.01844074461569524	0.083117700932947
gc19_pc.promCore::gencode::TRIQK::ENSG00000205133.7	1332	3.008261128531618e-06	2	0.021708338657259393	0.052100012777422544	2	2	0.021708338657259393	0.052100012777422544	2.0	2.0	13.277000000000001	2.803871796791002e-06	0.019047806463800353	0.083117700932947
gc19_pc.promCore::gencode::HIBADH::ENSG00000106049.4	710	5.428682406514866e-06	2	0.020198432071837115	0.052100012777422544	2	2	0.020198432071837115	0.052100012777422544	2.0	2.0	11.932500000000001	5.629963346276218e-06	0.021610558995982247	0.08644223598392899
gc19_pc.promCore::gencode::IL1RAP::ENSG00000196083.5	1177	3.5074463484032504e-06	2	0.022939997900667006	0.0524342809158103	2	2	0.022939997900667006	0.0524342809158103	2.0	2.0	11.025	3.936905714559102e-06	0.028372408651331785	0.09384524206106377
gc19_pc.promCore::gencode::ALG8::ENSG00000159063.8	2021	2.4241443860161954e-06	2	0.031410737692475696	0.0579890542014936	2	2	0.031410737692475696	0.0579890542014936	2.0	2.0	13.0655	2.2960166060327937e-06	0.028445563651409336	0.09384524206106377
gc19_pc.promCore::gencode::PSMD11::ENSG00000108671.5	942	5.622555303694196e-06	2	0.036183476871152254	0.061221477911716865	2	2	0.036183476871152254	0.061221477911716865	2.0	2.0	13.503	5.152832718030654e-06	0.030884162111981684	0.09384524206106377
gc19_pc.promCore::gencode::CYP2F1::ENSG00000197446.4	580	4.91170533366268e-06	2	0.01144921969532647	0.04579687878130588	2	2	0.01144921969532647	0.04579687878130588	2.0	2.0	7.212	8.42789588549302e-06	0.031281747353687925	0.09384524206106377
gc19_pc.promCore::gencode::ZPBP::ENSG00000042813.3	689	3.7219830382509523e-06	2	0.00937552088970353	0.04091136388234268	2	2	0.00937552088970353	0.04091136388234268	2.0	2.0	6.07	7.588016630910654e-06	0.03534384355197509	0.09819356712307031
gc19_pc.promCore::gencode::RETN::ENSG00000104918.4	533	4.691428644246357e-06	2	0.008934988769693591	0.04091136388234268	2	2	0.008934988769693591	0.04091136388234268	2.0	2.0	5.786	1.0033888284721803e-05	0.03682258767115137	0.09819356712307031
gc19_pc.promCore::gencode::KDM4C::ENSG00000107077.13	1778	3.5570294074536938e-06	2	0.04970233552580094	0.0778739716524706	2	2	0.04970233552580094	0.0778739716524706	2.0	2.0	13.5375	3.2515584221631695e-06	0.04235812739832431	0.10701000605892459
gc19_pc.promCore::gencode::SEP15::ENSG00000183291.11	558	8.222054017036751e-06	2	0.027860194898569314	0.0579890542014936	2	2	0.027860194898569314	0.0579890542014936	2.0	2.0	9.3505	1.0881482466903217e-05	0.04623284317931039	0.11095882363034493
gc19_pc.promCore::gencode::VEGFA::ENSG00000112715.16	1440	6.157481373919419e-06	3	0.014126314426237411	0.05169795671660411	3	3	0.014126314426237411	0.05169795671660411	3.0	3.0	7.288333333333333	1.045484155378227e-05	0.053814101934385655	0.12300366156431007
gc19_pc.promCore::gencode::HNRNPC::ENSG00000092199.13	2034	2.6133041776265937e-06	2	0.036418760086263206	0.061221477911716865	2	2	0.036418760086263206	0.061221477911716865	2.0	2.0	8.623	3.7503703119930166e-06	0.06898497355093669	0.15051266956568005
gc19_pc.promCore::gencode::IPO11::ENSG00000086200.12	2271	4.121959498872677e-06	2	0.0976338462683694	0.12016473386876235	2	2	0.0976338462683694	0.12016473386876235	2.0	2.0	12.3415	4.133123173972934e-06	0.09807474297774416	0.20275105921859513
gc19_pc.promCore::gencode::RCN1::ENSG00000049449.4	1761	5.436693008634346e-06	2	0.10135616301770105	0.12162739562124125	2	2	0.10135616301770105	0.12162739562124125	2.0	2.0	12.3735	5.437319127964957e-06	0.10137552960929756	0.20275105921859513
gc19_pc.promCore::gencode::AGO3::ENSG00000126070.14	887	7.778985065398669e-06	2	0.05794182296482829	0.08691273444724244	2	2	0.05794182296482829	0.08691273444724244	2.0	2.0	8.312	1.158137112132202e-05	0.11382636106438752	0.21854661324362404
