binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
gc19_pc.promCore::gencode::IGF2BP3::ENSG00000136231.9	400	1.1386340462966615e-06	2	0.0028471184976285213	0.09144759939747188	2	2	0.0028471184976285213	0.09144759939747188	2.0	2.0	28.16755	7.495489207090831e-07	0.00125561390529043	0.14826498632644922
gc19_pc.promCore::gencode::ZFR::ENSG00000056097.11	357	1.871318334412616e-06	2	0.005980919085615838	0.09144759939747188	2	2	0.005980919085615838	0.09144759939747188	1.0	1.0	41.1596	8.430268728240179e-07	0.0012650241014990468	0.14826498632644922
gc19_pc.promCore::gencode::RPS18::ENSG00000231500.2	450	1.999894766504372e-06	2	0.010575262615509664	0.09144759939747188	2	2	0.010575262615509664	0.09144759939747188	2.0	2.0	43.4902	8.526693076409438e-07	0.0020371107143086755	0.14826498632644922
gc19_pc.promCore::gencode::UBXN10::ENSG00000162543.5	394	2.7096617156015084e-06	3	0.0008700963498751473	0.09144759939747188	3	3	0.0008700963498751473	0.09144759939747188	3.0	3.0	12.680660000000001	3.962215646550905e-06	0.0025563594950905886	0.14826498632644922
gc19_pc.promCore::gencode::COL11A1::ENSG00000060718.14	812	3.1507886135391187e-06	4	0.0010555576438985124	0.09144759939747188	4	4	0.0010555576438985124	0.09144759939747188	2.0	2.0	14.1725	4.122281954644569e-06	0.0027834149860625386	0.14826498632644922
gc19_pc.promCore::gencode::TMEM127::ENSG00000135956.4	788	9.123080550376091e-07	2	0.0068864832950374065	0.09144759939747188	2	2	0.0068864832950374065	0.09144759939747188	2.0	2.0	28.00815	6.039791926945152e-07	0.003101808785128549	0.14826498632644922
gc19_pc.promCore::gencode::ZNF302::ENSG00000089335.16	559	7.680809927758555e-07	2	0.0025376566502188355	0.09144759939747188	2	2	0.0025376566502188355	0.09144759939747188	2.0	2.0	14.6416	9.727099795652352e-07	0.004017857592176395	0.14826498632644922
gc19_pc.promCore::gencode::SMIM8::ENSG00000111850.6	443	1.0475169335039383e-06	2	0.0029527522557696835	0.09144759939747188	2	2	0.0029527522557696835	0.09144759939747188	2.0	2.0	15.7911	1.2300239280063719e-06	0.004034421396638074	0.14826498632644922
gc19_pc.promCore::gencode::CIAO1::ENSG00000144021.2	400	2.346029443222042e-06	2	0.011449068877203325	0.09144759939747188	2	2	0.011449068877203325	0.09144759939747188	2.0	2.0	28.00815	1.553151878173869e-06	0.005199563427265629	0.15342084100840175
gc19_pc.promCore::gencode::COG5::ENSG00000164597.9	749	6.140356646041274e-07	2	0.0029017012052072293	0.09144759939747188	2	2	0.0029017012052072293	0.09144759939747188	2.0	2.0	13.0613	8.717101112255798e-07	0.005722499716469234	0.15342084100840175
