id	p	q	method	tumor
gc19_pc.promCore::gencode::LRPPRC::ENSG00000138095.14	2.561582e-07	0.0051677355268	ActiveDriver2	Panc-AdenoCA
gc19_pc.promCore::gencode::C9orf66::ENSG00000183784.5	1.052797e-05	0.07079708892666667	ActiveDriver2	Panc-AdenoCA
gc19_pc.promCore::gencode::TMEM151A::ENSG00000179292.4	2.222926e-06	0.022422654561999995	ActiveDriver2	Panc-AdenoCA
gc19_pc.promCore::gencode::PLEKHS1::ENSG00000148735.10	1.333103e-07	0.00134476765125	ActiveDriver2	Breast-AdenoCa
gc19_pc.promCore::gencode::TBC1D12::ENSG00000108239.8	1.1798260000000001e-07	0.00134476765125	ActiveDriver2	Breast-AdenoCa
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	5.517345e-35	1.1125726192499999e-30	ActiveDriver2	CNS-GBM
gc19_pc.promCore::gencode::FCHSD2::ENSG00000137478.10	1.611989e-06	0.010834715398666666	ActiveDriver2	Lymph-NOS
gc19_pc.promCore::gencode::TMSB4X::ENSG00000205542.6	2.833878e-08	0.00057142315992	ActiveDriver2	Lymph-NOS
gc19_pc.promCore::gencode::ACTB::ENSG00000075624.9	7.595225e-08	0.0007657505845	ActiveDriver2	Lymph-NOS
gc19_pc.promCore::gencode::IFI44L::ENSG00000137959.11	5.934366999999999e-19	1.1977332916099998e-14	ActiveDriver2	Liver-HCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	4.864498e-15	4.9090081567e-11	ActiveDriver2	Liver-HCC
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	3.897888e-07	0.0026223691168	ActiveDriver2	Liver-HCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	5.001551e-09	0.000100901289874	ActiveDriver2	Head-SCC
gc19_pc.promCore::gencode::DRD3::ENSG00000151577.8	1.4533900000000002e-05	0.09407151330499999	ActiveDriver2	Head-SCC
gc19_pc.promCore::gencode::FUT8::ENSG00000033170.12	1.034159e-06	0.010431561832999998	ActiveDriver2	Head-SCC
gc19_pc.promCore::gencode::RAPGEF2::ENSG00000109756.4	1.865203e-05	0.09407151330499999	ActiveDriver2	Head-SCC
gc19_pc.promCore::gencode::TBP::ENSG00000112592.8	0.0001376057	0.0402367043942029	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::SYNJ2BP::ENSG00000213463.3	0.0003242544	0.07350737948764044	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::ZFPL1::ENSG00000162300.7	3.780542e-05	0.016581785954782605	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::RNMTL1::ENSG00000171861.6	6.60695e-05	0.027204453714285714	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::KIAA0556::ENSG00000047578.8	0.0001059595	0.03552841453114754	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::MAGT1::ENSG00000102158.15	2.1792329999999997e-05	0.011883298650810808	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::C21orf119::ENSG00000256073.2	1.3713340000000001e-08	3.0742260871111115e-05	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::ZNF324::ENSG00000083812.7	0.0003810414	0.08092517143578948	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::FTH1::ENSG00000167996.11	4.025856e-07	0.0004777980626823529	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::C20orf24::ENSG00000101084.12	0.0001822224	0.05036327592328767	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::RPL13A::ENSG00000142541.12	9.074269e-15	9.1541225672e-11	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::NDOR1::ENSG00000188566.7	0.0001218401	0.038410091525	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::FEM1A::ENSG00000141965.3	1.100637e-06	0.0011103226056000002	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::NOL7::ENSG00000225921.2	0.0001760736	0.049339735466666666	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::SYF2::ENSG00000117614.5	0.0001254432	0.03870949557647058	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::RSL1D1::ENSG00000171490.8	0.0001129292	0.03674934740645162	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::KLHL28::ENSG00000179454.9	0.0001304642	0.03870949557647058	ActiveDriver2	Skin-Melanoma
gc19_pc.promCore::gencode::RPL8::ENSG00000161016.11	6.335203e-06	0.004734039101037037	ActiveDriver2	Skin-Melanoma
