id	p	q	method	tumor
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1.11432784869133e-15	4.35702188838312e-13	DriverPower	Bladder-TCC
gc19_pc.promCore::gencode::MDM2::ENSG00000135679.17	0.000254370391245322	0.00305244469494387	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::STYXL1::ENSG00000127952.12	0.000179711264593924	0.00305244469494387	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::KCTD1::ENSG00000134504.8	0.00486114663359754	0.0388891730687803	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::STRADA::ENSG00000266173.1	0.00978059545113888	0.0524830466370744	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::SLC39A1::ENSG00000143570.13	0.01143057224026	0.0524830466370744	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::C3orf27::ENSG00000198685.2	0.0131207616592686	0.0524830466370744	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::CCDC25::ENSG00000147419.12	0.0169393400993793	0.0548453922566066	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::METTL1::ENSG00000037897.12	0.0182817974188689	0.0548453922566066	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::ZFP90::ENSG00000184939.11	0.0249375643580026	0.0665001716213402	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::RPL27A::ENSG00000166441.8	0.0333567443480374	0.0790081609199714	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::CDK5RAP3::ENSG00000108465.10	0.0362120737549869	0.0790081609199714	DriverPower	Bone-Leiomyo
gc19_pc.promCore::gencode::CRELD2::ENSG00000184164.10	0.00271034640545761	0.0409102863502455	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::RUVBL2::ENSG00000183207.8	0.00340919052918712	0.0409102863502455	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::ALG12::ENSG00000182858.9	0.00610555342737066	0.0488444274189653	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::STRA13::ENSG00000169689.10	0.00870102739560326	0.0522061643736195	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::MTG2::ENSG00000101181.13	0.0160834112640429	0.0772003740674059	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::NKX2-3::ENSG00000119919.9	0.0255235791737502	0.0913296366610579	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::C6orf52::ENSG00000137434.7	0.0266378106928085	0.0913296366610579	DriverPower	Bone-Osteosarc
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	6.54553870355453e-38	8.57465570165644e-36	DriverPower	CNS-GBM
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	2.38373919858212e-07	6.19772191631351e-06	DriverPower	CNS-Medullo
gc19_pc.promCore::gencode::RRP7A::ENSG00000189306.6	0.00175907062641103	0.0164802236031265	DriverPower	CNS-Medullo
gc19_pc.promCore::gencode::H3F3B::ENSG00000132475.4	0.00190156426189921	0.0164802236031265	DriverPower	CNS-Medullo
gc19_pc.promCore::gencode::PON3::ENSG00000105852.6	0.00465542809363397	0.0302602826086208	DriverPower	CNS-Medullo
gc19_pc.promCore::gencode::SDCCAG8::ENSG00000054282.11	6.18607734136597e-06	0.00930386032141441	DriverPower	Eso-AdenoCA
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	4.60020813224352e-06	0.0021666980302867	DriverPower	Head-SCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1.59857765954945e-15	4.37530705418684e-12	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::IFI44L::ENSG00000137959.11	1.88021213327586e-05	0.0128653515219401	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::ALB::ENSG00000163631.12	2.46939018819697e-05	0.0135174418901902	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::IER3::ENSG00000137331.11	9.43876943706773e-06	0.0128653515219401	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::HES1::ENSG00000114315.3	1.55453419812423e-05	0.0128653515219401	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::IGLL5::ENSG00000254709.2	6.78153787322162e-23	4.49615960994593e-20	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::BIRC3::ENSG00000023445.9	1.02764546845826e-11	3.40664472793914e-09	DriverPower	Lymph-BNHL
