id	p	q	method	tumor
gc19_pc.promCore::gencode::LEPROTL1::ENSG00000104660.13	2e-06	0.036298000000000004	oncodriveFML	Adenocarcinoma
gc19_pc.promCore::gencode::CHODL::ENSG00000154645.9	9e-06	0.08167050000000001	oncodriveFML	Adenocarcinoma
gc19_pc.promCore::gencode::LEPROTL1::ENSG00000104660.13	1e-06	0.018601	oncodriveFML	Carcinoma
gc19_pc.promCore::gencode::CHODL::ENSG00000154645.9	4e-06	0.037202	oncodriveFML	Carcinoma
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	7.000000000000002e-06	0.04185225	oncodriveFML	Carcinoma
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	9e-06	0.04185225	oncodriveFML	Carcinoma
gc19_pc.promCore::gencode::UBL5::ENSG00000198258.6	9e-06	0.09018000000000001	oncodriveFML	ColoRect-AdenoCA
gc19_pc.promCore::gencode::CHODL::ENSG00000154645.9	1e-06	0.016241000000000002	oncodriveFML	Digestive_tract
gc19_pc.promCore::gencode::RPL38::ENSG00000172809.8	1e-06	0.010774999999999998	oncodriveFML	Female_reproductive_tract
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	1e-06	0.0014226666666666665	oncodriveFML	Hematopoietic_system
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	1e-06	0.0014226666666666665	oncodriveFML	Hematopoietic_system
gc19_pc.promCore::gencode::PAX5::ENSG00000196092.8	1e-06	0.0014226666666666665	oncodriveFML	Hematopoietic_system
gc19_pc.promCore::gencode::SOX6::ENSG00000110693.11	1.1e-05	0.045078	oncodriveFML	Kidney-RCC
gc19_pc.promCore::gencode::SOX6::ENSG00000110693.11	7.000000000000002e-06	0.030387000000000008	oncodriveFML	Kidney
gc19_pc.promCore::gencode::RP11-389E17.1::ENSG00000231171.3	5e-06	0.043715000000000004	oncodriveFML	Lung
gc19_pc.promCore::gencode::PAX5::ENSG00000196092.8	1e-06	0.0018044999999999997	oncodriveFML	Lymph-BNHL
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	1e-06	0.0018044999999999997	oncodriveFML	Lymph-BNHL
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	1e-06	0.0020475	oncodriveFML	Lymphatic_system
gc19_pc.promCore::gencode::PAX5::ENSG00000196092.8	1e-06	0.0020475	oncodriveFML	Lymphatic_system
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	2e-06	0.00273	oncodriveFML	Lymphatic_system
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::COG6::ENSG00000133103.12	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::ANAPC11::ENSG00000141552.13	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::SLC30A6::ENSG00000152683.10	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::GLTSCR2::ENSG00000105373.14	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::TTC13::ENSG00000143643.8	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::PNPLA4::ENSG00000006757.7	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::CDC20::ENSG00000117399.9	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::LEPROTL1::ENSG00000104660.13	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::CDC37::ENSG00000105401.2	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::MRPS31::ENSG00000102738.6	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::TBC1D22A::ENSG00000054611.9	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::ARHGEF18::ENSG00000104880.13	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::C16orf59::ENSG00000162062.10	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::GNA12::ENSG00000146535.9	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::HINFP::ENSG00000172273.8	1e-06	0.001068611111111111	oncodriveFML	pan
gc19_pc.promCore::gencode::TOR1AIP2::ENSG00000169905.8	2e-06	0.0020247368421052628	oncodriveFML	pan
gc19_pc.promCore::gencode::PSMC6::ENSG00000100519.7	5e-06	0.004579761904761905	oncodriveFML	pan
gc19_pc.promCore::gencode::LDB2::ENSG00000169744.8	5e-06	0.004579761904761905	oncodriveFML	pan
gc19_pc.promCore::gencode::PGAP3::ENSG00000161395.8	9e-06	0.007868863636363637	oncodriveFML	pan
gc19_pc.promCore::gencode::SRBD1::ENSG00000068784.8	1e-05	0.008014583333333334	oncodriveFML	pan
gc19_pc.promCore::gencode::ZNF805::ENSG00000204524.5	1e-05	0.008014583333333334	oncodriveFML	pan
gc19_pc.promCore::gencode::C17orf62::ENSG00000178927.12	2.2e-05	0.0169268	oncodriveFML	pan
gc19_pc.promCore::gencode::HSBP1::ENSG00000230989.2	2.4e-05	0.017755384615384617	oncodriveFML	pan
gc19_pc.promCore::gencode::C1orf159::ENSG00000131591.13	2.6e-05	0.017994032258064518	oncodriveFML	pan
gc19_pc.promCore::gencode::FOPNL::ENSG00000133393.8	2.8000000000000006e-05	0.017994032258064518	oncodriveFML	pan
gc19_pc.promCore::gencode::COMMD4::ENSG00000140365.11	2.8000000000000006e-05	0.017994032258064518	oncodriveFML	pan
gc19_pc.promCore::gencode::PAX5::ENSG00000196092.8	2.9e-05	0.017994032258064518	oncodriveFML	pan
gc19_pc.promCore::gencode::CHCHD2::ENSG00000106153.12	2.9e-05	0.017994032258064518	oncodriveFML	pan
gc19_pc.promCore::gencode::EIF6::ENSG00000242372.2	3e-05	0.018032812500000002	oncodriveFML	pan
gc19_pc.promCore::gencode::ASXL2::ENSG00000143970.12	3.4e-05	0.019817878787878787	oncodriveFML	pan
gc19_pc.promCore::gencode::SNRNP200::ENSG00000144028.10	3.9e-05	0.021433285714285714	oncodriveFML	pan
