id	p	q	method	tumor
gc19_pc.promCore::gencode::NOC2L::ENSG00000188976.6	2.743410347672e-06	0.0027784421863356794	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TPRG1L::ENSG00000158109.10	1.8019993877516102e-05	0.010995472627808006	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::SESN2::ENSG00000130766.4	0.000177173052625657	0.06641734886833776	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::MTF1::ENSG00000188786.9	2.4276688607383103e-05	0.013966725765664746	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::CDC20::ENSG00000117399.9	2.9548933400236303e-05	0.01575788905540464	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TRMT13::ENSG00000122435.5	1.1960411377520699e-05	0.007768865919282477	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TXNIP::ENSG00000117289.7	6.58234646649936e-05	0.03012321101123434	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPS27::ENSG00000177954.7	3.02051288614269e-06	0.0027784421863356794	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::PDCD11::ENSG00000148843.9	0.000214772487288628	0.07722605007221095	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::PSMC3::ENSG00000165916.4	5.3605246175259e-07	0.0008303040284500117	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	9.064222261656601e-09	2.027968660674637e-05	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::BIRC3::ENSG00000023445.9	0.000113562212722629	0.047639348237142866	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ING4::ENSG00000111653.15	6.305404126261128e-05	0.03012321101123434	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::SMUG1::ENSG00000123415.10	1.4045261528372599e-05	0.008837980816728458	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::DTX1::ENSG00000135144.3	4.746732463756229e-07	0.0007965017074182953	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ISCA2::ENSG00000165898.9	5.16196066246977e-06	0.00399773999613428	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::IQGAP1::ENSG00000140575.8	7.264011614438459e-11	2.925362757366656e-07	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::C16orf91::ENSG00000174109.3	0.000248447804194862	0.0833790830877957	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::C16orf59::ENSG00000162062.10	6.225124825620651e-07	0.000895350810633553	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::CIITA::ENSG00000179583.13	1.48667094190813e-07	0.00029935606086262107	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TMEM208::ENSG00000168701.14	4.25726798258808e-09	1.0715543512174196e-05	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TMEM102::ENSG00000181284.2	9.93396062161089e-05	0.044451162461501534	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ALYREF::ENSG00000183684.6	1.08167172552243e-06	0.0014520361243413101	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	6.933120744179179e-12	4.653510643493065e-08	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::FEM1A::ENSG00000141965.3	2.8604343538241e-06	0.0027784421863356794	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ARHGEF18::ENSG00000104880.13	3.6049156081352503e-06	0.0031492478717978184	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RBM42::ENSG00000126254.7	7.63444135931657e-06	0.005584276350854298	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TOMM40::ENSG00000130204.8	1.0558755390022199e-05	0.007269851514842142	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::GLTSCR2::ENSG00000105373.14	0.000207321969314722	0.07590245771129532	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPL13A::ENSG00000142541.12	2.3314683517128303e-15	2.3473223365044776e-11	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ZSCAN5B::ENSG00000197213.5	2.19395549581058e-05	0.01299337878342407	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ZNF324::ENSG00000083812.7	2.80418112508229e-07	0.0005133181012241544	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::PNO1::ENSG00000115946.3	1.0831125618060401e-05	0.007269851514842142	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::GMCL1::ENSG00000087338.4	0.000291656850500144	0.09472261841404676	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPIA::ENSG00000153574.8	1.24756208874643e-06	0.0015700568886873822	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPE::ENSG00000197713.10	0.00022576387510153702	0.07837898946628534	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::HJURP::ENSG00000123485.7	0.00022247011513665298	0.07837898946628534	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::PTPN1::ENSG00000196396.5	2.59785627728659e-05	0.014530676110956329	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::C21orf119::ENSG00000256073.2	4.0478620455530706e-11	2.0376937537314158e-07	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::POFUT2::ENSG00000186866.12	2.40021354336317e-06	0.0026850388838422666	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::IGLL5::ENSG00000254709.2	4.73878677024198e-05	0.023855052601398127	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::PMM1::ENSG00000100417.7	4.70056254953111e-06	0.0037860210998943373	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::DPH3::ENSG00000154813.5	7.76518364242751e-06	0.005584276350854298	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TRAIP::ENSG00000183763.4	1.79842294445454e-06	0.0021301790829139186	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TRMT10C::ENSG00000174173.6	4.94307229960134e-05	0.024276513127993313	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::WDR5B::ENSG00000196981.2	3.5629069490283896e-05	0.018395562647598885	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ZNF595::ENSG00000197701.7	0.000109062616867717	0.04672520964358191	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	0.0	0.0	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::ZSWIM6::ENSG00000130449.5	6.54212961014311e-05	0.03012321101123434	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::HIST1H2BB::ENSG00000196226.2	0.00011919986304576002	0.04898384576100864	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::HIST1H2BD::ENSG00000158373.7	2.9737772353266602e-05	0.01575788905540464	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::HIST1H2AG::ENSG00000196787.2	0.000255912196427621	0.08447619651256681	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::HIST1H2BM::ENSG00000196374.5	0.000156837296648282	0.06192305500607463	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::DHX16::ENSG00000204560.5	0.000178115655487199	0.06641734886833776	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPS18::ENSG00000231500.2	3.75357314874591e-06	0.0031492478717978184	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::YAE1D1::ENSG00000241127.3	0.000233585557033567	0.07971997926148991	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TYW1::ENSG00000198874.8	4.23950619055091e-09	1.0715543512174196e-05	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TYW1B::ENSG00000254184.3	3.0356440255952004e-06	0.0027784421863356794	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::RPS20::ENSG00000008988.5	0.00014789154219097	0.05955888187114744	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::NOL6::ENSG00000165271.12	0.000173393113139131	0.06641734886833776	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TMSB4X::ENSG00000205542.6	4.6369985629013405e-10	1.55617671770969e-06	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TXLNG::ENSG00000086712.8	0.00010373161603971501	0.045407387403819596	dNdScv_NBR	All_cancers
gc19_pc.promCore::gencode::TXNIP::ENSG00000117289.7	7.56080818709037e-06	0.014588496827832198	dNdScv_NBR	All_cancers_no_Skin-Melanoma
gc19_pc.promCore::gencode::PLEKHS1::ENSG00000148735.10	7.96948078596316e-06	0.014588496827832198	dNdScv_NBR	All_cancers_no_Skin-Melanoma
