id	p	q	method	tumor
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1.44667679485527e-14	2.91707908914617e-10	DriverPower	Bladder-TCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	2.49850563798717e-34	5.03798676843734e-30	DriverPower	CNS-GBM
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	5.43832255066635e-07	0.0109658335911636	DriverPower	CNS-Medullo
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	3.63977309364858e-14	7.339238466033e-10	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::ALB::ENSG00000163631.12	2.27831818065734e-07	0.00229700038973873	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	5.12655489065793e-07	0.00344572842717422	DriverPower	Liver-HCC
gc19_pc.promCore::gencode::TMSB4X::ENSG00000205542.6	8.22408751127184e-71	1.65830500577285e-66	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::DTX1::ENSG00000135144.3	2.71894099964369e-19	2.74123631584077e-15	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::RFTN1::ENSG00000131378.9	5.98385716778172e-15	4.02194986437168e-11	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::IGLL5::ENSG00000254709.2	6.38166026446726e-12	3.21699493931795e-08	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::DMD::ENSG00000198947.10	1.54578858109728e-11	6.2338561898491e-08	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::BIRC3::ENSG00000023445.9	3.05922676599749e-11	1.02810414182622e-07	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::BTG1::ENSG00000133639.3	1.12306586038195e-10	3.23507142982023e-07	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::ICAM1::ENSG00000090339.4	1.07919776277535e-09	2.72011796107527e-06	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::SERPINA9::ENSG00000170054.10	1.91780664203782e-09	4.29673923667229e-06	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::SGK1::ENSG00000118515.7	3.13907983561485e-09	6.32964058053378e-06	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::DNMT1::ENSG00000130816.10	3.82912345650597e-08	7.01913139790785e-05	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	3.12818331313116e-07	0.000525639069383139	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::PAX5::ENSG00000196092.8	4.05334988347403e-06	0.00628705746541311	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::ACTB::ENSG00000075624.9	7.23327942764768e-06	0.00972345642527252	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::MYBL1::ENSG00000185697.12	7.02070251713824e-06	0.00972345642527252	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::CD74::ENSG00000019582.10	9.5112561047381e-06	0.0119865605059962	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::OSBPL10::ENSG00000144645.9	1.55279074932899e-05	0.0184179250996881	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::STAT1::ENSG00000115415.14	3.98476187223823e-05	0.044638187995451	DriverPower	Lymph-BNHL
gc19_pc.promCore::gencode::RPL13A::ENSG00000142541.12	2.39206737233336e-54	4.823364649573e-50	DriverPower	Skin-Melanoma
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1.66675724609894e-39	1.68042465551695e-35	DriverPower	Skin-Melanoma
gc19_pc.promCore::gencode::C21orf119::ENSG00000256073.2	6.41846813471897e-37	4.31406638228244e-33	DriverPower	Skin-Melanoma
gc19_pc.promCore::gencode::URB1::ENSG00000142207.5	5.064277020098e-36	2.5529020458314e-32	DriverPower	Skin-Melanoma
gc19_pc.promCore::gencode::CDC20::ENSG00000117399.9	6.37940259884003e-32	2.57268548006021e-28	DriverPower	Skin-Melanoma
