id	p	q	method	tumor
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1e-16	2.0153e-12	MutSig	CNS-GBM
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	2.180018e-16	4.3933902754e-12	MutSig	Bladder-TCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	2.1952129999999996e-09	4.4240127589e-05	MutSig	Head-SCC
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1e-16	2.0153e-12	MutSig	CNS-Oligo
gc19_pc.promCore::gencode::MTG2::ENSG00000101181.13	1.823699e-06	0.0183765029735	MutSig	CNS-Oligo
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	7.0940559999999995e-12	1.42966510568e-07	MutSig	CNS-Medullo
gc19_pc.promCore::gencode::POLR3E::ENSG00000058600.11	3.0281779999999997e-07	0.006102687123399999	MutSig	Ovary-AdenoCA
gc19_pc.promCore::gencode::AC006486.9::ENSG00000268643.1	1.699906e-06	0.017129102809	MutSig	Ovary-AdenoCA
gc19_pc.promCore::gencode::TCIRG1::ENSG00000110719.5	9.336255e-06	0.062717849005	MutSig	Ovary-AdenoCA
gc19_pc.promCore::gencode::WDR74::ENSG00000133316.11	6.527946e-09	0.000131557695738	MutSig	Lymph-CLL
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1e-16	1.00765e-12	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::RPS20::ENSG00000008988.5	1e-16	1.00765e-12	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::KDM5A::ENSG00000073614.7	5.695568e-16	3.309375016325e-12	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::USMG5::ENSG00000173915.8	6.568501e-16	3.309375016325e-12	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::C16orf59::ENSG00000162062.10	1.153734e-14	4.650240260399999e-11	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::TAX1BP1::ENSG00000106052.9	5.936781e-13	1.99406579155e-09	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::GDAP1::ENSG00000104381.8	3.282088e-11	9.449131352e-08	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::LRRC29::ENSG00000125122.10	9.911056e-11	2.4967188946e-07	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::RNF185::ENSG00000138942.11	4.086757e-10	9.151157091222223e-07	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ETF1::ENSG00000120705.8	1.2530750000000002e-09	2.5253220475000004e-06	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ID2::ENSG00000115738.5	1.7604739999999998e-09	3.225348411090909e-06	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::TMEM102::ENSG00000181284.2	6.1058369999999995e-09	1.025424442175e-05	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::FBXL18::ENSG00000155034.14	7.43004e-09	1.1518276624615384e-05	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::CCDC51::ENSG00000164051.9	3.8696330000000004e-08	5.2342701698e-05	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::RPS18::ENSG00000231500.2	3.895899e-08	5.2342701698e-05	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::WDR5B::ENSG00000196981.2	5.7355510000000003e-08	7.2242849564375e-05	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::EIF3H::ENSG00000147677.6	8.598293e-08	0.0001019302346052941	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::PSMC6::ENSG00000100519.7	1.522642e-07	0.00017047669014444444	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ARPC5L::ENSG00000136950.9	2.1815660000000002e-07	0.00023082087402499996	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ADIPOR1::ENSG00000159346.8	2.2906849999999998e-07	0.00023082087402499996	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::TRAPPC13::ENSG00000113597.13	2.694705e-07	0.0002586018565	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::CCDC94::ENSG00000105248.11	3.447119e-07	0.00031577176912272727	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::RPL6::ENSG00000089009.11	4.945859999999999e-07	0.00042883820612500006	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::DACT3::ENSG00000197380.6	5.10699e-07	0.00042883820612500006	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::CDK2AP2::ENSG00000167797.3	8.551221e-07	0.0006630156398115384	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::OSBPL3::ENSG00000070882.8	8.553766999999999e-07	0.0006630156398115384	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::TOR1B::ENSG00000136816.11	1.179996e-06	0.000880757755111111	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ERGIC3::ENSG00000125991.14	2.409305e-06	0.00173409727375	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::CDC37::ENSG00000105401.2	3.143865e-06	0.002184769356724138	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ATP5E::ENSG00000124172.5	3.388562e-06	0.002276322999533333	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::PFDN6::ENSG00000204220.5	5.167845e-06	0.0033595993640322575	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ERN1::ENSG00000178607.11	5.776904e-06	0.00363818582225	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::C19orf25::ENSG00000119559.11	6.093555e-06	0.003721315573181818	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::ALKBH6::ENSG00000239382.6	6.484272e-06	0.0038118363059999995	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::INTS12::ENSG00000138785.10	6.620069999999999e-06	0.0038118363059999995	MutSig	Skin-Melanoma
gc19_pc.promCore::gencode::LCMT1::ENSG00000205629.7	8.299550000000001e-06	0.004646134198611112	MutSig	Skin-Melanoma
