id	p	q	method	tumor
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	1.08031727226192e-64	3.97556756192386e-62	DriverPower	CNS_tumors
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	2.8629207609607e-13	3.41460559159783e-09	DriverPower	Digestive_tract_tumors
gc19_pc.promCore::gencode::HSP90AB1::ENSG00000096384.15	1.81544300180205e-05	0.0816448857215539	DriverPower	Digestive_tract_tumors
gc19_pc.promCore::gencode::HES1::ENSG00000114315.3	2.16671975295052e-05	0.0816448857215539	DriverPower	Digestive_tract_tumors
gc19_pc.promCore::gencode::CHMP4B::ENSG00000101421.3	2.73815328989868e-05	0.0816448857215539	DriverPower	Digestive_tract_tumors
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	6.9127975982401e-71	1.33416993646034e-68	DriverPower	Glioma_tumors
gc19_pc.promCore::gencode::MARCKS::ENSG00000155130.5	0.000868042142024044	0.0837660667053203	DriverPower	Glioma_tumors
gc19_pc.promCore::gencode::HNRNPU::ENSG00000153187.12	1.31774800805458e-05	0.0408633657297725	DriverPower	Lung_tumors
gc19_pc.promCore::gencode::IGLL5::ENSG00000254709.2	4.33392726895417e-29	3.50614716058392e-26	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::BCL2::ENSG00000171791.10	1.72691798792838e-07	1.74634581529257e-05	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::XBP1::ENSG00000100219.12	1.6397474400646e-12	6.6327783950613e-10	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::BIRC3::ENSG00000023445.9	8.32748773592126e-12	2.24564585945343e-09	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::DNMT1::ENSG00000130816.10	1.11743344397293e-10	1.8080073123482e-08	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::SGK1::ENSG00000118515.7	9.36565119781223e-11	1.8080073123482e-08	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::DTX1::ENSG00000135144.3	4.97740317094535e-08	5.75245595042113e-06	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::SERPINA9::ENSG00000170054.10	2.56209848018274e-08	3.45456278411306e-06	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::RFTN1::ENSG00000131378.9	9.93180659088653e-07	8.92759059114133e-05	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::CIITA::ENSG00000179583.13	0.000101100924579186	0.00511191549903507	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::BTG1::ENSG00000133639.3	2.39681906962241e-05	0.00176275147938594	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::ACTB::ENSG00000075624.9	1.18517751755181e-05	0.000958808611699417	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::STAT1::ENSG00000115415.14	3.60951721482143e-05	0.00225815241280122	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::KIAA0125::ENSG00000226777.3	3.62867507619479e-05	0.00225815241280122	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::ICAM1::ENSG00000090339.4	7.39772610295524e-05	0.00398984027819386	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::BACH2::ENSG00000112182.10	0.000113057073744987	0.00538018662704084	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::OSBPL10::ENSG00000144645.9	0.00013889685964137	0.00624264219165934	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::RPL37::ENSG00000145592.9	6.4662356530775e-05	0.00373656045952835	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::CD74::ENSG00000019582.10	0.000220309066558692	0.0093805281497885	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::SEL1L3::ENSG00000091490.6	0.000788189381898545	0.0303640576169487	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::BCL2L11::ENSG00000153094.17	0.000954695011369471	0.0351067392817228	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::EVI2B::ENSG00000185862.5	0.000558294879663379	0.0225830278823837	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::STK17B::ENSG00000081320.6	0.00269952811797586	0.0874689085327736	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::LRRN3::ENSG00000173114.8	0.00216885738453456	0.0762872010473242	DriverPower	Lymph_tumors
gc19_pc.promCore::gencode::C1orf74::ENSG00000162757.3	0.00270299470126	0.0874689085327736	DriverPower	Lymph_tumors
