id	p	q	method	tumor
enhancers::chr17:5334200-5337000::NA::NA	2.25084e-06	0.01156031424	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr8:119973600-119974600::NA::NA	3.540367e-05	0.09918177224727272	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr15:66035600-66036800::NA::NA	6.633874e-07	0.0065947942583999995	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr7:107821400-107823000::NA::NA	1.9951949999999998e-05	0.06853389376	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chrX:148653400-148654800::NA::NA	1.9944779999999998e-05	0.06853389376	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr4:41383200-41389200::NA::NA	1.194462e-06	0.007361708198399999	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr7:86865600-86866400::NA::NA	1.651555e-12	5.089431888e-08	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr8:57890000-57890600::NA::NA	2.296062e-05	0.07075544659199999	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr17:31068000-31069400::NA::NA	8.560221e-07	0.0065947942583999995	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr6:142705600-142706400::NA::NA	2.920507e-08	0.00044999171856000003	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr20:33664800-33666000::NA::NA	2.0015739999999998e-05	0.06853389376	ActiveDriver2	Adenocarcinoma_tumors
enhancers::chr7:54972600-54973400::NA::NA	6.153750000000001e-10	1.8963396e-05	ActiveDriver2	Biliary-AdenoCA
enhancers::chr5:93009000-93012400::NA::NA	6.391491e-06	0.065653395552	ActiveDriver2	Bladder-TCC
enhancers::chr6:142705600-142706400::NA::NA	1.081575e-20	3.33298152e-16	ActiveDriver2	Bladder-TCC
enhancers::chr13:21679800-21680600::NA::NA	2.867367e-06	0.044180390736000004	ActiveDriver2	Bladder-TCC
enhancers::chr9:1774200-1775800::NA::NA	8.432528e-07	0.0259856782848	ActiveDriver2	Bone-Leiomyo
enhancers::chr10:947200-947800::NA::NA	3.339784e-08	0.0010291878374400001	ActiveDriver2	Bone-Osteosarc
enhancers::chr6:142705600-142706400::NA::NA	2.7094200000000002e-08	0.0008349348672	ActiveDriver2	Breast-AdenoCa
enhancers::chr10:69624000-69625000::NA::NA	1.535488e-06	0.023658799104	ActiveDriver2	Breast_tumors
enhancers::chr6:142705600-142706400::NA::NA	3.729843e-09	0.00011493884188799999	ActiveDriver2	Breast_tumors
enhancers::chr17:5334200-5337000::NA::NA	1.0676340000000001e-05	0.06345825887999999	ActiveDriver2	Carcinoma_tumors
enhancers::chr6:142705600-142706400::NA::NA	3.9297269999999996e-20	1.2109846723199998e-15	ActiveDriver2	Carcinoma_tumors
enhancers::chr7:107821400-107823000::NA::NA	2.206517e-05	0.09508889268	ActiveDriver2	Carcinoma_tumors
enhancers::chr15:66035600-66036800::NA::NA	1.235558e-05	0.06345825887999999	ActiveDriver2	Carcinoma_tumors
enhancers::chr7:86865600-86866400::NA::NA	2.530651e-13	3.8992270608e-09	ActiveDriver2	Carcinoma_tumors
enhancers::chr4:41383200-41389200::NA::NA	4.165872e-06	0.032093877888	ActiveDriver2	Carcinoma_tumors
enhancers::chr17:31068000-31069400::NA::NA	3.365346e-06	0.032093877888	ActiveDriver2	Carcinoma_tumors
enhancers::chr8:119973600-119974600::NA::NA	2.468559e-05	0.09508889268	ActiveDriver2	Carcinoma_tumors
enhancers::chr20:46026400-46027400::NA::NA	1.8752170000000001e-06	0.028893343536000003	ActiveDriver2	Cervix-SCC
enhancers::chr12:131092600-131093200::NA::NA	4.176341e-07	0.012869812425600001	ActiveDriver2	Cervix-SCC
enhancers::chr12:9139200-9141800::NA::NA	2.639389e-06	0.081335411424	ActiveDriver2	CNS-GBM
enhancers::chr15:66035600-66036800::NA::NA	2.1002090000000003e-06	0.016180010136	ActiveDriver2	Digestive_tract_tumors
enhancers::chr7:86865600-86866400::NA::NA	4.519032e-14	1.3925849011200001e-09	ActiveDriver2	Digestive_tract_tumors
enhancers::chr17:5334200-5337000::NA::NA	1.376257e-08	0.00014136911904000002	ActiveDriver2	Digestive_tract_tumors
enhancers::chr17:31068000-31069400::NA::NA	6.414985e-09	9.884208888e-05	ActiveDriver2	Digestive_tract_tumors
enhancers::chr4:41383200-41389200::NA::NA	4.283784999999999e-06	0.026401823711999995	ActiveDriver2	Digestive_tract_tumors
enhancers::chr12:112723000-112724800::NA::NA	4.058399e-06	0.035025172848	ActiveDriver2	Eso-AdenoCa
enhancers::chr7:86865600-86866400::NA::NA	2.49559e-14	7.690410144e-10	ActiveDriver2	Eso-AdenoCa
enhancers::chr20:52459000-52464400::NA::NA	4.546362e-06	0.035025172848	ActiveDriver2	Eso-AdenoCa
enhancers::chr4:41383200-41389200::NA::NA	5.785952e-10	8.9149948416e-06	ActiveDriver2	Eso-AdenoCa
enhancers::chr10:69624000-69625000::NA::NA	1.54085e-06	0.0237414168	ActiveDriver2	Female_reproductive_system_tumors
enhancers::chr6:142705600-142706400::NA::NA	8.097011e-08	0.00249517490976	ActiveDriver2	Female_reproductive_system_tumors
enhancers::chr14:106517600-106519000::NA::NA	8.10825e-09	8.328794400000001e-05	ActiveDriver2	Hematopoietic_tumors
enhancers::chr14:106877800-106878600::NA::NA	1.088175e-10	1.67666004e-06	ActiveDriver2	Hematopoietic_tumors
enhancers::chr14:106445600-106455000::NA::NA	3.442686e-17	1.0608981177599999e-12	ActiveDriver2	Hematopoietic_tumors
enhancers::chr17:5334200-5337000::NA::NA	5.939115e-11	1.8301976784000002e-06	ActiveDriver2	Liver-HCC
enhancers::chr6:128221600-128222400::NA::NA	2.9426819999999997e-06	0.030227229504	ActiveDriver2	Liver-HCC
enhancers::chr15:66035600-66036800::NA::NA	1.785284e-06	0.027507655872000002	ActiveDriver2	Liver-HCC
enhancers::chr7:95119000-95122800::NA::NA	2.7677570000000004e-07	0.008529119971200002	ActiveDriver2	Lung-AdenoCA
enhancers::chr9:97295400-97297000::NA::NA	1.873632e-06	0.028868921856	ActiveDriver2	Lung-AdenoCA
enhancers::chr9:82269000-82270600::NA::NA	3.5847930000000004e-06	0.036822993696000006	ActiveDriver2	Lymph-BNHL
enhancers::chr14:106877800-106878600::NA::NA	6.732722e-11	1.03737780576e-06	ActiveDriver2	Lymph-BNHL
enhancers::chr14:106445600-106455000::NA::NA	2.430414e-18	7.4895637824e-14	ActiveDriver2	Lymph-BNHL
enhancers::chr14:106517600-106519000::NA::NA	1.1110440000000001e-08	0.00034237931904000006	ActiveDriver2	Lymph-CLL
enhancers::chr14:106691000-106692200::NA::NA	1.563934e-06	0.024097095072000002	ActiveDriver2	Lymph-CLL
enhancers::chr14:106877800-106878600::NA::NA	1.088175e-10	1.67666004e-06	ActiveDriver2	Lymph_tumors
enhancers::chr14:106445600-106455000::NA::NA	2.246459e-17	6.9226880544e-13	ActiveDriver2	Lymph_tumors
enhancers::chr14:106517600-106519000::NA::NA	8.10825e-09	8.328794400000001e-05	ActiveDriver2	Lymph_tumors
enhancers::chr22:41292400-41293200::NA::NA	5.324422e-07	0.016407738835199998	ActiveDriver2	Panc-AdenoCA
enhancers::chr17:31068000-31069400::NA::NA	1.032092e-05	0.04543563867428571	ActiveDriver2	PANCANCER
enhancers::chr4:41383200-41389200::NA::NA	1.986036e-06	0.012490926624	ActiveDriver2	PANCANCER
enhancers::chr14:106517600-106519000::NA::NA	2.026695e-06	0.012490926624	ActiveDriver2	PANCANCER
enhancers::chr7:86865600-86866400::NA::NA	3.635897e-14	5.602190097599999e-10	ActiveDriver2	PANCANCER
enhancers::chr7:107821400-107823000::NA::NA	2.046287e-05	0.07006486688	ActiveDriver2	PANCANCER
enhancers::chr8:57890000-57890600::NA::NA	2.927836e-06	0.015037365696	ActiveDriver2	PANCANCER
enhancers::chr6:142705600-142706400::NA::NA	1.3500659999999999e-18	4.1603633855999995e-14	ActiveDriver2	PANCANCER
enhancers::chr14:106877800-106878600::NA::NA	6.022538e-08	0.00061863510336	ActiveDriver2	PANCANCER
enhancers::chr15:66035600-66036800::NA::NA	1.644249e-05	0.06333647148	ActiveDriver2	PANCANCER
enhancers::chr17:5334200-5337000::NA::NA	2.695042e-05	0.083050414272	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr8:57890000-57890600::NA::NA	1.5068209999999999e-06	0.009286839187199998	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr7:86865600-86866400::NA::NA	1.4588129999999998e-12	2.2477390703999998e-08	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr14:106877800-106878600::NA::NA	3.7157720000000004e-08	0.00038168409984000006	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr6:142705600-142706400::NA::NA	5.0137459999999997e-20	1.54503596736e-15	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr7:107821400-107823000::NA::NA	1.235257e-05	0.04758209964	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr15:66035600-66036800::NA::NA	4.042921e-06	0.020764442256	ActiveDriver2	PANCANCER_no_melanoma
enhancers::chr14:106517600-106519000::NA::NA	1.9421689999999998e-07	0.0014962469976	ActiveDriver2	PANCANCER_no_melanoma
