id	p	q	method	tumor
enhancers::chr6:86386200-86387000::NA::NA	2.536552e-06	0.078166386432	MutSig	Adenocarcinoma
enhancers::chr9:32823200-32825200::NA::NA	5.641567e-06	0.08692526433600001	MutSig	Adenocarcinoma
enhancers::chr3:86997200-87001200::NA::NA	9.423479e-06	0.09679797628799999	MutSig	Adenocarcinoma
enhancers::chr5:133462000-133473200::NA::NA	1.1492579999999998e-06	0.035415534527999996	MutSig	Breast-AdenoCa
enhancers::chr5:133462000-133473200::NA::NA	1.159666e-06	0.035736267456000004	MutSig	Breast
enhancers::chr9:32823200-32825200::NA::NA	1.05294e-06	0.03244739904	MutSig	Carcinoma
enhancers::chr6:86386200-86387000::NA::NA	3.724001e-06	0.057379407408	MutSig	Carcinoma
enhancers::chr1:25275200-25285600::NA::NA	6.257734e-07	0.0192838330944	MutSig	ColoRect-AdenoCA
enhancers::chr6:86386200-86387000::NA::NA	2.078956e-06	0.064065108096	MutSig	Digestive-tract
enhancers::chr14:106321400-106328800::NA::NA	1e-16	3.0816e-12	MutSig	Hematopoietic-system
enhancers::chr2:38962200-38963600::NA::NA	2.9455609999999995e-07	0.009077040777599998	MutSig	Kidney-RCC
enhancers::chr2:38962200-38963600::NA::NA	1.1329949999999999e-06	0.03491437392	MutSig	Kidney
enhancers::chr7:135584400-135586200::NA::NA	2.156469e-06	0.06645374870399999	MutSig	Liver-HCC
enhancers::chr14:106321400-106328800::NA::NA	1.790661e-15	5.5181009376e-11	MutSig	Lymph-BNHL
enhancers::chr14:106178000-106178600::NA::NA	1.155959e-06	0.017811016272	MutSig	Lymph-BNHL
enhancers::chr14:106321400-106328800::NA::NA	1.1250790000000002e-08	0.00034670434464000006	MutSig	Lymph-CLL
enhancers::chr14:106321400-106328800::NA::NA	1e-16	3.0816e-12	MutSig	Lymphatic-system
enhancers::chr16:57289800-57293600::NA::NA	1.5021430000000001e-06	0.046290038688	MutSig	Squamous
