id	p	q	method	tumor
enhancers::chr11:85939800-85943600::NA::NA	9.87281670750129e-07	0.015212035982917989	NBR	Adenocarcinoma_tumors
enhancers::chr7:86865600-86866400::NA::NA	3.2860453247352e-09	0.00010126277272703993	NBR	Adenocarcinoma_tumors
enhancers::chr11:85939800-85943600::NA::NA	1.4670894855406399e-05	0.09041965917284071	NBR	All_cancers
enhancers::chr14:106877800-106878600::NA::NA	2.49077315950252e-06	0.025585221894409888	NBR	All_cancers
enhancers::chr6:142705600-142706400::NA::NA	5.81309419489529e-08	0.0008956815535494663	NBR	All_cancers
enhancers::chr7:86865600-86866400::NA::NA	2.58681165377084e-09	7.971518792260221e-05	NBR	All_cancers
enhancers::chr7:143154400-143156800::NA::NA	1.30831761944172e-05	0.09041965917284071	NBR	All_cancers
enhancers::chr11:85939800-85943600::NA::NA	9.60410879069507e-06	0.07399005412351482	NBR	All_cancers_no_Skin-Melanoma
enhancers::chr14:106877800-106878600::NA::NA	7.17353936474652e-07	0.007368659635467626	NBR	All_cancers_no_Skin-Melanoma
enhancers::chr6:142705600-142706400::NA::NA	3.0535463046987804e-11	9.409808292559762e-07	NBR	All_cancers_no_Skin-Melanoma
enhancers::chr7:86865600-86866400::NA::NA	2.15845896711642e-09	3.32575357653298e-05	NBR	All_cancers_no_Skin-Melanoma
enhancers::chr6:142705600-142706400::NA::NA	1.99840144432528e-15	6.158273890832783e-11	NBR	Bladder-TCC
enhancers::chr6:142705600-142706400::NA::NA	1.32293612986611e-06	0.04076759977795404	NBR	Breast-AdenoCa
enhancers::chr6:142705600-142706400::NA::NA	1.3514443575335401e-07	0.004164610932175358	NBR	Breast_tumors
enhancers::chr11:85939800-85943600::NA::NA	3.01409738401315e-06	0.03096080832858308	NBR	Carcinoma_tumors
enhancers::chr6:142705600-142706400::NA::NA	1.7166268406754199e-12	5.289957272225374e-08	NBR	Carcinoma_tumors
enhancers::chr7:86865600-86866400::NA::NA	3.13158277087666e-10	4.825142733366757e-06	NBR	Carcinoma_tumors
enhancers::chr11:85939800-85943600::NA::NA	4.15878187898233e-06	0.06407851119135974	NBR	Digestive_tract_tumors
enhancers::chr7:86865600-86866400::NA::NA	4.28726165679905e-10	1.3211625521591953e-05	NBR	Digestive_tract_tumors
enhancers::chr7:86865600-86866400::NA::NA	7.74935671188359e-14	2.388041764334047e-09	NBR	Eso-AdenoCa
enhancers::chr14:106877800-106878600::NA::NA	9.37028232783632e-14	2.8875462021460403e-09	NBR	Hematopoietic_tumors
enhancers::chr14:106877800-106878600::NA::NA	5.5511151231257795e-14	1.7106316363424404e-09	NBR	Lymph-BNHL
enhancers::chr14:106691000-106692200::NA::NA	1.63335671876652e-06	0.02516676032275454	NBR	Lymph_tumors
enhancers::chr14:106877800-106878600::NA::NA	8.64863736182997e-14	2.6651640894215234e-09	NBR	Lymph_tumors
