id	p	q	method	tumor
gc19_pc.cds::gencode::ALB::ENSG00000163631.12	6.2999937000063e-05	0.07566292433707567	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14	9.99999000001e-06	0.028823971176028824	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12	0.000105999894000106	0.09547940452059547	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::KMT2C::ENSG00000055609.13	1.1999988000012e-05	0.028823971176028824	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5	4.4999955000045e-05	0.06485393514606486	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::PBRM1::ENSG00000163939.14	9.8999901000099e-05	0.09547940452059547	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.6999983000017e-05	0.030625469374530624	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::VHL::ENSG00000134086.7	9.99999000001e-07	0.007205992794007206	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::CCL23::ENSG00000167236.2	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9	1.0999989000011001e-05	0.020230079769920233	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::FOXA1::ENSG00000129514.4	6.0999939000061e-05	0.08013213415358013	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::MAP4K4::ENSG00000071054.11	5.499994500005501e-05	0.07780799911507781	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::MUC16::ENSG00000181143.11	2.8999971000028996e-05	0.04848531515104848	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	1.999998000002e-06	0.004597745402254598	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::SMAD4::ENSG00000141646.9	4.999995000005e-06	0.010217212005010216	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::SPOP::ENSG00000121067.13	3.2999967000033e-05	0.05057519942480057	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::TTN::ENSG00000155657.19	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::VHL::ENSG00000134086.7	9.99999000001e-07	0.0026272830870026275	ncDriver	Adenocarcinoma_tumors
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	0.008029999999999999	0.07227	ncDriver	Breast-DCIS
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14	2.6999973000027e-05	0.021599978400021598	ncDriver	Breast_tumors
gc19_pc.cds::gencode::MDGA2::ENSG00000139915.14	1.82e-05	0.08889789999999999	ncDriver	Breast_tumors
gc19_pc.cds::gencode::MDGA2::ENSG00000272781.1	1.76e-05	0.08889789999999999	ncDriver	Breast_tumors
