id	p	q	method	tumor
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	2.86214641329155e-10	5.77724253522899e-06	DriverPower	Biliary-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.28790375693383e-13	2.59963373337093e-09	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::CDKN1A::ENSG00000124762.9	4.01940347334911e-06	0.0405658295547759	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	7.37440233626043e-11	1.48852311157417e-06	DriverPower	Bone-Leiomyo
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.57485607333464e-19	3.17884698402597e-15	DriverPower	Bone-Osteosarc
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8	5.91166034152047e-08	0.000596634319967953	DriverPower	Bone-Osteosarc
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	2.07911995697138e-158	4.19670363314673e-154	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	1.58272654655313e-52	1.59736676710875e-48	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::CBFB::ENSG00000067955.9	1.07377681521067e-11	7.22472833834245e-08	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5	8.59248972195125e-11	4.33598512593965e-07	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::GATA3::ENSG00000107485.11	2.30707372802283e-10	9.31365664002816e-07	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	5.01082009847037e-07	0.00168572339479374	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11	6.14550849524701e-14	1.24047088976561e-09	DriverPower	CNS-GBM
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	4.19448861111816e-12	4.23328763077101e-08	DriverPower	CNS-GBM
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	1.47625076204545e-06	0.00993270721062911	DriverPower	CNS-GBM
gc19_pc.cds::gencode::PTCH1::ENSG00000185920.11	2.5585529287651e-24	5.16443908671236e-20	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::DDX3X::ENSG00000215301.5	4.6124213756409e-20	4.65508627336558e-16	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::CTDNEP1::ENSG00000175826.7	1.09159057620893e-07	0.000734458526025912	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10	7.19038436948629e-07	0.00290275816996162	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::SMO::ENSG00000128602.5	5.81759420930101e-07	0.00290275816996162	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::LDB1::ENSG00000198728.6	8.8694845655406e-06	0.0298384243259062	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	1.3134442728281e-45	2.65118726470353e-41	DriverPower	CNS-PiloAstro
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	9.65765263006937e-07	0.00974698591689751	DriverPower	CNS-PiloAstro
gc19_pc.cds::gencode::PTPN11::ENSG00000179295.11	1.89483614051897e-06	0.0127490891654585	DriverPower	CNS-PiloAstro
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	8.62805129829668e-30	1.74157215456118e-25	DriverPower	ColoRect-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	2.04556557420714e-29	2.06448705576856e-25	DriverPower	ColoRect-AdenoCA
gc19_pc.cds::gencode::APC::ENSG00000134982.12	2.32225555921151e-27	1.56249094875614e-23	DriverPower	ColoRect-AdenoCA
