id	p	q	method	tumor
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	4.54902572592582e-09	2.87953328451105e-06	DriverPower	Biliary-AdenoCA
gc19_pc.cds::gencode::SMAD4::ENSG00000141646.9	7.46783315112932e-06	0.00236356919233243	DriverPower	Biliary-AdenoCA
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	0.000378005255275253	0.0797591088630785	DriverPower	Biliary-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	3.29964454676319e-13	3.30954348040348e-10	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::CDKN1A::ENSG00000124762.9	4.02208165943022e-06	0.00201707395220425	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13	0.000126519984536067	0.042299848163225	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::ERCC2::ENSG00000104884.10	0.000349428348846989	0.0876191584733826	DriverPower	Bladder-TCC
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	8.80132415325971e-08	1.61064232004653e-05	DriverPower	Bone-Leiomyo
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	2.64142508379578e-18	2.45652532793007e-16	DriverPower	Bone-Osteosarc
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8	3.46422179818069e-09	1.61086313615402e-07	DriverPower	Bone-Osteosarc
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.56672901257815e-144	6.08360875584096e-141	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	4.88995377260652e-47	9.49384524951556e-44	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5	3.52636001226532e-11	4.56428530920875e-08	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::CBFB::ENSG00000067955.9	7.0114688019319e-10	6.80638333947539e-07	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	4.45487232315143e-08	3.4596538461594e-05	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::GATA3::ENSG00000107485.11	1.5944351056097e-07	0.000103186525251374	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::MAP2K4::ENSG00000065559.10	0.000110562006937918	0.0613303247057052	DriverPower	Breast-AdenoCA
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11	2.27785772190372e-13	1.66511399471162e-10	DriverPower	CNS-GBM
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.96855410182696e-12	7.19506524217755e-10	DriverPower	CNS-GBM
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	1.07634058676413e-06	0.000262268322974859	DriverPower	CNS-GBM
gc19_pc.cds::gencode::IDH1::ENSG00000138413.9	0.000266442259536743	0.0486923229303399	DriverPower	CNS-GBM
gc19_pc.cds::gencode::PTCH1::ENSG00000185920.11	1.94314167984789e-23	5.92658212353605e-21	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::CTDNEP1::ENSG00000175826.7	2.28516735044736e-08	3.48488020943222e-06	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::SMO::ENSG00000128602.5	6.24840245929831e-07	6.35254250028662e-05	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10	3.48323717218403e-06	0.000265596834379032	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::PRKAR1A::ENSG00000108946.10	1.31916716688013e-05	0.000804691971796882	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::LDB1::ENSG00000198728.6	1.84570116387916e-05	0.000938231424971907	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::GSE1::ENSG00000131149.13	0.000417799197551077	0.0182041078932969	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::KBTBD4::ENSG00000123444.9	0.000515630160491642	0.0196583998687439	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::TBR1::ENSG00000136535.10	0.00110334150762132	0.037391017758278	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::BRPF1::ENSG00000156983.11	0.00124808609576776	0.0380666259209166	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::SMARCA4::ENSG00000127616.13	0.00216824079218941	0.0601194037834337	DriverPower	CNS-Medullo
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12	0.00250705822433317	0.0637210632018015	DriverPower	CNS-Medullo
