binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
enhancers::chr17:26457000-26457800::NA::NA	142	9.794882232959372e-06	2	0.0016409841335263881	0.04534106018923356	2	2	0.0016409841335263881	0.06337451050815236	2.0	2.0	13.735	9.911836050666344e-06	0.0016796286429129766	0.38968608909737384
enhancers::chr2:123273800-123276200::NA::NA	664	1.2543778718059907e-05	5	3.26472674837645e-05	0.008259758673392419	5	5	3.26472674837645e-05	0.008259758673392419	5.0	5.0	4.8198	3.6172866177500004e-05	0.0037954991396018612	0.38968608909737384
enhancers::chr5:167613600-167614600::NA::NA	293	9.483490835500513e-06	2	0.00630211377809776	0.04929128595078517	2	2	0.00630211377809776	0.06337451050815236	2.0	2.0	15.73	8.379595621272825e-06	0.004964690066352934	0.38968608909737384
enhancers::chr18:12586400-12589800::NA::NA	260	1.2379305513271956e-05	2	0.008353289730413375	0.0555669976464088	2	2	0.008353289730413375	0.07044607672648613	2.0	2.0	11.96	1.438628489372632e-05	0.011119774858774844	0.38968608909737384
enhancers::chr1:93594600-93595400::NA::NA	204	7.973211767890802e-06	2	0.002229599005025049	0.04534106018923356	2	2	0.002229599005025049	0.06337451050815236	2.0	2.0	5.7385	1.931160936863539e-05	0.01226739683119105	0.38968608909737384
enhancers::chr3:57612800-57614200::NA::NA	595	8.40392330906072e-06	2	0.019194887872043636	0.07182449371905084	2	2	0.019194887872043636	0.08171518326423251	2.0	2.0	17.535	6.6613133773957725e-06	0.012409331631052086	0.38968608909737384
enhancers::chr2:158037000-158039200::NA::NA	336	1.0692158769452482e-05	2	0.010300139511328021	0.060603146427116034	2	2	0.010300139511328021	0.07664515577547028	2.0	2.0	11.16	1.3316336445933685e-05	0.015592447366523094	0.38968608909737384
enhancers::chr11:86724600-86725600::NA::NA	417	1.2009324417518934e-05	2	0.019248685464110165	0.07182449371905084	2	2	0.019248685464110165	0.08171518326423251	2.0	2.0	15.405000000000001	1.0835287249535576e-05	0.015881698892908358	0.38968608909737384
enhancers::chr5:148277400-148278400::NA::NA	229	1.1651701316312836e-05	2	0.005828884237296219	0.04929128595078517	2	2	0.005828884237296219	0.06337451050815236	2.0	2.0	7.741	2.092068164260845e-05	0.017721175113884612	0.38968608909737384
enhancers::chr4:121630800-121631600::NA::NA	200	1.4580306728620917e-05	3	0.00027930316046936523	0.035331849799374704	3	3	0.00027930316046936523	0.035331849799374704	3.0	3.0	3.135	6.464168523799107e-05	0.017854047370089984	0.38968608909737384
enhancers::chr5:33049600-33051600::NA::NA	624	1.456099954738445e-05	3	0.006975874614623057	0.04929128595078517	3	3	0.006975874614623057	0.06337451050815236	3.0	3.0	9.000666666666666	2.2485371384611844e-05	0.022069619542917203	0.38968608909737384
enhancers::chr1:41223400-41224800::NA::NA	434	8.92330254927789e-06	2	0.011877053067547503	0.06532379187151126	2	2	0.011877053067547503	0.08171518326423251	2.0	2.0	9.404	1.318853489285552e-05	0.024656185565398357	0.38968608909737384
enhancers::chr9:82655400-82656000::NA::NA	491	1.1969279136742624e-05	2	0.025883985806943424	0.07614707452507775	2	2	0.025883985806943424	0.08222238137417182	2.0	2.0	14.145	1.176111776045144e-05	0.02506163337485073	0.38968608909737384
enhancers::chr6:99143000-99144200::NA::NA	610	1.3256560376128473e-05	2	0.04613794449333753	0.09647024757697847	2	2	0.04613794449333753	0.10062844790357237	2.0	2.0	19.35	9.522115383349329e-06	0.025332397923224476	0.38968608909737384
enhancers::chr8:61379600-61380400::NA::NA	295	9.91261009202147e-06	2	0.006951569753138955	0.04929128595078517	2	2	0.006951569753138955	0.06337451050815236	2.0	2.0	6.9395	1.9853788841992407e-05	0.025721245158282207	0.38968608909737384
enhancers::chr11:103458600-103459200::NA::NA	600	1.018900119390216e-05	3	0.0023297777962847286	0.04534106018923356	2	2	0.02782828053795235	0.08365602687623525	3.0	3.0	14.276666666666666	9.919467260848426e-06	0.02649256813518369	0.38968608909737384
enhancers::chr1:243560600-243562000::NA::NA	183	1.4690045269530498e-05	2	0.0059133448362097725	0.04929128595078517	2	2	0.0059133448362097725	0.06337451050815236	2.0	2.0	6.038	3.381532613468106e-05	0.028453370641407225	0.38968608909737384
enhancers::chr10:53560400-53561000::NA::NA	389	1.3062919927588049e-05	2	0.01977841589274494	0.07182449371905084	2	2	0.01977841589274494	0.08171518326423251	2.0	2.0	11.311499999999999	1.6051056365075028e-05	0.02892473227913394	0.38968608909737384
enhancers::chr6:114636000-114637800::NA::NA	625	1.1830794949197366e-05	2	0.039310592948348634	0.09291184282942713	2	2	0.039310592948348634	0.09721331703449321	2.0	2.0	16.355	1.0054186426101746e-05	0.029264963212846256	0.38968608909737384
enhancers::chr6:21540000-21540600::NA::NA	443	1.0289148968391741e-05	2	0.01614490786746506	0.07182449371905084	2	2	0.01614490786746506	0.08171518326423251	2.0	2.0	9.477500000000001	1.5089304300889128e-05	0.03275486624803487	0.39816944092698175
enhancers::chr4:63000800-63001800::NA::NA	572	1.3267922606063535e-05	2	0.041191819451801816	0.09291184282942713	2	2	0.041191819451801816	0.09721331703449321	2.0	2.0	15.055	1.2249143560390366e-05	0.03567120252266324	0.39816944092698175
enhancers::chr12:54793200-54793800::NA::NA	222	1.1072695812267032e-05	2	0.004975978902500016	0.04929128595078517	2	2	0.004975978902500016	0.06337451050815236	2.0	2.0	4.8115	3.198574230379286e-05	0.03654238818566622	0.39816944092698175
enhancers::chrX:118004800-118006800::NA::NA	433	1.1651733175291496e-05	2	0.019516581596699407	0.07182449371905084	2	2	0.019516581596699407	0.08171518326423251	2.0	2.0	9.806000000000001	1.6515137609971077e-05	0.03701157623132281	0.39816944092698175
enhancers::chr2:143898200-143900400::NA::NA	886	1.4280948621560734e-05	3	0.01688180083049304	0.07182449371905084	3	3	0.01688180083049304	0.08171518326423251	3.0	3.0	10.072666666666665	1.970589432368845e-05	0.03831558588282934	0.39816944092698175
enhancers::chr2:222596000-222597200::NA::NA	645	1.3487936408948935e-05	2	0.05251888170583037	0.09944882675971596	2	2	0.05251888170583037	0.10250879066001492	2.0	2.0	16.345	1.1469490862525612e-05	0.03934480641570966	0.39816944092698175
enhancers::chr17:66427800-66428600::NA::NA	317	9.267577150577673e-06	2	0.007013779819084056	0.04929128595078517	2	2	0.007013779819084056	0.06337451050815236	2.0	2.0	5.36	2.4031726644753545e-05	0.04147170834418384	0.40355162350301965
enhancers::chr12:27657400-27658200::NA::NA	196	1.1337259447776114e-05	2	0.004092933919485098	0.04929128595078517	2	2	0.004092933919485098	0.06337451050815236	2.0	2.0	3.7625	4.188081569824321e-05	0.04738234821269563	0.43926112259637795
enhancers::chr21:15910200-15911600::NA::NA	932	1.4178749174680834e-05	3	0.01890356961910113	0.07182449371905084	3	3	0.01890356961910113	0.08171518326423251	3.0	3.0	9.518333333333333	2.0704300624642493e-05	0.048934980895493155	0.43926112259637795
enhancers::chr5:87958200-87960200::NA::NA	502	1.9558723633163283e-05	3	0.008605620825302583	0.0555669976464088	2	2	0.06489921795922095	0.11185817940829632	3.0	3.0	15.976666666666667	1.7015232616983285e-05	0.050845014822461454	0.43926112259637795
enhancers::chr12:16602800-16604000::NA::NA	868	1.0504072958919386e-05	2	0.05703532865327289	0.10267412535119431	2	2	0.05703532865327289	0.10565018695557675	2.0	2.0	14.635	9.975818931057085e-06	0.05208629912210015	0.43926112259637795
enhancers::chr11:124146600-124147800::NA::NA	232	1.4244611458325436e-05	2	0.008785296070578466	0.0555669976464088	2	2	0.008785296070578466	0.0716993518018178	2.0	2.0	5.056	3.915859467153186e-05	0.056674359547435084	0.46253590211293794
enhancers::chr4:167232400-167233600::NA::NA	165	1.3434352941677676e-05	2	0.004073471257758564	0.04929128595078517	2	2	0.004073471257758564	0.06337451050815236	2.0	2.0	3.2325	5.776460062996996e-05	0.0616300744846114	0.4772090549042833
enhancers::chr13:95171800-95172800::NA::NA	796	1.1510212418165704e-05	2	0.057525022715368794	0.10267412535119431	2	2	0.057525022715368794	0.10565018695557675	2.0	2.0	13.0195	1.2287756242565768e-05	0.0644711259630655	0.4772090549042833
enhancers::chr2:216343400-216345200::NA::NA	723	1.226235800801199e-05	2	0.05429702083971531	0.09998208412307688	2	2	0.05429702083971531	0.10296662394764632	2.0	2.0	12.219999999999999	1.3947177901256835e-05	0.06796613362161402	0.4772090549042833
enhancers::chr17:40066000-40069800::NA::NA	656	9.939572844564003e-06	2	0.03130600550285206	0.0816538081672327	2	2	0.03130600550285206	0.08516579991636099	2.0	2.0	8.821	1.5661503567236705e-05	0.07019235227313056	0.4772090549042833
enhancers::chr8:64558800-64560800::NA::NA	946	1.3871147345534989e-05	2	0.10608504513864611	0.1405734560136833	2	2	0.10608504513864611	0.14281664946071015	2.0	2.0	17.56	1.0979218505443661e-05	0.0715198845173025	0.4772090549042833
enhancers::chr1:157100400-157105600::NA::NA	1183	8.405276190753692e-06	2	0.06633839256497695	0.10914046498390954	2	2	0.06633839256497695	0.11185817940829632	2.0	2.0	13.23	8.830304896091117e-06	0.07223080090278258	0.4772090549042833
enhancers::chr3:68680000-68682200::NA::NA	207	1.2337308705553678e-05	2	0.005356627622623014	0.04929128595078517	2	2	0.005356627622623014	0.06337451050815236	2.0	2.0	3.374	5.082283749214299e-05	0.07310945138650016	0.4772090549042833
enhancers::chr17:18204600-18205200::NA::NA	103	1.0932209741075863e-05	2	0.0010834258148019727	0.04534106018923356	2	2	0.0010834258148019727	0.06337451050815236	2.0	2.0	1.4409999999999998	0.00010544537348453387	0.0772040528286745	0.4772090549042833
enhancers::chrX:44211200-44212600::NA::NA	495	1.0917541259648018e-05	2	0.02217303799746334	0.07344022799696846	2	2	0.02217303799746334	0.08171518326423251	2.0	2.0	6.6685	2.2755178221166335e-05	0.08215126399934138	0.4772090549042833
enhancers::chr12:106662200-106672200::NA::NA	1542	9.899056806673585e-06	3	0.027369407586324068	0.07780292268921335	3	3	0.027369407586324068	0.08342723035349385	3.0	3.0	8.797	1.5640217182670915e-05	0.08269230971385094	0.4772090549042833
