binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
gc19_pc.promCore::gencode::TERT::ENSG00000164362.14	252	5.1007862691550515e-06	12	5.25656762617285e-28	6.30788115140742e-27	11	11	2.2354366700591975e-25	2.682524004071037e-24	12.0	12.0	14.842241666666661	7.34733496018435e-06	1.2241504519112131e-23	1.4689805422934558e-22
gc19_pc.promCore::gencode::ERC2::ENSG00000187672.8	587	3.917591496395856e-06	2	0.001237318762963684	0.004949275051854736	2	2	0.001237318762963684	0.007423912577782105	1.0	1.0	13.521	6.194447084492819e-06	0.0030337728661397555	0.013794705541268309
gc19_pc.promCore::gencode::MNX1::ENSG00000130675.10	1116	2.82082328389525e-06	2	0.0022902640543953946	0.006870792163186184	2	2	0.0022902640543953946	0.009161056217581579	2.0	2.0	17.3293	3.480062722206118e-06	0.003448676385317077	0.013794705541268309
gc19_pc.promCore::gencode::PTPRC::ENSG00000081237.14	780	7.969294175456307e-06	2	0.008539969473001107	0.015043876420385346	2	2	0.008539969473001107	0.015043876420385346	2.0	2.0	22.40045	7.6059825978695555e-06	0.007811093446866484	0.0227248495431074
gc19_pc.promCore::gencode::FBXL7::ENSG00000183580.8	1031	6.115671808146534e-06	2	0.00877559457855812	0.015043876420385346	2	2	0.00877559457855812	0.015043876420385346	2.0	2.0	20.5437	6.364403688645141e-06	0.009468687309628084	0.0227248495431074
gc19_pc.promCore::gencode::ACYP2::ENSG00000170634.8	1298	6.258812519749088e-06	2	0.014189875770292572	0.02128481365543886	2	2	0.014189875770292572	0.02128481365543886	2.0	2.0	14.464025000000001	9.251134406065338e-06	0.02931632443599509	0.05863264887199018
gc19_pc.promCore::gencode::ZNF575::ENSG00000176472.6	1237	1.0871256107770311e-05	2	0.03601771268435699	0.041424186808312835	2	2	0.03601771268435699	0.041424186808312835	2.0	2.0	20.009700000000002	1.1615324880000553e-05	0.040579762647845484	0.06956530739630654
gc19_pc.promCore::gencode::PLEKHS1::ENSG00000148735.10	1834	2.887353348025934e-06	4	6.992285486944111e-06	4.195371292166467e-05	2	2	0.006281153825667422	0.015043876420385346	4.0	4.0	4.85036	1.2726769347814718e-05	0.09432430981142595	0.14148646471713894
gc19_pc.promCore::gencode::PDE6B::ENSG00000133256.8	2016	5.078146652965099e-06	2	0.02185789152443827	0.029143855365917695	2	2	0.02185789152443827	0.029143855365917695	2.0	2.0	4.41691	2.457983145537739e-05	0.29736828682090494	0.3964910490945399
gc19_pc.promCore::gencode::ST5::ENSG00000166444.13	8162	3.3303001572460323e-06	2	0.12124369163817857	0.12124369163817857	2	2	0.12124369163817857	0.12124369163817857	2.0	2.0	4.85036	1.4679173918647333e-05	0.7394646281698902	0.8873575538038683
gc19_pc.promCore::gencode::SYCE1::ENSG00000171772.11	746	4.934619589972213e-06	2	0.003107477458308453	0.007457945899940286	2	2	0.003107477458308453	0.009322432374925358	1.0		0.0	inf	1.0	1.0
gc19_pc.promCore::gencode::ZMYM3::ENSG00000147130.10	1383	1.0012468800947137e-05	2	0.03797217124095343	0.041424186808312835	2	2	0.03797217124095343	0.041424186808312835			0.0	inf	1.0	1.0
