chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	27085353	2	1	1	2
1	27085354	27196503	2	1	1	1
1	27196504	121499999	2	1	1	3
1	121500000	128899999	NA	NA	NA	NA
1	128900000	142668215	3	2	1	2
1	142668216	225348905	3	2	1	2
1	225348906	247247500	2	1	1	2
1	247247501	249250620	2	1	1	3
2	20016	80335166	2	1	1	3
2	80335167	80464488	1	1	0	3
2	80464489	82794256	2	1	1	2
2	82794257	83508486	3	2	1	3
2	83508487	90499999	2	1	1	2
2	90500000	96799999	2	1	1	3
2	96800000	186602499	2	1	1	3
2	186602500	204797935	2	1	1	3
2	204797936	204808319	2	1	1	3
2	204808320	242985695	2	1	1	3
3	100074	52687923	2	1	1	3
3	52687924	52843554	2	1	1	1
3	52843555	61948447	2	1	1	3
3	61948448	62071997	2	1	1	2
3	62071998	87899999	2	1	1	3
3	87900000	93899999	2	1	1	2
3	93900000	197847500	2	1	1	3
4	38165	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	161867499	2	1	1	3
4	161867500	161938439	2	1	1	2
4	161938440	191154275	2	1	1	3
5	22500	840010	2	1	1	2
5	840011	45963020	2	1	1	2
5	45963021	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	93059598	2	1	1	3
5	93059599	93415597	1	1	0	3
5	93415598	180712500	2	1	1	3
6	39681	180247	2	1	1	1
6	180248	45176972	2	1	1	3
6	45176973	45218854	2	1	1	3
6	45218855	58699999	2	1	1	3
6	58700000	63299999	2	1	1	2
6	63300000	136792533	2	1	1	3
6	136792534	136943513	1	1	0	3
6	136943514	170899934	2	1	1	3
7	60758	37278322	2	1	1	2
7	37278323	37473344	1	1	0	2
7	37473345	57999999	2	1	1	2
7	58000000	61861081	2	1	1	2
7	61861082	62390793	2	1	1	2
7	62390794	158817500	2	1	1	3
8	10001	172499	1	1	0	2
8	172500	43099999	1	1	0	3
8	43100000	48099999	NA	NA	NA	NA
8	48100000	83190039	3	2	1	2
8	83190040	83604001	3	2	1	2
8	83604002	101386546	3	2	1	2
8	101386547	101386686	3	2	1	2
8	101386687	101386705	3	2	1	1
8	101386706	101400363	5	3	2	1
8	101400364	101655442	5	3	2	2
8	101655443	101655543	5	3	2	2
8	101655544	101666222	4	2	2	2
8	101666223	101666407	4	2	2	2
8	101666408	101666452	4	2	2	2
8	101666453	101666982	3	2	1	2
8	101666983	110843707	3	2	1	2
8	110843708	110844573	3	2	1	2
8	110844574	146364021	3	2	1	2
9	10001	200100	2	1	1	2
9	200101	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	68147499	2	1	1	2
9	68147500	69863898	2	1	1	2
9	69863899	140267500	2	1	1	3
10	107441	37999999	2	1	1	3
10	38000000	42606402	2	1	1	2
10	42606403	103645022	2	1	1	3
10	103645023	103724750	2	1	1	1
10	103724751	135389304	2	1	1	3
11	20721	190009	2	1	1	2
11	190010	48684812	2	1	1	3
11	48684813	51564813	2	1	1	2
11	51564814	55699999	2	1	1	2
11	55700000	134846150	2	1	1	2
11	134846151	134862946	2	1	1	2
12	110107	24691676	2	1	1	3
12	24691677	24749368	3	2	1	3
12	24749369	33299999	2	1	1	3
12	33300000	38199999	2	1	1	2
12	38200000	38215841	2	1	1	2
12	38215842	38421002	2	1	1	2
12	38421003	132349400	2	1	1	3
12	132349401	133851894	2	1	1	2
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	2
13	19500000	73434412	2	1	1	2
13	73434413	73585148	1	1	0	3
13	73585149	88247847	2	1	1	2
13	88247848	88248628	2	1	1	2
13	88248629	88248654	2	1	1	2
13	88248655	88257746	2	1	1	2
13	88257747	114142800	2	1	1	2
13	114142801	115169877	2	1	1	2
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	20474254	2	1	1	2
14	20474255	103586987	2	1	1	3
14	103586988	103587068	2	1	1	2
14	103587069	103618307	4	3	1	1
14	103618308	103618534	4	3	1	1
14	103618535	103619057	4	3	1	1
14	103619058	103619115	4	3	1	1
14	103619116	103622721	4	3	1	1
14	103622722	103623121	4	3	1	2
14	103623122	103845919	4	3	1	2
14	103845920	103848520	3	2	1	2
14	103848521	103854139	2	1	1	1
14	103854140	103854438	2	1	1	1
14	103854439	103854455	2	1	1	2
14	103854456	106368400	2	1	1	2
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	3
15	20700000	100338800	2	1	1	3
15	100338801	102349919	2	1	1	3
16	100010	34599999	2	1	1	3
16	34600000	38599999	2	1	1	3
16	38600000	88827200	2	1	1	3
16	88827201	90354752	2	1	1	3
17	40314	5363417	2	1	1	2
17	5363418	5490557	1	1	0	2
17	5490558	5511009	2	1	1	2
17	5511010	5511293	2	1	1	2
17	5511294	5700990	2	1	1	2
17	5700991	5721486	1	1	0	2
17	5721487	5722865	1	1	0	2
17	5722866	6021150	1	1	0	3
17	6021151	6047545	2	1	1	2
17	6047546	6710009	2	1	1	3
17	6710010	7469909	1	1	0	3
17	7469910	7471964	1	1	0	3
17	7471965	7475364	1	1	0	2
17	7475365	7475975	1	1	0	2
17	7475976	13349381	1	1	0	3
17	13349382	13349833	1	1	0	2
17	13349834	13350302	1	1	0	1
17	13350303	13352109	1	1	0	1
17	13352110	13352242	1	1	0	1
17	13352243	13371878	1	1	0	1
17	13371879	21101596	1	1	0	3
17	21101597	22199999	2	1	1	2
17	22200000	25799999	2	1	1	2
17	25800000	78774600	2	1	1	3
17	78774601	81195209	2	1	1	2
18	10001	130030	2	1	1	2
18	130031	15399999	2	1	1	3
18	15400000	18999999	2	1	1	3
18	19000000	76117000	2	1	1	3
18	76117001	78077247	2	1	1	3
19	102500	260136	2	1	1	2
19	260137	24387802	2	1	1	2
19	24387803	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	59128982	2	1	1	2
20	24347	1558363	2	2	0	2
20	1558364	25599999	2	2	0	2
20	25600000	29399999	NA	NA	NA	NA
20	29400000	62432500	2	1	1	2
21	1	9411193	NA	NA	NA	NA
21	9411194	10899999	NA	NA	NA	NA
21	10900000	14487922	1	1	0	1
21	14487923	46937500	1	1	0	2
21	46937501	48129894	1	1	0	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	3
22	17900000	18016536	2	1	1	3
22	18016537	18223018	1	1	0	3
22	18223019	49687500	2	1	1	3
22	49687501	51304565	2	1	1	3
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	2
X	63000000	100341228	1	1	0	3
X	100341229	100346521	1	1	0	2
X	100346522	111252895	1	1	0	3
X	111252896	111270105	1	1	0	2
X	111270106	155270559	1	1	0	3
Y	1	11599999	1	1	0	1
Y	11600000	13877601	1	1	0	1
Y	13877602	59373565	1	1	0	1
