chromosome	start	end	total_cn	major_cn	minor_cn	star
1	790009	105898759	1	1	0	2
1	105898760	106069981	2	1	1	2
1	106069982	110649982	2	1	1	1
1	110649983	112380590	2	1	1	2
1	112380591	113077500	2	1	1	2
1	113077501	121499999	2	1	1	2
1	121500000	128899999	2	1	1	1
1	128900000	145260017	2	1	1	2
1	145260018	145723645	2	1	1	1
1	145723646	249250620	3	2	1	2
2	20016	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	132992975	2	1	1	2
2	132992976	153000005	1	1	0	2
2	153000006	173879191	2	1	1	2
2	173879192	175040010	1	1	0	2
2	175040011	242987003	2	1	1	2
3	62226	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	197796280	2	1	1	2
4	64412	2589929	2	1	1	2
4	2589930	6307292	1	1	0	2
4	6307293	7817499	1	1	0	2
4	7817500	7863112	2	1	1	1
4	7863113	8610039	1	1	0	2
4	8610040	8650023	1	1	0	2
4	8650024	11243289	1	1	0	2
4	11243290	19719906	2	1	1	2
4	19719907	20359997	1	1	0	2
4	20359998	34162573	2	1	1	2
4	34162574	34758069	2	1	1	2
4	34758070	48199999	1	1	0	2
4	48200000	52699999	1	1	0	2
4	52700000	190777951	1	1	0	2
5	14757	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	180689978	2	1	1	2
6	212500	252500	1	1	0	2
6	252501	390036	1	1	0	2
6	390037	3830002	1	1	0	2
6	3830003	58699999	2	1	1	2
6	58700000	63299999	2	1	1	2
6	63300000	170915881	2	1	1	2
7	40386	57999999	1	1	0	2
7	58000000	61699999	NA	NA	NA	NA
7	61700000	159138662	2	1	1	2
8	177891	43099999	2	1	1	2
8	43100000	48099999	2	1	1	2
8	48100000	146364021	2	1	1	2
9	10001	215268	1	1	0	2
9	215269	14521124	1	1	0	2
9	14521125	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	141213430	2	1	1	2
10	102500	37673841	2	1	1	2
10	37673842	37846155	1	1	0	1
10	37846156	42299999	NA	NA	NA	NA
10	42300000	47102499	2	1	1	2
10	47102500	135235890	2	1	1	2
10	135235891	135407330	4	2	2	1
11	187500	51599999	2	1	1	2
11	51600000	55699999	2	1	1	2
11	55700000	135006515	2	1	1	2
12	110107	33299999	2	1	1	2
12	33300000	38199999	2	1	1	2
12	38200000	133851894	2	1	1	2
13	1	16299999	NA	NA	NA	NA
13	16300000	19499999	2	1	1	1
13	19500000	115169877	2	1	1	2
14	1	16099999	NA	NA	NA	NA
14	16100000	19099999	1	1	0	1
14	19100000	20383515	1	1	0	2
14	20383516	107349539	2	1	1	2
15	1	15799999	NA	NA	NA	NA
15	15800000	20699999	2	1	1	1
15	20700000	102403264	2	1	1	2
16	90318	33889970	2	1	1	2
16	33889971	38599999	2	1	1	2
16	38600000	46447499	2	1	1	2
16	46447500	90138920	1	1	0	2
17	12500	21106195	2	1	1	2
17	21106196	22199999	2	1	1	2
17	22200000	25799999	2	1	1	2
17	25800000	81195209	2	1	1	2
18	27500	177500	1	1	0	2
18	177501	203080	1	1	0	2
18	203081	10013290	2	1	1	2
18	10013291	10183036	1	1	0	2
18	10183037	15399999	2	1	1	2
18	15400000	18999999	2	1	1	2
18	19000000	35567499	2	1	1	2
18	35567500	38107499	1	1	0	2
18	38107500	39627243	2	1	1	2
18	39627244	42723615	1	1	0	2
18	42723616	48369944	2	1	1	2
18	48369945	51550090	1	1	0	2
18	51550091	53295244	2	1	1	2
18	53295245	53631064	1	1	0	2
18	53631065	78077247	2	1	1	2
19	102500	260136	2	1	1	2
19	260137	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	59128982	2	1	1	2
20	65900	25599999	2	1	1	2
20	25600000	29512499	2	1	1	2
20	29512500	63025519	2	1	1	2
21	1	9841277	NA	NA	NA	NA
21	9841278	10899999	NA	NA	NA	NA
21	10900000	15273231	1	1	0	2
21	15273232	16604258	1	1	0	2
21	16604259	17571969	2	1	1	2
21	17571970	17824301	1	1	0	2
21	17824302	18666995	2	1	1	2
21	18666996	19330051	1	1	0	2
21	19330052	30845006	2	1	1	2
21	30845007	32966636	1	1	0	2
21	32966637	35249981	2	1	1	2
21	35249982	46774859	1	1	0	2
21	46774860	47973894	2	1	1	2
22	1	12199999	NA	NA	NA	NA
22	12200000	17899999	2	1	1	2
22	17900000	18977499	2	1	1	2
22	18977500	29049880	2	1	1	2
22	29049881	51304565	1	1	0	2
X	1	58099999	2	1	1	2
X	58100000	62999999	2	1	1	2
X	63000000	155270559	2	1	1	2
