chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	3557625	3	2	1	2
1	3557626	3557671	3	2	1	2
1	3557672	5362466	6	4	2	2
1	5362467	5365185	6	4	2	2
1	5365186	5365410	7	5	2	2
1	5365411	8082832	7	5	2	2
1	8082833	14179127	3	2	1	2
1	14179128	14179156	3	2	1	2
1	14179157	21175175	3	2	1	2
1	21175176	21263118	3	2	1	2
1	21263119	25609491	3	2	1	2
1	25609492	27546690	3	2	1	3
1	27546691	30444583	5	4	1	2
1	30444584	30759083	3	2	1	2
1	30759084	31135051	6	4	2	3
1	31135052	50961754	6	4	2	3
1	50961755	53056795	10	8	2	2
1	53056796	72177357	6	4	2	2
1	72177358	72763209	2	2	0	2
1	72763210	82154479	2	2	0	3
1	82154480	102979951	2	2	0	3
1	102979952	102981225	2	2	0	3
1	102981226	120111052	2	2	0	3
1	120111053	121379800	6	4	2	3
1	121379801	128899999	NA	NA	NA	NA
1	128900000	142543402	4	4	0	2
1	142543403	144859598	4	4	0	2
1	144859599	149720112	4	4	0	2
1	149720113	190737005	4	4	0	2
1	190737006	190740313	4	4	0	2
1	190740314	202449408	4	4	0	2
1	202449409	202462988	4	4	0	1
1	202462989	205543030	4	4	0	2
1	205543031	210101323	3	3	0	3
1	210101324	210102980	3	3	0	2
1	210102981	247249600	3	3	0	3
1	247249601	249250620	3	3	0	2
2	20016	8290506	3	2	1	3
2	8290507	38108703	3	2	1	2
2	38108704	39973635	5	4	1	2
2	39973636	90499999	3	2	1	2
2	90500000	96799999	3	2	1	2
2	96800000	130847402	3	2	1	2
2	130847403	131041602	4	3	1	2
2	131041603	208075558	3	2	1	2
2	208075559	208078891	3	2	1	2
2	208078892	222787006	2	1	1	2
2	222787007	224312258	2	1	1	2
2	224312259	235460658	2	1	1	2
2	235460659	235460901	2	1	1	2
2	235460902	235460917	2	1	1	2
2	235460918	238475869	2	1	1	2
2	238475870	242985493	1	1	0	3
3	100074	7741111	3	2	1	2
3	7741112	7741332	3	2	1	2
3	7741333	22543333	3	2	1	2
3	22543334	22546204	3	2	1	2
3	22546205	47423860	3	2	1	2
3	47423861	70627002	2	2	0	2
3	70627003	71155916	3	2	1	2
3	71155917	75423401	2	2	0	2
3	75423402	75796201	2	2	0	2
3	75796202	84972647	2	2	0	2
3	84972648	87899999	3	2	1	2
3	87900000	93899999	3	2	1	2
3	93900000	128885160	3	2	1	2
3	128885161	162480031	2	2	0	2
3	162480032	194557889	2	2	0	2
3	194557890	195395702	2	2	0	2
3	195395703	195473153	2	2	0	2
3	195473154	197859817	2	2	0	3
4	45143	10149991	2	2	0	2
4	10149992	32372924	4	2	2	2
4	32372925	32508616	5	3	2	2
4	32508617	48199999	4	2	2	2
4	48200000	52699999	NA	NA	NA	NA
4	52700000	57010088	3	2	1	2
4	57010089	65472897	2	1	1	2
4	65472898	65515363	2	1	1	2
4	65515364	83731273	2	1	1	2
4	83731274	83804008	3	2	1	2
4	83804009	119555050	2	1	1	2
4	119555051	191154275	3	2	1	2
5	35579	356202	2	2	0	2
5	356203	356401	2	2	0	2
5	356402	800202	6	4	2	1
5	800203	12784476	4	2	2	2
5	12784477	28384001	4	2	2	2
5	28384002	28636551	2	2	0	2
