chromosome	start	end	total_cn	major_cn	minor_cn	star
1	56401	712600	4	2	2	2
1	712601	48976645	4	2	2	2
1	48976646	48982456	4	2	2	2
1	48982457	49102663	4	2	2	3
1	49102664	49504546	4	2	2	2
1	49504547	50430229	4	2	2	3
1	50430230	50431411	4	2	2	3
1	50431412	60293986	4	2	2	3
1	60293987	60294925	4	2	2	3
1	60294926	65416585	4	2	2	3
1	65416586	65506441	4	2	2	1
1	65506442	84517562	4	2	2	3
1	84517563	121499999	4	2	2	3
1	121500000	128899999	4	2	2	2
1	128900000	142548938	4	2	2	2
1	142548939	143363402	3	2	1	1
1	143363403	143697500	4	2	2	2
1	143697501	144843604	4	2	2	2
1	144843605	149277602	5	3	2	1
1	149277603	149409401	5	3	2	2
1	149409402	152559452	5	3	2	2
1	152559453	152725191	5	3	2	2
1	152725192	196768600	5	3	2	2
1	196768601	247249600	5	3	2	2
1	247249601	249250620	5	3	2	2
2	20016	83931307	4	2	2	2
2	83931308	83938784	3	2	1	2
2	83938785	90499999	4	2	2	2
2	90500000	96799999	4	2	2	2
2	96800000	123273986	4	2	2	2
2	123273987	127249910	4	2	2	2
2	127249911	130304743	4	2	2	2
2	130304744	141382781	4	2	2	2
2	141382782	141596542	3	2	1	2
2	141596543	141761962	4	2	2	2
2	141761963	141862608	3	2	1	2
2	141862609	142018234	4	2	2	2
2	142018235	142292549	3	2	1	2
2	142292550	142349413	4	2	2	1
2	142349414	142853375	4	2	2	2
2	142853376	152658831	4	2	2	3
2	152658832	154063354	4	2	2	3
2	154063355	154244246	4	2	2	2
2	154244247	155178643	4	2	2	3
2	155178644	156531170	4	2	2	3
2	156531171	156531370	4	2	2	3
2	156531371	156531461	4	2	2	2
2	156531462	187555952	4	2	2	3
2	187555953	188299136	6	4	2	2
2	188299137	188925113	4	2	2	2
2	188925114	188931441	4	2	2	2
2	188931442	236906207	4	2	2	3
2	236906208	237546828	4	2	2	2
2	237546829	242951000	4	2	2	2
3	100074	4440844	3	2	1	3
3	4440845	4747185	4	2	2	2
3	4747186	7800636	3	2	1	3
3	7800637	7830387	3	2	1	3
3	7830388	19596401	3	2	1	3
3	19596402	20519417	5	4	1	2
3	20519418	48130641	3	2	1	3
3	48130642	48135020	3	2	1	3
3	48135021	60378257	3	2	1	3
3	60378258	60461085	4	3	1	2
3	60461086	60822574	3	2	1	3
3	60822575	61159860	2	1	1	2
3	61159861	87899999	3	2	1	3
3	87900000	93899999	3	2	1	3
3	93900000	122247155	3	2	1	3
3	122247156	123592099	3	2	1	3
3	123592100	123593809	3	2	1	3
3	123593810	139702919	3	2	1	3
3	139702920	147045050	3	2	1	3
3	147045051	147048655	3	2	1	3
3	147048656	162527258	3	2	1	3
3	162527259	167068099	3	2	1	3
3	167068100	174172461	3	2	1	3
3	174172462	174192753	3	2	1	3
3	174192754	198022429	3	2	1	3
4	21566	9482801	3	2	1	2
4	9482802	15871724	3	2	1	2
4	15871725	44504259	3	2	1	2
4	44504260	48199999	3	2	1	2
4	48200000	52699999	3	2	1	2
4	52700000	70126124	3	2	1	2
4	70126125	70283402	3	2	1	2
4	70283403	75641818	3	2	1	2
4	75641819	75642265	3	2	1	2
4	75642266	92374062	3	2	1	2
4	92374063	92668670	4	3	1	2
4	92668671	105670655	3	2	1	2
4	105670656	108886437	3	2	1	2
4	108886438	125911297	3	2	1	2
4	125911298	137214268	3	2	1	2
4	137214269	144571877	3	2	1	2
4	144571878	156911608	3	2	1	2
4	156911609	157891835	3	2	1	2
4	157891836	161950001	3	2	1	2
4	161950002	162002801	3	2	1	2
4	162002802	181158814	3	2	1	2
4	181158815	181166867	2	2	0	2
4	181166868	190518000	3	2	1	2
4	190518001	190939996	3	2	1	2
5	22500	8706204	3	2	1	3
5	8706205	8762132	3	2	1	2
5	8762133	39793815	3	2	1	3
5	39793816	46099999	3	2	1	3
5	46100000	50699999	3	2	1	3
5	50700000	89088603	3	2	1	3
5	89088604	89101069	3	2	1	3
5	89101070	89451125	3	2	1	3
