chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	15337928	2	1	1	3
1	15337929	15348293	2	1	1	2
1	15348294	16804142	2	1	1	3
1	16804143	16807799	2	1	1	2
1	16807800	49961230	2	1	1	3
1	49961231	49968599	2	1	1	2
1	49968600	121499999	2	1	1	3
1	121500000	128899999	NA	NA	NA	NA
1	128900000	143540938	1	1	0	1
1	143540939	145337627	3	2	1	1
1	145337628	247249600	3	2	1	2
1	247249601	249250620	3	2	1	2
2	43048	41924228	3	2	1	2
2	41924229	90499999	3	2	1	2
2	90500000	96799999	3	2	1	2
2	96800000	142408521	3	2	1	2
2	142408522	142445356	2	1	1	2
2	142445357	186945489	3	2	1	2
2	186945490	186989798	2	1	1	2
2	186989799	242985493	3	2	1	2
3	100074	4208441	3	2	1	3
3	4208442	4217730	4	2	2	2
3	4217731	17258735	3	2	1	3
3	17258736	17284995	3	2	1	2
3	17284996	60767715	3	2	1	3
3	60767716	61204012	2	1	1	3
3	61204013	87899999	3	2	1	2
3	87900000	93899999	3	2	1	2
3	93900000	147900585	3	2	1	2
3	147900586	174477158	3	2	1	2
3	174477159	174534988	3	2	1	2
3	174534989	175535669	3	2	1	2
3	175535670	175553302	3	2	1	2
3	175553303	197847500	3	2	1	3
4	32209	48199999	3	2	1	2
4	48200000	52699999	3	2	1	2
4	52700000	54337882	3	2	1	2
4	54337883	91273213	2	1	1	3
4	91273214	91542003	1	1	0	2
4	91542004	91719941	2	1	1	3
4	91719942	91794730	1	1	0	2
4	91794731	91912812	2	1	1	3
4	91912813	91965154	2	1	1	3
4	91965155	91972643	2	1	1	2
4	91972644	91981508	2	1	1	2
4	91981509	91988568	2	1	1	2
4	91988569	91990406	2	1	1	2
4	91990407	191154275	2	1	1	3
5	37720	24112170	4	3	1	2
5	24112171	24149427	3	2	1	2
5	24149428	45939293	4	3	1	2
5	45939294	46099999	4	3	1	2
5	46100000	50699999	NA	NA	NA	NA
5	50700000	59005788	2	1	1	3
5	59005789	59010586	2	1	1	2
5	59010587	88286576	2	1	1	3
5	88286577	92389908	3	2	1	2
5	92389909	180714844	3	2	1	2
6	202777	221992	3	2	1	2
6	221993	2687415	2	2	0	2
6	2687416	2855010	3	2	1	2
6	2855011	3279468	2	2	0	2
6	3279469	3936826	3	2	1	2
6	3936827	3941283	2	2	0	2
6	3941284	4214790	3	2	1	2
6	4214791	4214805	1	1	0	2
6	4214806	4214929	1	1	0	2
6	4214930	4889619	2	2	0	2
6	4889620	9524685	3	2	1	2
