chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	12897500	2	1	1	2
1	12897501	39779751	2	1	1	2
1	39779752	49027944	3	2	1	2
1	49027945	53280140	2	1	1	3
1	53280141	57237451	3	2	1	2
1	57237452	60573021	1	1	0	2
1	60573022	60805526	2	1	1	2
1	60805527	60925264	2	1	1	2
1	60925265	62419590	3	2	1	2
1	62419591	63755465	2	1	1	2
1	63755466	63946536	2	1	1	2
1	63946537	66057603	1	1	0	2
1	66057604	71121283	2	1	1	2
1	71121284	71517128	2	1	1	3
1	71517129	73868719	2	1	1	2
1	73868720	75483002	2	1	1	3
1	75483003	75485924	2	1	1	2
1	75485925	78731023	3	2	1	2
1	78731024	80095794	3	2	1	2
1	80095795	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	142727201	2	1	1	3
1	142727202	143536001	2	1	1	2
1	143536002	247247500	2	1	1	2
1	247247501	249250620	2	1	1	3
2	14004	90499999	2	1	1	3
2	90500000	96799999	2	1	1	2
2	96800000	242955889	2	1	1	3
3	62425	61025429	1	1	0	3
3	61025430	61026451	1	1	0	3
3	61026452	87899999	1	1	0	3
3	87900000	93899999	NA	NA	NA	NA
3	93900000	112490235	2	1	1	3
3	112490236	112559993	4	3	1	2
3	112559994	198022429	3	2	1	3
4	27500	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	171699956	2	1	1	3
4	171699957	172548477	1	1	0	2
4	172548478	190766177	2	1	1	3
5	20510	46099999	2	1	1	3
5	46100000	50699999	2	1	1	3
5	50700000	172898486	2	1	1	3
5	172898487	172899497	2	1	1	3
5	172899498	180712500	2	1	1	2
6	39681	212499	2	1	1	2
6	212500	33759989	2	1	1	2
6	33759990	58699999	2	1	1	2
6	58700000	63299999	2	1	1	3
6	63300000	170907623	2	1	1	2
7	40386	57999999	3	2	1	3
7	58000000	61699999	NA	NA	NA	NA
7	61700000	111133743	2	1	1	3
7	111133744	111161336	2	1	1	2
7	111161337	158817500	2	1	1	3
8	10001	161423	1	1	0	2
8	161424	43099999	1	1	0	2
8	43100000	48341620	NA	NA	NA	NA
8	48341621	48343477	2	1	1	1
8	48343478	49211415	2	1	1	2
8	49211416	49212553	2	1	1	2
8	49212554	51309253	2	1	1	2
8	51309254	51309932	2	1	1	2
8	51309933	51321660	2	1	1	2
8	51321661	51323896	2	1	1	2
8	51323897	56551533	2	1	1	2
8	56551534	56551661	2	1	1	2
8	56551662	56876226	2	1	1	2
