chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	8029069	2	1	1	1
1	8029070	9273898	2	1	1	2
1	9273899	27531633	2	1	1	1
1	27531634	27532343	1	1	0	2
1	27532344	27549781	1	1	0	2
1	27549782	27619300	1	1	0	2
1	27619301	27656997	1	1	0	1
1	27656998	27658587	1	1	0	2
1	27658588	27707898	1	1	0	2
1	27707899	27729323	1	1	0	2
1	27729324	28482367	1	1	0	1
1	28482368	28483079	1	1	0	2
1	28483080	28719019	1	1	0	2
1	28719020	28741140	1	1	0	1
1	28741141	28855141	1	1	0	2
1	28855142	28863523	4	2	2	2
1	28863524	28864042	4	2	2	2
1	28864043	28949016	1	1	0	1
1	28949017	28955998	4	2	2	1
1	28955999	32712885	3	2	1	1
1	32712886	32720631	2	1	1	2
1	32720632	111780355	2	1	1	2
1	111780356	111870440	3	2	1	2
1	111870441	121499999	2	1	1	2
1	121500000	128899999	2	1	1	2
1	128900000	247247500	2	1	1	2
1	247247501	249250620	2	1	1	2
2	20016	1586644	2	1	1	2
2	1586645	1743544	3	2	1	1
2	1743545	8949817	2	1	1	2
2	8949818	9050538	4	2	2	2
2	9050539	43153735	2	1	1	2
2	43153736	43213535	3	2	1	2
2	43213536	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	239839903	2	1	1	2
2	239839904	239856837	2	1	1	1
2	239856838	242985493	2	1	1	2
3	10001	60362	1	1	0	1
3	60363	313912	2	1	1	2
3	313913	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	169518179	2	1	1	2
3	169518180	178622816	3	2	1	2
3	178622817	184667021	4	3	1	2
3	184667022	184781245	2	1	1	2
3	184781246	184816697	4	2	2	2
3	184816698	190286859	2	1	1	2
3	190286860	191752809	2	1	1	2
3	191752810	195497301	2	1	1	2
3	195497302	197851385	1	1	0	1
4	69567	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	55141103	2	1	1	2
4	55141104	55215490	3	2	1	2
4	55215491	191154275	2	1	1	2
5	40146	30169916	2	1	1	2
5	30169917	30170564	2	1	1	2
5	30170565	32945183	2	1	1	2
5	32945184	32986560	1	1	0	1
5	32986561	33012086	2	1	1	2
5	33012087	33012659	2	1	1	2
5	33012660	33042828	2	1	1	2
5	33042829	33114489	1	1	0	2
5	33114490	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	180687907	2	1	1	2
6	39681	205799	NA	NA	NA	NA
6	205800	5081966	2	1	1	2
6	5081967	5106695	1	1	0	1
6	5106696	5137967	2	1	1	2
6	5137968	8060048	1	1	0	2
6	8060049	8099043	2	1	1	2
6	8099044	8100132	2	1	1	2
6	8100133	17763321	2	1	1	2
6	17763322	17766704	1	1	0	1
6	17766705	17773954	1	1	0	2
6	17773955	21437235	1	1	0	2
6	21437236	21461270	2	1	1	2
6	21461271	21462988	1	1	0	1
6	21462989	21475920	3	2	1	1
6	21475921	21503731	1	1	0	1
6	21503732	21513572	1	1	0	2
6	21513573	21516956	1	1	0	1
6	21516957	21563702	2	1	1	2
6	21563703	21595460	1	1	0	1
6	21595461	21665944	1	1	0	1
6	21665945	21667573	1	1	0	2
6	21667574	23313270	1	1	0	2
6	23313271	23383708	2	1	1	2
6	23383709	23384113	2	1	1	2
6	23384114	23462185	2	1	1	2
6	23462186	23470412	1	1	0	2
6	23470413	23493220	1	1	0	2
6	23493221	24022905	1	1	0	2
6	24022906	58467481	2	1	1	2
6	58467482	58699999	1	1	0	2
6	58700000	63299999	1	1	0	2
6	63300000	65120784	1	1	0	2
6	65120785	124394177	2	1	1	2
6	124394178	124394469	2	1	1	2
6	124394470	124395390	2	1	1	2
6	124395391	125098088	2	1	1	2
6	125098089	125098552	2	1	1	2
6	125098553	125102217	1	1	0	2
6	125102218	142756789	1	1	0	2
6	142756790	167149507	2	1	1	2
6	167149508	167157328	1	1	0	2
6	167157329	170918194	2	1	1	2
7	40386	12355738	3	2	1	2
7	12355739	12355835	3	2	1	2
7	12355836	12395533	3	2	1	2
7	12395534	12424433	2	1	1	2
7	12424434	12429668	3	2	1	2
7	12429669	12430232	3	2	1	2
7	12430233	57999999	3	2	1	2
7	58000000	61699999	NA	NA	NA	NA
7	61700000	141020020	3	2	1	2
7	141020021	141320000	2	1	1	2
7	141320001	145186196	3	2	1	2
7	145186197	145401823	2	1	1	2
7	145401824	158817500	3	2	1	2
8	155757	2293407	2	1	1	2
8	2293408	2586381	4	4	0	1
8	2586382	43099999	2	1	1	2
8	43100000	48099999	2	1	1	2
8	48100000	146364021	2	1	1	2
9	47500	401206	1	1	0	2
9	401207	21458385	1	1	0	2
9	21458386	22423645	0	0	0	2
9	22423646	33035392	1	1	0	2
9	33035393	33259274	2	1	1	2
9	33259275	33261152	2	1	1	2
9	33261153	43137135	2	1	1	2
9	43137136	47299999	2	1	1	2
9	47300000	50699999	NA	NA	NA	NA
9	50700000	67697896	2	2	0	1
9	67697897	115733868	2	1	1	2
9	115733869	115735081	1	1	0	1
9	115735082	115736689	1	1	0	2
9	115736690	115774489	1	1	0	2
9	115774490	115787521	2	1	1	1
9	115787522	115788520	1	1	0	1
9	115788521	115809687	3	2	1	1
9	115809688	115950346	1	1	0	2
9	115950347	116582431	1	1	0	2
9	116582432	123281291	2	1	1	2
9	123281292	123299718	3	2	1	1
9	123299719	123302846	3	2	1	1
9	123302847	123318787	3	2	1	1
9	123318788	123318855	3	2	1	1
9	123318856	123339318	3	2	1	1
9	123339319	123341255	1	1	0	1
9	123341256	123344628	3	2	1	1
9	123344629	123429876	2	2	0	1
9	123429877	123448133	3	2	1	1
9	123448134	123450746	3	2	1	1
9	123450747	123574481	3	2	1	2
