chromosome	start	end	total_cn	major_cn	minor_cn	star
1	796399	121499999	4	2	2	3
1	121500000	128899999	4	2	2	2
1	128900000	249250620	4	2	2	3
2	19956	90499999	4	2	2	3
2	90500000	96799999	4	2	2	3
2	96800000	144826783	4	2	2	3
2	144826784	144831715	4	2	2	2
2	144831716	242835838	4	2	2	3
2	242835839	243011593	3	2	1	2
3	62437	9491324	4	2	2	3
3	9491325	9985430	3	2	1	3
3	9985431	55788931	4	2	2	2
3	55788932	69182253	4	2	2	2
3	69182254	73338256	3	2	1	3
3	73338257	87899999	4	2	2	2
3	87900000	93899999	4	2	2	2
3	93900000	176210621	4	2	2	2
3	176210622	176764643	3	2	1	2
3	176764644	176913692	2	1	1	2
3	176913693	177022822	3	2	1	2
3	177022823	177026659	3	2	1	2
3	177026660	178053099	3	2	1	2
3	178053100	198022429	4	2	2	2
4	27500	48199999	4	2	2	3
4	48200000	52699999	4	2	2	3
4	52700000	170063653	4	2	2	3
4	170063654	170077146	4	2	2	2
4	170077147	170991550	4	2	2	3
4	170991551	170991735	4	2	2	2
4	170991736	173233546	4	2	2	3
4	173233547	173539653	3	2	1	2
4	173539654	186917722	4	2	2	3
4	186917723	186919832	4	2	2	2
4	186919833	191154275	4	2	2	3
5	50084	46099999	4	2	2	3
5	46100000	50699999	4	2	2	2
5	50700000	54737391	4	2	2	3
5	54737392	54748475	4	2	2	2
5	54748476	57918534	4	2	2	3
5	57918535	58426920	5	3	2	2
5	58426921	96557491	4	2	2	3
5	96557492	96557605	4	2	2	2
5	96557606	105608231	4	2	2	3
5	105608232	180693127	4	2	2	3
6	202331	58699999	4	2	2	3
6	58700000	63299999	4	2	2	3
6	63300000	89584839	4	2	2	3
6	89584840	89797326	3	2	1	2
6	89797327	90466664	4	2	2	3
6	90466665	96784581	3	2	1	3
6	96784582	115619334	4	2	2	3
6	115619335	119932021	3	2	1	3
6	119932022	119981845	4	2	2	3
6	119981846	129148580	3	2	1	3
6	129148581	171115066	4	2	2	3
7	68284	16938516	4	2	2	3
7	16938517	16938550	4	2	2	2
7	16938551	16938891	4	2	2	2
7	16938892	20933801	4	2	2	3
7	20933802	20934263	4	2	2	2
7	20934264	57999999	4	2	2	3
7	58000000	61699999	4	2	2	2
7	61700000	153608256	4	2	2	3
7	153608257	153608336	4	2	2	2
7	153608337	153610725	4	2	2	2
7	153610726	153610737	4	2	2	2
7	153610738	153617661	3	2	1	2
7	153617662	157817637	3	2	1	3
7	157817638	159138662	4	2	2	2
8	170012	8853269	2	2	0	3
8	8853270	9073233	1	1	0	2
8	9073234	28932813	2	2	0	3
8	28932814	28934937	2	2	0	1
8	28934938	28935136	2	2	0	2
8	28935137	42632384	3	2	1	3
8	42632385	48099999	NA	NA	NA	NA
8	48100000	81997799	4	2	2	3
8	81997800	81999448	4	2	2	2
8	81999449	146364021	4	2	2	3
9	10001	214718	4	3	1	1
9	214719	19019698	4	2	2	3
9	19019699	19065802	3	2	1	2
9	19065803	19122955	3	2	1	2
9	19122956	44907087	4	2	2	3
9	44907088	47299999	4	2	2	1
9	47300000	50699999	NA	NA	NA	NA
9	50700000	66280739	4	3	1	1
9	66280740	72202176	4	2	2	3
9	72202177	126217132	4	2	2	3
9	126217133	127056847	3	2	1	2
9	127056848	130316062	4	2	2	3
9	130316063	130918517	3	2	1	2
9	130918518	131920997	4	2	2	3
9	131920998	134356650	3	2	1	2
9	134356651	138173759	4	2	2	2
9	138173760	139551861	3	2	1	2
9	139551862	139684929	4	2	2	2
9	139684930	140020558	3	2	1	2
9	140020559	141213430	4	2	2	3
10	96469	255948	4	2	2	3
10	255949	1165495	3	2	1	2
10	1165496	1182229	4	2	2	2
10	1182230	1182940	4	2	2	2
10	1182941	18775842	4	2	2	3
10	18775843	18775943	4	2	2	2
10	18775944	18776029	4	2	2	2
10	18776030	21822117	4	2	2	3
10	21822118	25967365	3	2	1	3
10	25967366	37999999	4	2	2	3
10	38000000	42299999	4	2	2	2
10	42300000	87669173	4	2	2	3
10	87669174	89735133	3	3	0	2
10	89735134	91333602	4	3	1	2
10	91333603	91333656	4	3	1	2
10	91333657	111518399	4	3	1	3
10	111518400	111523508	4	3	1	2
10	111523509	111530902	4	3	1	1
10	111530903	135534746	4	3	1	2
11	200878	51599999	4	2	2	3
11	51600000	55699999	4	2	2	3
11	55700000	68374867	4	2	2	3
11	68374868	68376275	4	2	2	2
11	68376276	107318005	4	2	2	3
11	107318006	107318093	4	2	2	2
11	107318094	117581988	4	2	2	3
11	117581989	118954041	3	2	1	3
11	118954042	123823821	4	2	2	3
11	123823822	126635991	3	2	1	3
11	126635992	133738065	4	2	2	3
11	133738066	133738239	4	2	2	2
11	133738240	135006515	4	2	2	2
12	110107	235142	4	2	2	2
12	235143	33299999	4	2	2	3
12	33300000	38199999	4	2	2	3
12	38200000	41170612	4	2	2	3
12	41170613	41170833	4	2	2	2
12	41170834	112903779	4	2	2	3
12	112903780	113242398	3	2	1	2
12	113242399	133851894	4	2	2	3
13	1	16299999	4	2	2	1
13	16300000	19499999	4	2	2	2
13	19500000	25580286	4	2	2	3
13	25580287	25580402	4	2	2	2
13	25580403	30215695	4	2	2	3
13	30215696	31407315	4	2	2	3
13	31407316	35325899	3	2	1	2
13	35325900	40516289	4	2	2	3
13	40516290	40516391	4	2	2	2
13	40516392	114137500	4	2	2	3
13	114137501	115169877	4	2	2	2
14	1	16099999	4	2	2	1
14	16100000	19099999	NA	NA	NA	NA
14	19100000	47762696	4	2	2	3
14	47762697	47800966	3	2	1	2
14	47800967	61939596	4	2	2	3
14	61939597	62156424	3	2	1	3
14	62156425	62162553	3	2	1	3
14	62162554	62887884	3	2	1	2
14	62887885	63139330	4	2	2	3
14	63139331	63279180	3	2	1	2
14	63279181	64005742	4	2	2	3
14	64005743	106130011	3	2	1	2
14	106130012	107349539	3	2	1	2
15	1	15799999	4	2	2	1
15	15800000	20699999	4	2	2	2
15	20700000	56188997	4	2	2	3
15	56188998	56189047	3	2	1	1
15	56189048	58855188	3	2	1	2
15	58855189	83756730	4	2	2	3
15	83756731	86236212	3	2	1	2
15	86236213	93770271	4	2	2	2
15	93770272	100381982	4	2	2	2
15	100381983	102415661	4	2	2	2
16	100010	11211111	4	2	2	3
16	11211112	11246735	4	2	2	2
16	11246736	32076447	4	2	2	2
16	32076448	34599999	4	2	2	2
16	34600000	38599999	4	2	2	2
16	38600000	66364911	4	2	2	2
16	66364912	66400496	3	2	1	2
16	66400497	66587831	4	2	2	2
16	66587832	66591569	5	3	2	2
16	66591570	70176157	4	2	2	2
16	70176158	71986490	3	2	1	2
16	71986491	72141845	3	2	1	1
16	72141846	72142255	3	2	1	2
16	72142256	72145175	3	2	1	1
16	72145176	83747284	3	2	1	2
16	83747285	90354752	2	1	1	3
17	7	22199999	4	2	2	3
17	22200000	25799999	4	2	2	3
17	25800000	81195209	4	2	2	3
18	49978	130030	4	2	2	2
18	130031	9720887	4	2	2	3
18	9720888	9721205	4	2	2	2
18	9721206	15399999	4	2	2	3
18	15400000	18999999	4	2	2	3
18	19000000	50804619	4	2	2	3
18	50804620	51299657	4	2	2	1
18	51299658	51300009	4	2	2	2
18	51300010	60375959	4	2	2	3
18	60375960	76092355	3	2	1	3
18	76092356	77010031	4	2	2	3
18	77010032	77010171	4	2	2	2
18	77010172	78077247	4	2	2	2
19	102500	260136	4	2	2	2
19	260137	24399999	4	2	2	3
19	24400000	28599999	4	2	2	2
19	28600000	59128982	4	2	2	3
20	74347	25599999	4	2	2	3
20	25600000	29399999	4	2	2	3
20	29400000	63025519	4	2	2	3
21	1	9417499	NA	NA	NA	NA
21	9417500	10899999	NA	NA	NA	NA
21	10900000	15294069	4	2	2	2
21	15294070	37522286	4	2	2	2
21	37522287	37706458	3	2	1	3
21	37706459	39867179	4	2	2	3
21	39867180	39877208	4	2	2	1
21	39877209	39877353	3	2	1	2
21	39877354	39877745	3	2	1	1
21	39877746	39880851	3	2	1	1
21	39880852	40077708	3	2	1	3
21	40077709	40079889	3	2	1	2
21	40079890	40084562	3	2	1	1
21	40084563	40096254	3	2	1	1
21	40096255	40376842	2	1	1	3
21	40376843	40989757	3	2	1	3
21	40989758	40996304	3	2	1	2
21	40996305	41171216	3	2	1	3
21	41171217	41177580	3	2	1	3
21	41177581	42618438	3	2	1	3
21	42618439	42669166	2	1	1	3
21	42669167	42819404	3	2	1	3
21	42819405	42871168	3	2	1	1
21	42871169	42877102	4	2	2	1
21	42877103	43874002	4	2	2	3
21	43874003	43964399	3	2	1	2
21	43964400	48129894	4	2	2	2
22	1	12199999	4	2	2	1
22	12200000	17899999	4	2	2	3
22	17900000	51304565	4	2	2	3
X	1	58099999	1	1	0	1
X	58100000	62999999	1	1	0	1
X	63000000	119985953	1	1	0	1
X	119985954	119989319	1	1	0	1
X	119989320	125632479	1	1	0	1
X	125632480	155270559	1	1	0	1
Y	1	11599999	2	2	0	1
Y	11600000	13399999	NA	NA	NA	NA
Y	13400000	59373565	2	2	0	1
