chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	12789976	2	1	1	2
1	12789977	16907499	2	1	1	2
1	16907500	17203016	2	1	1	2
1	17203017	17311809	2	1	1	2
1	17311810	121499999	2	1	1	3
1	121500000	128899999	2	1	1	3
1	128900000	247247500	2	1	1	3
1	247247501	249250620	2	1	1	3
2	31234	87579518	2	1	1	2
2	87579519	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	242951000	2	1	1	2
3	62226	87899999	2	1	1	3
3	87900000	93899999	2	1	1	2
3	93900000	198022429	2	1	1	2
4	20392	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	191154275	2	1	1	3
5	22500	46099999	2	1	1	3
5	46100000	50699999	2	1	1	3
5	50700000	180689978	2	1	1	3
6	39681	241320	2	1	1	2
6	241321	58699999	2	1	1	3
6	58700000	63299999	2	1	1	2
6	63300000	170899934	2	1	1	3
7	40386	57999999	3	2	1	3
7	58000000	61699999	3	2	1	2
7	61700000	72750117	3	2	1	3
7	72750118	76198190	3	2	1	2
7	76198191	158821400	3	2	1	3
8	10001	214808	1	1	0	2
8	214809	8037349	1	1	0	2
8	8037350	39230394	1	1	0	2
8	39230395	43099999	1	1	0	2
8	43100000	48099999	1	1	0	2
8	48100000	146364021	1	1	0	2
9	10001	47299999	2	1	1	3
9	47300000	50699999	2	1	1	2
9	50700000	66487164	2	1	1	2
9	66487165	140273200	2	1	1	3
10	101023	37999999	2	1	1	3
10	38000000	42299999	2	1	1	3
10	42300000	47155259	2	1	1	3
10	47155260	135389924	2	1	1	3
11	20721	201950	2	2	0	2
11	201951	51599999	2	2	0	2
11	51600000	55699999	2	2	0	2
11	55700000	134452200	2	2	0	2
12	110107	33299999	2	1	1	3
12	33300000	38199999	2	1	1	3
12	38200000	120912168	2	1	1	3
12	120912169	120914229	2	1	1	1
12	120914230	120914447	2	1	1	1
12	120914448	120914483	3	2	1	1
12	120914484	120917155	3	2	1	2
12	120917156	132349400	3	2	1	3
12	132349401	133851894	3	2	1	2
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	2
13	19500000	114142800	2	1	1	2
13	114142801	115169877	2	1	1	2
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	1
14	19100000	20294366	2	1	1	2
14	20294367	106368400	2	1	1	3
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	2
15	20700000	100377394	2	1	1	3
15	100377395	102401912	2	1	1	3
16	100010	34599999	2	1	1	3
16	34600000	38599999	2	1	1	2
16	38600000	46415802	2	1	1	2
16	46415803	88827200	2	1	1	3
16	88827201	90354752	2	1	1	2
17	15056	22194184	1	1	0	2
17	22194185	25799999	NA	NA	NA	NA
17	25800000	44229981	3	2	1	2
17	44229982	78792700	3	2	1	2
17	78792701	81195209	3	2	1	2
18	27500	166818	2	1	1	2
18	166819	14119892	2	1	1	2
18	14119893	15399999	2	1	1	3
18	15400000	18999999	2	1	1	2
18	19000000	76117000	2	1	1	3
18	76117001	78077247	2	1	1	2
19	102500	260136	2	1	1	2
19	260137	24399999	2	1	1	2
19	24400000	28599999	2	1	1	3
19	28600000	50565459	2	1	1	2
19	50565460	59128982	1	1	0	3
20	87128	25599999	2	1	1	2
20	25600000	29547798	2	1	1	2
20	29547799	62432500	2	1	1	2
21	1	9862997	NA	NA	NA	NA
21	9862998	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	2
21	14300000	46937500	2	1	1	3
21	46937501	48129894	2	1	1	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	3
22	17900000	49687500	2	1	1	3
22	49687501	51304565	2	1	1	2
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	3
X	63000000	155270559	1	1	0	3
Y	1	11599999	1	1	0	1
Y	11600000	13399999	1	1	0	1
Y	13400000	59373565	1	1	0	1
