chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	15664270	3	2	1	2
1	15664271	16443142	2	1	1	2
1	16443143	16498027	1	1	0	1
1	16498028	26993053	2	1	1	2
1	26993054	27002490	2	1	1	2
1	27002491	36247499	2	1	1	2
1	36247500	47446734	3	2	1	2
1	47446735	47461380	3	2	1	2
1	47461381	65009802	3	2	1	2
1	65009803	72952081	2	1	1	2
1	72952082	72961206	2	1	1	2
1	72961207	72961246	2	1	1	2
1	72961247	80355032	2	1	1	2
1	80355033	83648188	1	1	0	2
1	83648189	83653697	1	1	0	2
1	83653698	119905205	1	1	0	2
1	119905206	121499999	2	1	1	2
1	121500000	128899999	2	1	1	2
1	128900000	163563529	2	1	1	2
1	163563530	163563561	2	1	1	2
1	163563562	165210499	2	1	1	2
1	165210500	165211755	2	1	1	2
1	165211756	176518413	2	1	1	2
1	176518414	176518756	2	1	1	2
1	176518757	185059238	2	1	1	2
1	185059239	185073514	2	1	1	2
1	185073515	217673124	2	1	1	2
1	217673125	217673469	2	1	1	2
1	217673470	228982530	2	1	1	2
1	228982531	228983149	2	1	1	2
1	228983150	228985894	2	1	1	2
1	228985895	228986178	2	1	1	2
1	228986179	230421431	2	1	1	2
1	230421432	230421610	2	1	1	2
1	230421611	247247500	2	1	1	2
1	247247501	249250620	2	1	1	3
2	50972	49802972	1	1	0	3
2	49802973	90499999	2	1	1	3
2	90500000	96799999	2	1	1	3
2	96800000	145425616	2	1	1	3
2	145425617	145427309	2	1	1	3
2	145427310	147320825	2	1	1	3
2	147320826	147321879	2	1	1	3
2	147321880	175190833	2	1	1	3
2	175190834	175191760	2	1	1	2
2	175191761	175290056	2	1	1	3
2	175290057	196496857	3	2	1	2
2	196496858	196502969	3	2	1	2
2	196502970	199951510	3	2	1	2
2	199951511	201094757	2	1	1	3
2	201094758	201119117	1	1	0	1
2	201119118	219630476	2	1	1	3
2	219630477	219630978	2	1	1	2
2	219630979	236194109	2	1	1	3
2	236194110	238401766	1	1	0	3
2	238401767	238403154	1	1	0	3
2	238403155	242978431	1	1	0	3
3	100074	13175601	2	2	0	2
3	13175602	48930470	1	1	0	3
3	48930471	48930498	1	1	0	3
3	48930499	52584598	1	1	0	3
3	52584599	52683407	1	1	0	2
3	52683408	82019952	1	1	0	3
3	82019953	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	103804435	2	1	1	2
3	103804436	103813580	2	1	1	2
3	103813581	121421314	2	1	1	2
3	121421315	121424248	2	1	1	2
3	121424249	143161456	2	1	1	2
3	143161457	143161489	2	1	1	2
3	143161490	153691940	2	1	1	2
3	153691941	153816403	3	2	1	3
3	153816404	153829373	3	2	1	2
3	153829374	158885574	3	2	1	2
3	158885575	158890791	3	2	1	2
3	158890792	198022429	3	2	1	2
4	9997	20337704	2	1	1	2
4	20337705	20338974	2	1	1	2
4	20338975	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	79229158	2	1	1	2
4	79229159	79231787	2	1	1	2
4	79231788	80288383	2	1	1	2
4	80288384	80288412	2	1	1	2
4	80288413	103818641	2	1	1	2
4	103818642	118426715	1	1	0	2
4	118426716	118426730	1	1	0	2
4	118426731	118437892	1	1	0	2
4	118437893	118437933	1	1	0	2
4	118437934	131143971	1	1	0	2
4	131143972	131145378	1	1	0	2
4	131145379	146122652	1	1	0	2
4	146122653	146122691	1	1	0	2
4	146122692	162876579	1	1	0	2
4	162876580	162912864	0	0	0	2
4	162912865	184528748	1	1	0	2
4	184528749	184530324	0	0	0	2
4	184530325	191154275	1	1	0	2
5	20795	2758041	1	1	0	3
5	2758042	2759503	1	1	0	3
5	2759504	28618402	1	1	0	3
5	28618403	46099999	2	1	1	3
5	46100000	51325796	NA	NA	NA	NA
5	51325797	119641329	1	1	0	2
5	119641330	128913787	2	1	1	2
5	128913788	128931369	2	1	1	2
5	128931370	133105730	2	1	1	2
5	133105731	138866561	3	2	1	2
5	138866562	150717173	2	1	1	3
5	150717174	150717962	2	1	1	3
5	150717963	180689978	2	1	1	3
6	39681	242500	2	2	0	3
6	242501	1213291	2	2	0	3
6	1213292	1213847	1	1	0	1
6	1213848	9695107	1	1	0	3
6	9695108	17700794	2	2	0	3
6	17700795	17702905	2	2	0	3
6	17702906	53150672	2	2	0	3
6	53150673	53150698	1	1	0	1
6	53150699	58699999	1	1	0	2
6	58700000	63299999	1	1	0	2
6	63300000	170921585	1	1	0	2
7	60934	11381457	3	2	1	2
7	11381458	14001711	2	2	0	1
7	14001712	14018772	1	1	0	2
7	14018773	23046692	2	2	0	1
7	23046693	33145086	3	2	1	2
7	33145087	33146040	3	2	1	2
7	33146041	40849386	3	2	1	2
7	40849387	41235291	2	1	1	3
7	41235292	41236200	2	1	1	2
7	41236201	48847683	2	1	1	3
7	48847684	48849413	2	1	1	2
7	48849414	57999999	2	1	1	3
7	58000000	61699999	2	1	1	3
7	61700000	158821400	2	1	1	3
8	10001	155686	1	1	0	2
8	155687	4490847	1	1	0	3
8	4490848	4495781	0	0	0	2
8	4495782	23974702	1	1	0	3
8	23974703	38163858	2	1	1	3
8	38163859	38164762	2	1	1	3
8	38164763	43099999	2	1	1	3
8	43100000	48099999	2	1	1	3
8	48100000	60220043	2	1	1	3
8	60220044	60220071	2	1	1	3
8	60220072	60221482	2	1	1	2
8	60221483	60221979	2	1	1	2
8	60221980	64125565	2	1	1	3
8	64125566	64126920	2	1	1	3
8	64126921	85673453	2	1	1	3
8	85673454	85673504	2	1	1	2
8	85673505	85874110	2	1	1	2
8	85874111	85878926	1	1	0	1
8	85878927	102124903	2	1	1	3
8	102124904	111662253	2	1	1	3
8	111662254	111666348	2	1	1	2
8	111666349	120675440	2	1	1	3
8	120675441	146364021	3	2	1	2
9	47500	214705	1	1	0	2
9	214706	2073466	1	1	0	2
9	2073467	2074544	1	1	0	2
9	2074545	21888260	1	1	0	2
9	21888261	21895191	0	0	0	2
9	21895192	25326365	1	1	0	2
9	25326366	25326402	1	1	0	2
9	25326403	25328733	1	1	0	2
9	25328734	25328970	1	1	0	2
9	25328971	41275195	1	1	0	2
9	41275196	43921402	1	1	0	2
9	43921403	47299999	2	1	1	2
9	47300000	50699999	2	1	1	1
9	50700000	66486485	2	1	1	1
9	66486486	68989601	2	1	1	2
9	68989602	75690929	2	1	1	3
9	75690930	75691903	2	1	1	2
9	75691904	103551895	2	1	1	3
9	103551896	103563033	1	1	0	2
9	103563034	132493702	2	1	1	3
9	132493703	132494649	2	1	1	2
9	132494650	138152691	2	1	1	3
9	138152692	138311767	2	1	1	2
9	138311768	140719855	2	1	1	3
9	140719856	141058424	1	1	0	3
10	94426	21395753	2	1	1	2
10	21395754	21407194	2	1	1	2
10	21407195	30002663	2	1	1	2
10	30002664	35392087	2	1	1	3
10	35392088	35396186	2	1	1	2
10	35396187	37999999	2	1	1	3
10	38000000	42299999	2	1	1	3
10	42300000	54071094	2	1	1	3
10	54071095	54071849	2	1	1	3
10	54071850	56709687	2	1	1	3
10	56709688	56711096	2	1	1	2
10	56711097	64497768	2	1	1	3
10	64497769	78506394	3	2	1	3
