chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	121499999	3	2	1	3
1	121500000	128899999	3	2	1	2
1	128900000	247249600	3	2	1	2
1	247249601	249250620	3	2	1	2
2	54536	90499999	3	2	1	3
2	90500000	96799999	3	2	1	2
2	96800000	242999968	3	2	1	3
3	17500	69791	1	1	0	2
3	69792	4365806	3	3	0	3
3	4365807	4704104	2	2	0	2
3	4704105	7307761	3	3	0	2
3	7307762	7313432	2	2	0	2
3	7313433	7366352	3	3	0	2
3	7366353	9793560	1	1	0	3
3	9793561	9826693	3	3	0	2
3	9826694	9826727	3	3	0	2
3	9826728	9846858	4	3	1	1
3	9846859	9847019	3	3	0	2
3	9847020	11692437	3	3	0	2
3	11692438	13891404	4	4	0	2
3	13891405	14357075	3	3	0	2
3	14357076	16306383	4	4	0	2
3	16306384	17257584	3	3	0	2
3	17257585	17900002	4	4	0	2
3	17900003	18049401	3	3	0	2
3	18049402	18157489	4	4	0	2
3	18157490	21949595	3	3	0	2
3	21949596	22162069	6	6	0	2
3	22162070	22318914	3	3	0	2
3	22318915	22319119	3	3	0	2
3	22319120	22325571	4	3	1	1
3	22325572	22325841	3	3	0	2
3	22325842	22356569	3	3	0	2
3	22356570	22480224	0	0	0	1
3	22480225	22487272	2	2	0	2
3	22487273	25129590	2	2	0	3
3	25129591	25192860	4	4	0	2
3	25192861	26562377	3	3	0	3
3	26562378	26780187	4	4	0	2
3	26780188	28144694	3	3	0	3
3	28144695	28145198	3	3	0	2
3	28145199	28172176	4	4	0	2
3	28172177	28180464	3	3	0	1
3	28180465	28206422	4	4	0	2
3	28206423	32991880	2	2	0	2
3	32991881	33898232	3	3	0	3
3	33898233	35460297	2	2	0	3
3	35460298	39015281	3	3	0	2
3	39015282	39345394	2	2	0	3
3	39345395	40441193	3	3	0	2
3	40441194	40629497	3	3	0	3
3	40629498	41080980	4	4	0	2
3	41080981	41157624	4	4	0	2
3	41157625	43516801	3	3	0	3
3	43516802	44528838	4	4	0	3
3	44528839	44530836	4	4	0	1
3	44530837	44562881	3	3	0	2
3	44562882	44565774	3	3	0	2
3	44565775	44572015	2	2	0	1
3	44572016	44572839	2	2	0	1
3	44572840	44585914	4	4	0	1
3	44585915	44586105	2	2	0	1
3	44586106	50518112	2	2	0	2
3	50518113	82300351	1	1	0	3
3	82300352	82346393	3	3	0	2
3	82346394	82998946	1	1	0	2
3	82998947	83031734	2	1	1	2
3	83031735	83269556	2	1	1	2
3	83269557	83326287	1	1	0	2
3	83326288	83328198	1	1	0	2
3	83328199	83331805	1	1	0	2
3	83331806	83351940	2	1	1	2
3	83351941	83632250	1	1	0	3
3	83632251	83653423	3	2	1	1
3	83653424	83681740	2	2	0	1
3	83681741	83681775	3	3	0	2
3	83681776	85140096	3	3	0	2
3	85140097	87259047	4	3	1	3
3	87259048	87498456	5	4	1	2
3	87498457	87899999	2	1	1	2
3	87900000	93899999	NA	NA	NA	NA
3	93900000	162328992	4	2	2	3
3	162328993	162330703	4	2	2	2
3	162330704	198022429	4	2	2	3
4	59541	48199999	3	2	1	3
4	48200000	52699999	3	2	1	2
4	52700000	106492728	3	2	1	3
4	106492729	106495387	2	2	0	1
4	106495388	132515412	3	2	1	3
4	132515413	132528939	3	2	1	3
4	132528940	191154275	3	2	1	3
5	22500	9837063	5	3	2	1
5	9837064	9841955	5	3	2	2
5	9841956	9879447	4	2	2	2
5	9879448	10078500	4	2	2	2
5	10078501	10572072	5	3	2	2
5	10572073	10796082	9	7	2	2
5	10796083	11035221	5	3	2	2
5	11035222	11628308	4	2	2	2
5	11628309	11629105	11	8	3	1
5	11629106	12304649	8	6	2	2
5	12304650	13577593	7	5	2	2
5	13577594	14821615	5	3	2	2
5	14821616	14983751	8	6	2	2
5	14983752	14995022	8	6	2	2
5	14995023	15024123	8	6	2	1
5	15024124	15562548	7	5	2	2
5	15562549	15563813	7	5	2	2
5	15563814	16052552	7	5	2	2
5	16052553	16210742	6	4	2	2
5	16210743	16968257	6	4	2	2
5	16968258	16969018	6	4	2	2
5	16969019	17603855	6	4	2	2
5	17603856	18113701	5	3	2	2
5	18113702	18115082	8	6	2	1
5	18115083	18118043	6	4	2	2
5	18118044	18118077	6	4	2	2
5	18118078	19412774	6	4	2	2
5	19412775	22658332	4	2	2	3
5	22658333	24191491	5	3	2	2
5	24191492	37374059	4	2	2	2
5	37374060	46099999	3	2	1	3
5	46100000	50699999	3	2	1	2
5	50700000	163644372	3	2	1	3
5	163644373	163644385	3	2	1	3
5	163644386	180715810	3	2	1	3
6	39681	212499	1	1	0	2
6	212500	252302	1	1	0	3
6	252303	381543	1	1	0	1
6	381544	9670063	1	1	0	3
6	9670064	11499022	5	4	1	3
6	11499023	13182223	3	2	1	3
6	13182224	13248949	7	6	1	2
