chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	232499	2	1	1	1
1	232500	3643402	2	1	1	2
1	3643403	15101903	2	1	1	3
1	15101904	15304061	3	2	1	2
1	15304062	43814893	2	1	1	3
1	43814894	43816742	2	1	1	3
1	43816743	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	143666938	2	1	1	2
1	143666939	144904000	3	2	1	1
1	144904001	151613489	3	2	1	2
1	151613490	152072223	3	2	1	2
1	152072224	152952032	3	2	1	2
1	152952033	152952875	3	2	1	2
1	152952876	153744475	3	2	1	2
1	153744476	154197581	4	3	1	2
1	154197582	155817563	4	3	1	2
1	155817564	156003188	4	3	1	2
1	156003189	157543857	5	4	1	2
1	157543858	159334494	4	3	1	2
1	159334495	159585691	3	2	1	2
1	159585692	159966102	3	2	1	2
1	159966103	160005572	3	2	1	2
1	160005573	160045104	4	3	1	2
1	160045105	163429244	4	3	1	2
1	163429245	163434178	4	3	1	2
1	163434179	164244174	4	3	1	2
1	164244175	165239434	3	2	1	2
1	165239435	165241108	3	2	1	2
1	165241109	165466103	3	2	1	2
1	165466104	165681406	4	3	1	2
1	165681407	165841471	3	2	1	2
1	165841472	166094920	3	2	1	2
1	166094921	166168847	3	2	1	2
1	166168848	166175372	3	2	1	2
1	166175373	168543032	3	2	1	2
1	168543033	168550572	3	2	1	2
1	168550573	170940328	3	2	1	2
1	170940329	173163077	3	2	1	2
1	173163078	173848221	4	3	1	2
1	173848222	174268564	3	2	1	2
1	174268565	245615935	1	1	0	3
1	245615936	246445226	3	2	1	2
1	246445227	246445825	3	2	1	1
1	246445826	246808826	3	2	1	2
1	246808827	246812973	2	1	1	2
1	246812974	247249600	2	1	1	3
1	247249601	249250620	2	1	1	2
2	17573	90499999	2	1	1	2
2	90500000	96799999	2	1	1	3
2	96800000	190395705	2	1	1	2
2	190395706	192232423	2	1	1	2
2	192232424	242988297	1	1	0	2
3	62226	4681053	1	1	0	2
