chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	840008	2	1	1	2
1	840009	121302500	2	1	1	3
1	121302501	128899999	2	1	1	2
1	128900000	143230938	2	1	1	2
1	143230939	247247500	2	1	1	3
1	247247501	249250620	2	1	1	3
2	20016	16888138	2	1	1	2
2	16888139	16890153	2	1	1	2
2	16890154	90499999	2	1	1	3
2	90500000	96799999	2	1	1	2
2	96800000	242979500	2	1	1	3
3	10001	100073	2	1	1	2
3	100074	75432499	2	1	1	3
3	75432500	75803266	2	1	1	2
3	75803267	87899999	2	1	1	3
3	87900000	93899999	2	1	1	3
3	93900000	195775141	2	1	1	3
3	195775142	198022429	2	1	1	2
4	27500	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	191154275	2	1	1	2
5	22500	46099999	3	2	1	2
5	46100000	50699999	3	2	1	2
5	50700000	180662500	3	2	1	2
6	39681	242500	3	2	1	2
6	242501	32628766	3	2	1	3
6	32628767	58699999	3	2	1	3
6	58700000	63299999	3	2	1	2
6	63300000	170899934	3	2	1	3
7	40386	57999999	2	1	1	2
7	58000000	61699999	2	1	1	2
7	61700000	138539370	2	1	1	2
7	138539371	140488138	4	3	1	2
7	140488139	158817500	2	1	1	2
8	197042	43099999	2	1	1	3
8	43100000	48099999	2	1	1	3
8	48100000	146364021	2	1	1	3
9	10001	223985	2	1	1	2
9	223986	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	140267500	2	1	1	2
9	140267501	141066303	2	1	1	2
10	130013	37999999	2	1	1	2
10	38000000	42410912	2	1	1	2
10	42410913	135389924	2	1	1	2
11	200002	51599999	3	2	1	3
11	51600000	55699999	3	2	1	2
11	55700000	134442500	3	2	1	3
12	22500	180022	2	1	1	2
12	180023	33299999	2	1	1	2
12	33300000	38199999	2	1	1	2
12	38200000	132342500	2	1	1	2
12	132342501	133851894	2	1	1	2
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	3
13	19500000	114137500	2	1	1	3
13	114137501	115169877	2	1	1	3
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	106362500	2	1	1	3
15	1	15799999	3	2	1	1
15	15800000	20699999	3	2	1	2
15	20700000	100332500	3	2	1	3
15	100332501	102399919	3	2	1	3
16	100010	34599999	2	1	1	3
16	34600000	38599999	2	1	1	3
16	38600000	88822500	2	1	1	3
16	88822501	90354752	2	1	1	2
17	15222	22199999	2	1	1	3
17	22200000	25799999	2	1	1	3
17	25800000	78772500	2	1	1	3
17	78772501	81195209	2	1	1	3
18	10001	15399999	2	1	1	2
18	15400000	18999999	2	1	1	2
18	19000000	76112500	2	1	1	2
18	76112501	78077247	2	1	1	2
19	102500	260136	2	1	1	2
19	260137	24399999	2	1	1	3
19	24400000	28599999	2	1	1	2
19	28600000	59128982	2	1	1	3
20	17500	25599999	3	2	1	3
20	25600000	29399999	3	2	1	3
20	29400000	62432500	3	2	1	3
21	1	9417499	NA	NA	NA	NA
21	9417500	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	2
21	14300000	46937500	3	2	1	2
21	46937501	48129894	3	2	1	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	3
22	17900000	49687500	2	1	1	3
22	49687501	51304565	2	1	1	3
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	3
X	63000000	155270559	1	1	0	3
Y	1	11599999	1	1	0	1
Y	11600000	13399999	1	1	0	1
Y	13400000	59373565	1	1	0	1
