chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	149042499	2	1	1	3
1	149042500	247247500	2	1	1	3
1	247247501	249250620	2	1	1	2
2	9997	82560679	2	1	1	3
2	82560680	85358045	1	1	0	3
2	85358046	90499999	2	1	1	3
2	90500000	96799999	2	1	1	3
2	96800000	128017877	2	1	1	3
2	128017878	128018210	1	1	0	2
2	128018211	128018824	1	1	0	2
2	128018825	132664937	1	1	0	3
2	132664938	132665963	2	1	1	1
2	132665964	132666177	2	1	1	2
2	132666178	141465979	2	1	1	3
2	141465980	141466459	2	1	1	2
2	141466460	141564907	2	1	1	3
2	141564908	141571424	2	1	1	3
2	141571425	149536760	1	1	0	3
2	149536761	152223946	2	1	1	3
2	152223947	152224317	2	1	1	2
2	152224318	152229466	2	1	1	2
2	152229467	152231072	1	1	0	2
2	152231073	158420793	1	1	0	3
2	158420794	181154510	2	1	1	3
2	181154511	185679675	1	1	0	2
2	185679676	185680948	1	1	0	2
2	185680949	187256637	1	1	0	2
2	187256638	187257193	1	1	0	2
2	187257194	187398576	1	1	0	2
2	187398577	224391183	2	1	1	3
2	224391184	227745624	1	1	0	3
2	227745625	242985493	2	1	1	3
3	67500	71088821	2	1	1	3
3	71088822	71093480	2	1	1	3
3	71093481	87899999	2	1	1	3
3	87900000	93899999	2	1	1	3
3	93900000	117170711	2	1	1	3
3	117170712	117312187	3	2	1	3
3	117312188	176148620	2	1	1	3
3	176148621	176580867	1	1	0	3
3	176580868	198022429	2	1	1	3
4	42231	1636567	2	1	1	2
4	1636568	1648674	1	1	0	1
4	1648675	1741148	13	13	0	1
4	1741149	1741262	24	23	1	1
4	1741263	1824763	24	23	1	1
4	1824764	1826669	24	23	1	1
4	1826670	1857315	13	13	0	1
4	1857316	1890453	13	13	0	1
4	1890454	1891307	13	13	0	1
4	1891308	2540156	14	13	1	2
4	2540157	2560217	3	2	1	1
4	2560218	23129305	2	1	1	3
4	23129306	23141774	3	2	1	2
4	23141775	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	70756799	2	1	1	3
4	70756800	70758827	2	1	1	3
4	70758828	92226794	2	1	1	3
4	92226795	92387827	3	2	1	2
4	92387828	133904918	2	1	1	3
4	133904919	134095802	1	1	0	3
4	134095803	134126087	2	1	1	2
4	134126088	134126381	3	2	1	1
4	134126382	152918773	2	1	1	3
4	152918774	153693738	1	1	0	3
4	153693739	181148323	2	1	1	3
4	181148324	181153134	3	2	1	2
4	181153135	181162896	3	2	1	2
4	181162897	181227984	3	2	1	2
4	181227985	190538151	2	1	1	3
5	22500	850202	3	2	1	2
5	850203	31410045	3	2	1	3
5	31410046	31531644	1	1	0	2
5	31531645	46099999	3	2	1	3
5	46100000	50699999	3	2	1	3
5	50700000	116725709	3	2	1	3
5	116725710	117482260	1	1	0	3
5	117482261	141615239	3	2	1	3
5	141615240	141678609	2	2	0	2
5	141678610	162228970	2	2	0	3
5	162228971	162615893	2	2	0	1
5	162615894	169498409	2	2	0	3
5	169498410	169526658	3	2	1	2
5	169526659	169674500	2	2	0	3
5	169674501	173125214	3	2	1	3
5	173125215	173128795	2	2	0	1
5	173128796	173154377	3	2	1	3
5	173154378	173155337	2	2	0	1
5	173155338	173327679	3	2	1	2
5	173327680	173649932	2	2	0	2
5	173649933	173799913	3	2	1	2
5	173799914	173816280	2	2	0	2
5	173816281	180662500	3	2	1	3
6	214005	58699999	2	1	1	3
6	58700000	63299999	2	1	1	3
6	63300000	170919735	2	1	1	3
7	40386	37599901	2	1	1	3
7	37599902	38739398	1	1	0	3
7	38739399	40025056	2	1	1	3
7	40025057	40047179	1	1	0	2
7	40047180	40106984	2	1	1	3
7	40106985	40182291	1	1	0	3
7	40182292	57999999	2	1	1	3
7	58000000	61699999	2	1	1	3
7	61700000	110976191	2	1	1	3
7	110976192	111284681	2	1	1	2
7	111284682	146586991	2	1	1	3
7	146586992	147572742	1	1	0	3
7	147572743	152206451	2	1	1	3
7	152206452	152568955	1	1	0	3
7	152568956	158821400	2	1	1	3
8	10001	156433	2	1	1	2
8	156434	23770125	2	1	1	2
8	23770126	24779932	3	2	1	3
8	24779933	24794353	2	1	1	2
8	24794354	24836462	3	2	1	2
8	24836463	43099999	2	1	1	3
8	43100000	48099999	2	1	1	3
8	48100000	146364021	2	1	1	3
9	10001	215295	2	1	1	2
9	215296	12877548	2	1	1	3
9	12877549	13120955	1	1	0	3
9	13120956	17438341	2	1	1	3
9	17438342	17448798	2	1	1	2
9	17448799	17607822	2	1	1	3
9	17607823	17780110	1	1	0	2
9	17780111	18098056	2	1	1	3
9	18098057	19877811	1	1	0	3
9	19877812	20038957	10	10	0	1
9	20038958	20048879	11	11	0	1
9	20048880	20149292	11	11	0	1
9	20149293	20187918	2	2	0	2
9	20187919	20237315	60	60	0	1
9	20237316	20510365	60	60	0	1
9	20510366	20627572	71	71	0	1
9	20627573	20660593	22	22	0	1
9	20660594	20692549	61	61	0	1
9	20692550	20773371	22	22	0	1
9	20773372	20776803	64	64	0	1
9	20776804	20786947	22	22	0	1
9	20786948	20829301	34	34	0	1
9	20829302	20888208	34	34	0	1
9	20888209	20916791	23	23	0	1
9	20916792	21056552	2	2	0	2
9	21056553	21080964	1	1	0	2
9	21080965	21442245	1	1	0	2
9	21442246	23139690	0	0	0	2
9	23139691	40825801	2	1	1	3
9	40825802	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	66487201	2	1	1	2
9	66487202	67926002	2	1	1	1
9	67926003	70954796	2	1	1	1
9	70954797	140273200	1	1	0	3
9	140273201	141026318	1	1	0	3
10	95096	37999999	2	1	1	3
10	38000000	42299999	2	1	1	3
10	42300000	121649091	2	1	1	3
10	121649092	121649815	2	1	1	1
10	121649816	121649837	1	1	0	2
10	121649838	121650269	1	1	0	2
10	121650270	121650571	1	1	0	2
10	121650572	121651009	1	1	0	2
10	121651010	126188517	1	1	0	3
10	126188518	126194816	1	1	0	2
10	126194817	132340018	1	1	0	3
10	132340019	135389924	2	1	1	2
11	246203	51599999	2	1	1	3
11	51600000	55699999	2	1	1	3
11	55700000	134452200	2	1	1	3
12	110107	6577288	3	2	1	2
12	6577289	6577447	3	2	1	2
12	6577448	6959198	3	2	1	2
12	6959199	25406002	2	1	1	2
12	25406003	33299999	3	2	1	2
12	33300000	38199999	3	2	1	2
12	38200000	107221614	3	2	1	2
12	107221615	107222175	3	2	1	2
12	107222176	132349400	3	2	1	2
12	132349401	133851894	3	2	1	2
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	3
13	19500000	102669962	2	1	1	3
13	102669963	102944065	3	2	1	3
13	102944066	114142800	2	1	1	3
13	114142801	115169877	2	1	1	3
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	27761019	2	1	1	3
14	27761020	29202517	1	1	0	2
14	29202518	37042572	2	1	1	3
14	37042573	38167499	2	1	1	2
14	38167500	69253248	2	1	1	3
14	69253249	69340393	1	1	0	2
14	69340394	106368400	2	1	1	3
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	2
15	20700000	26663228	2	1	1	3
15	26663229	26780027	1	1	0	2
15	26780028	100338800	2	1	1	3
15	100338801	102431166	2	1	1	3
16	83807	4124810	2	1	1	2
16	4124811	15072500	2	1	1	3
16	15072501	34599999	2	1	1	3
16	34600000	38599999	2	1	1	3
16	38600000	79056570	2	1	1	3
16	79056571	79682500	3	2	1	3
16	79682501	88827200	2	1	1	3
16	88827201	90354752	2	1	1	3
17	20080	22199999	1	1	0	3
17	22200000	25799999	NA	NA	NA	NA
17	25800000	78774600	3	2	1	3
17	78774601	81195209	3	2	1	3
18	27500	80030	2	1	1	2
18	80031	15399999	2	1	1	3
18	15400000	18999999	2	1	1	3
18	19000000	73609925	2	1	1	3
18	73609926	73718147	1	1	0	2
18	73718148	76117000	2	1	1	3
18	76117001	78077247	2	1	1	3
19	102500	226775	2	1	1	2
19	226776	9870485	2	1	1	3
19	9870486	9871071	2	1	1	3
19	9871072	24399999	2	1	1	3
19	24400000	28599999	2	1	1	3
19	28600000	59128982	2	1	1	3
20	41082	25599999	1	1	0	2
20	25600000	29399999	NA	NA	NA	NA
20	29400000	45533609	3	2	1	2
20	45533610	45735342	1	1	0	2
20	45735343	62432500	3	2	1	2
21	1	10899999	NA	NA	NA	NA
21	10900000	14380843	2	1	1	1
21	14380844	14602474	1	1	0	1
21	14602475	19171283	2	1	1	3
21	19171284	19359967	1	1	0	3
21	19359968	46937500	2	1	1	2
21	46937501	48129894	2	1	1	3
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	3
22	17900000	41557027	2	1	1	3
22	41557028	41562410	2	1	1	2
22	41562411	49687500	2	1	1	3
22	49687501	51304565	2	1	1	3
X	1	13069240	2	1	1	2
X	13069241	13443876	1	1	0	2
X	13443877	21357364	2	1	1	2
X	21357365	21453694	2	1	1	2
X	21453695	23412650	2	1	1	2
X	23412651	23756488	1	1	0	2
X	23756489	36689990	2	1	1	2
X	36689991	52642020	1	1	0	2
X	52642021	52656175	2	1	1	2
X	52656176	58099999	2	1	1	2
X	58100000	62999999	NA	NA	NA	NA
X	63000000	65744989	1	1	0	2
X	65744990	67633551	2	1	1	2
X	67633552	70177710	1	1	0	3
X	70177711	75219880	2	1	1	2
X	75219881	77606644	1	1	0	2
X	77606645	101788002	2	1	1	2
X	101788003	102380006	1	1	0	2
X	102380007	117880045	2	1	1	2
X	117880046	119300912	1	1	0	3
X	119300913	120630481	2	1	1	2
X	120630482	122979324	1	1	0	3
X	122979325	146577505	2	1	1	2
X	146577506	148269765	1	1	0	2
X	148269766	154913600	2	1	1	2
