chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	113997131	2	1	1	3
1	113997132	113997203	2	1	1	3
1	113997204	121499999	2	1	1	3
1	121500000	128899999	2	1	1	3
1	128900000	247247500	2	1	1	3
1	247247501	249250620	2	1	1	3
2	29996	73852504	2	1	1	3
2	73852505	73912566	2	1	1	2
2	73912567	90499999	2	1	1	3
2	90500000	96799999	2	1	1	3
2	96800000	242954879	2	1	1	3
3	46456	100073	2	1	1	2
3	100074	87899999	2	1	1	3
3	87900000	93899999	2	1	1	3
3	93900000	198022429	2	1	1	3
4	27500	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	190987500	2	1	1	3
5	22500	46099999	2	1	1	3
5	46100000	50699999	2	1	1	2
5	50700000	180689978	2	1	1	3
6	39681	202330	2	1	1	1
6	202331	58699999	2	1	1	3
6	58700000	63299999	2	1	1	3
6	63300000	170899934	2	1	1	3
7	40386	57999999	2	1	1	3
7	58000000	61699999	2	1	1	2
7	61700000	158817500	2	1	1	3
8	170012	43099999	2	1	1	3
8	43100000	48099999	2	1	1	2
8	48100000	127910363	2	1	1	3
8	127910364	127923236	2	1	1	2
8	127923237	127923287	2	1	1	1
8	127923288	127937481	2	1	1	1
8	127937482	128037912	2	1	1	2
8	128037913	128073362	18	17	1	1
8	128073363	128075926	18	17	1	1
8	128075927	128108740	15	15	0	2
8	128108741	128114815	18	17	1	1
8	128114816	128136378	18	17	1	1
8	128136379	128136397	18	17	1	1
8	128136398	128136526	18	17	1	1
8	128136527	128140571	27	26	1	1
8	128140572	128140726	27	26	1	1
8	128140727	128288806	2	1	1	2
8	128288807	128310586	27	26	1	1
8	128310587	128310745	4	2	2	1
8	128310746	128416260	2	1	1	2
8	128416261	128432664	19	18	1	1
8	128432665	128442775	13	12	1	1
8	128442776	128443065	13	12	1	1
8	128443066	128455434	13	12	1	1
8	128455435	128455767	13	12	1	1
8	128455768	128475770	13	12	1	1
8	128475771	128647820	2	1	1	2
8	128647821	128655416	2	1	1	2
8	128655417	128655453	14	13	1	1
8	128655454	128716360	3	2	1	2
8	128716361	128729209	23	22	1	1
8	128729210	128738226	23	22	1	1
8	128738227	128745316	23	22	1	1
8	128745317	128745336	23	22	1	1
8	128745337	128746149	23	22	1	1
8	128746150	128746202	23	22	1	1
8	128746203	128746251	23	22	1	1
8	128746252	128753539	23	22	1	1
8	128753540	128753576	23	22	1	1
8	128753577	128759740	23	22	1	1
8	128759741	128759850	23	22	1	1
8	128759851	128776349	23	22	1	1
8	128776350	146364021	2	1	1	3
9	47500	204980	2	1	1	2
9	204981	47299999	2	1	1	3
9	47300000	50699999	2	1	1	2
9	50700000	66849971	2	1	1	2
9	66849972	140267500	2	1	1	3
10	108946	37999999	2	1	1	3
10	38000000	42299999	2	1	1	2
10	42300000	135389924	2	1	1	3
11	190010	51599999	2	1	1	3
11	51600000	55699999	2	1	1	3
11	55700000	134452200	2	1	1	3
12	110107	33299999	2	1	1	3
12	33300000	38199999	2	1	1	2
12	38200000	132349400	2	1	1	3
12	132349401	133851894	2	1	1	3
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	2
13	19500000	114142800	2	1	1	3
13	114142801	115044922	2	1	1	3
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	106329989	2	1	1	3
14	106329990	107349539	2	1	1	2
15	1	15799999	2	1	1	1
15	15800000	20699999	NA	NA	NA	NA
15	20700000	100338800	2	1	1	3
15	100338801	102404449	2	1	1	3
16	43908	117499	2	1	1	2
16	117500	34599999	2	1	1	3
16	34600000	38599999	2	1	1	2
16	38600000	46459931	2	1	1	2
16	46459932	88827200	2	1	1	3
16	88827201	90109968	2	1	1	2
17	12500	22199999	2	1	1	3
17	22200000	25799999	2	1	1	3
17	25800000	78774600	2	1	1	3
17	78774601	81195209	2	1	1	3
18	27500	80030	2	1	1	2
18	80031	15399999	2	1	1	3
18	15400000	18999999	2	1	1	2
18	19000000	76117000	2	1	1	3
18	76117001	78077247	2	1	1	3
19	260137	24399999	2	1	1	3
19	24400000	28599999	2	1	1	2
19	28600000	59128982	2	1	1	3
20	37112	25599999	2	1	1	3
20	25600000	29399999	2	1	1	3
20	29400000	62432500	2	1	1	3
21	1	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	1
21	14300000	46937500	2	1	1	3
21	46937501	48129894	2	1	1	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	3
22	17900000	49687500	2	1	1	3
22	49687501	51304565	2	1	1	2
X	1	58099999	1	1	0	1
X	58100000	62999999	1	1	0	1
X	63000000	142188950	1	1	0	1
X	142188951	142956780	0	0	0	1
X	142956781	155270559	1	1	0	1
Y	1	11599999	1	1	0	1
Y	11600000	13399999	1	1	0	1
Y	13400000	59373565	1	1	0	1
