chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	790590	2	1	1	2
1	790591	69797989	2	1	1	3
1	69797990	69805671	2	1	1	2
1	69805672	87365147	2	1	1	2
1	87365148	110606366	2	1	1	3
1	110606367	110628018	1	1	0	2
1	110628019	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	143517938	2	1	1	2
1	143517939	155721962	3	2	1	2
1	155721963	155730095	3	2	1	1
1	155730096	156166450	3	2	1	2
1	156166451	156168288	3	2	1	2
1	156168289	193117524	3	2	1	2
1	193117525	213370530	3	2	1	2
1	213370531	213373342	3	2	1	2
1	213373343	247247500	3	2	1	2
1	247247501	249250620	3	2	1	3
2	20016	10255431	2	1	1	3
2	10255432	10257518	2	1	1	3
2	10257519	89846811	2	1	1	3
2	89846812	96799999	2	1	1	3
2	96800000	104338643	2	1	1	3
2	104338644	104342447	2	1	1	3
2	104342448	143810765	2	1	1	3
2	143810766	143814078	2	1	1	2
2	143814079	216942693	2	1	1	3
2	216942694	216944208	2	1	1	3
2	216944209	233191745	2	1	1	3
2	233191746	233305021	2	1	1	3
2	233305022	242990289	2	1	1	3
3	100074	12306261	2	1	1	2
3	12306262	12310763	2	1	1	2
3	12310764	53301283	2	1	1	3
3	53301284	53302718	2	1	1	3
3	53302719	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	197847500	2	1	1	3
4	27500	8934139	2	1	1	3
4	8934140	28116235	2	1	1	2
4	28116236	28117821	2	1	1	2
4	28117822	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	67524469	2	1	1	3
4	67524470	70142341	1	1	0	3
4	70142342	70182485	1	1	0	2
4	70182486	97225168	1	1	0	3
4	97225169	98913159	2	1	1	2
4	98913160	98917555	2	1	1	2
4	98917556	142670861	2	1	1	3
4	142670862	142673036	2	1	1	3
4	142673037	191154275	2	1	1	3
5	22500	28823672	2	1	1	3
5	28823673	28830614	2	1	1	3
5	28830615	43924532	2	1	1	3
5	43924533	43937138	2	1	1	3
5	43937139	46099999	2	1	1	3
5	46100000	50699999	2	1	1	2
5	50700000	130347156	2	1	1	3
5	130347157	130351837	2	1	1	3
5	130351838	135182876	2	1	1	3
5	135182877	171314654	2	1	1	3
5	171314655	171316534	2	1	1	3
5	171316535	180662500	2	1	1	3
6	242501	5453581	4	3	1	2
6	5453582	5476509	4	3	1	2
6	5476510	27131650	4	3	1	2
6	27131651	27133559	3	2	1	2
6	27133560	38932242	4	3	1	2
6	38932243	39234731	4	3	1	2
6	39234732	39237924	4	3	1	2
6	39237925	39570879	4	3	1	2
6	39570880	39958891	4	3	1	2
6	39958892	58036320	4	3	1	2
6	58036321	58699999	4	3	1	2
6	58700000	63539947	4	3	1	2
6	63539948	63618508	4	3	1	2
6	63618509	65921015	3	2	1	2
6	65921016	66004586	3	2	1	2
6	66004587	67357529	1	1	0	3
6	67357530	69154401	3	2	1	2
6	69154402	167662673	1	1	0	3
6	167662674	167821347	1	1	0	3
6	167821348	170905092	1	1	0	3
7	47146	57999999	2	1	1	3
7	58000000	61699999	2	1	1	2
7	61700000	63699634	2	1	1	2
7	63699635	63702411	2	1	1	2
7	63702412	68789847	2	1	1	2
7	68789848	68791979	2	1	1	2
7	68791980	79572464	2	1	1	3
7	79572465	79583808	2	1	1	1
7	79583809	98284073	2	1	1	3
7	98284074	98286384	2	1	1	3
7	98286385	129631865	2	1	1	3
7	129631866	129633790	2	1	1	3
7	129633791	158771400	2	1	1	3
8	215228	37955022	2	1	1	2
8	37955023	37956753	2	1	1	2
8	37956754	43099999	2	1	1	2
8	43100000	48099999	2	1	1	3
8	48100000	93222380	2	1	1	2
8	93222381	146364021	2	1	1	2
9	10001	165493	2	1	1	2
9	165494	820836	2	1	1	3
9	820837	824090	2	1	1	3
9	824091	3788604	2	1	1	2
9	3788605	3791007	2	1	1	2
9	3791008	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	68992968	2	1	1	2
9	68992969	107893127	2	1	1	2
9	107893128	107894635	2	1	1	2
9	107894636	127644440	2	1	1	2
9	127644441	127725366	1	1	0	3
9	127725367	140315015	2	1	1	2
10	108099	5024118	2	1	1	3
10	5024119	5027368	2	1	1	3
10	5027369	15418941	2	1	1	3
10	15418942	27419498	2	1	1	2
10	27419499	27538480	2	1	1	2
10	27538481	37999999	2	1	1	2
10	38000000	42299999	2	1	1	2
10	42300000	47607825	2	1	1	3
10	47607826	47698745	2	1	1	3
10	47698746	70540912	2	1	1	3
10	70540913	70542981	2	1	1	3
10	70542982	135389304	2	1	1	3
11	20721	190009	2	1	1	2
11	190010	14161955	2	1	1	3
11	14161956	14166192	2	1	1	3
11	14166193	16668382	2	1	1	2
11	16668383	16674671	2	1	1	2
11	16674672	51599999	2	1	1	3
11	51600000	55699999	2	1	1	2
11	55700000	65150993	2	1	1	3
11	65150994	65153635	2	1	1	2
11	65153636	66722411	2	1	1	3
11	66722412	123825098	2	1	1	3
11	123825099	123828846	2	1	1	3
11	123828847	134452200	2	1	1	3
12	22500	188284	2	1	1	2
12	188285	33299999	2	1	1	3
12	33300000	38199999	2	1	1	2
12	38200000	94543822	2	1	1	3
12	94543823	94811586	1	1	0	3
12	94811587	110297982	2	1	1	3
12	110297983	110299251	2	1	1	2
12	110299252	111087827	2	1	1	2
12	111087828	111090024	2	1	1	2
12	111090025	111596128	2	1	1	2
12	111596129	111780502	1	1	0	2
12	111780503	111801430	2	1	1	1
12	111801431	111803963	2	1	1	2
12	111803964	115443661	2	1	1	2
12	115443662	115446262	2	1	1	2
12	115446263	124816787	2	1	1	3
12	124816788	124905496	2	1	1	2
12	124905497	132349400	2	1	1	3
12	132349401	133851894	2	1	1	2
13	1	16299999	1	1	0	1
13	16300000	19499999	1	1	0	2
13	19500000	85700007	1	1	0	2
13	85700008	114142800	2	1	1	2
13	114142801	115169877	2	1	1	2
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	1
14	19100000	20375050	2	1	1	2
14	20375051	38129457	2	1	1	3
14	38129458	38134848	2	1	1	2
14	38134849	65597554	2	1	1	3
14	65597555	65599592	2	1	1	3
14	65599593	106378465	2	1	1	3
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	2
15	20700000	54233379	2	1	1	3
15	54233380	54237516	2	1	1	3
15	54237517	65600149	2	1	1	3
15	65600150	65601728	2	1	1	3
15	65601729	100338800	2	1	1	3
15	100338801	102416285	2	1	1	3
16	84170	15522374	2	1	1	3
16	15522375	15525166	2	1	1	2
16	15525167	34599999	2	1	1	3
16	34600000	38599999	2	1	1	3
16	38600000	88827200	2	1	1	3
16	88827201	90354752	2	1	1	2
17	7	16731402	1	1	0	3
17	16731403	22089089	1	1	0	3
17	22089090	25799999	NA	NA	NA	NA
17	25800000	28040082	2	1	1	3
17	28040083	28042343	2	1	1	3
17	28042344	42710839	2	1	1	3
17	42710840	42712294	2	1	1	3
17	42712295	73171324	2	1	1	3
17	73171325	73173058	2	1	1	2
17	73173059	78549992	2	1	1	2
17	78549993	78774600	2	1	1	2
17	78774601	81195209	2	1	1	2
18	27500	100169	2	1	1	2
18	100170	15399999	2	1	1	3
18	15400000	18999999	2	1	1	3
18	19000000	76560612	2	1	1	3
18	76560613	76573709	2	1	1	1
18	76573710	78077247	2	1	1	3
19	102500	16260286	2	1	1	2
19	16260287	16261978	2	1	1	2
19	16261979	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	49642230	2	1	1	2
19	49642231	49643775	2	1	1	2
19	49643776	56710596	2	1	1	2
19	56710597	56712536	2	1	1	2
19	56712537	58670358	2	1	1	2
19	58670359	58672175	2	1	1	2
20	25254	25599999	2	1	1	3
20	25600000	29399999	2	1	1	3
20	29400000	45992414	2	1	1	3
20	45992415	45994758	2	1	1	3
20	45994759	62480746	2	1	1	3
21	1	10899999	NA	NA	NA	NA
21	10900000	14299999	1	1	0	1
21	14300000	46937500	1	1	0	2
21	46937501	48129894	1	1	0	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	2
22	17900000	49687500	2	1	1	3
22	49687501	51304565	2	1	1	2
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	2
X	63000000	117125147	1	1	0	3
X	117125148	117344140	2	2	0	1
X	117344141	155270559	1	1	0	3
Y	1	9950721	0	0	0	1
Y	9950722	10065802	0	0	0	2
Y	10065803	11599999	0	0	0	2
Y	11600000	13399999	NA	NA	NA	NA
Y	13400000	28438001	1	1	0	1
Y	28438002	59373565	0	0	0	1
