chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	12927499	1	1	0	2
1	12927500	98959858	1	1	0	1
1	98959859	99504696	3	2	1	2
1	99504697	99506028	1	1	0	2
1	99506029	99506719	2	1	1	1
1	99506720	99681901	2	1	1	2
1	99681902	99682070	2	1	1	2
1	99682071	100009318	3	2	1	2
1	100009319	107773069	2	1	1	2
1	107773070	107776220	2	1	1	2
1	107776221	107842140	2	1	1	2
1	107842141	107924978	2	1	1	2
1	107924979	108022121	2	1	1	2
1	108022122	108732790	2	1	1	2
1	108732791	109515468	1	1	0	1
1	109515469	109874340	2	1	1	2
1	109874341	116931864	1	1	0	1
1	116931865	121499999	1	1	0	1
1	121500000	128899999	NA	NA	NA	NA
1	128900000	142638874	2	1	1	2
1	142638875	212150592	2	1	1	2
1	212150593	212285693	1	1	0	1
1	212285694	249250620	2	1	1	2
2	23368	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	122697005	2	1	1	2
2	122697006	122707211	1	1	0	1
2	122707212	242974521	2	1	1	2
3	100640	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	197150014	2	1	1	2
4	27500	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	153979992	2	1	1	2
4	153979993	166032800	2	1	1	2
4	166032801	166034214	2	1	1	2
4	166034215	190751700	2	1	1	2
5	39977	855287	2	1	1	1
5	855288	1300002	2	1	1	1
5	1300003	45937458	2	1	1	2
5	45937459	46099999	2	1	1	2
5	46100000	50699999	2	1	1	1
5	50700000	98519981	2	1	1	2
5	98519982	170892059	2	1	1	2
5	170892060	172211727	2	1	1	2
5	172211728	172243254	3	3	0	2
5	172243255	180730532	2	1	1	2
6	250041	378257	5	5	0	1
6	378258	2765668	6	5	1	2
6	2765669	33564992	4	3	1	2
6	33564993	34562464	5	5	0	1
6	34562465	34562655	5	5	0	1
6	34562656	49326455	6	5	1	2
6	49326456	55601274	7	6	1	1
6	55601275	55840752	8	6	2	2
6	55840753	58699999	7	6	1	1
6	58700000	63299999	NA	NA	NA	NA
6	63300000	63725739	8	7	1	1
6	63725740	63895249	9	8	1	2
6	63895250	63896680	9	8	1	2
6	63896681	65242426	11	11	0	1
6	65242427	65439657	11	11	0	1
6	65439658	65504902	11	11	0	1
6	65504903	65609316	11	11	0	1
6	65609317	66192791	11	11	0	1
6	66192792	66311508	11	11	0	1
6	66311509	170919683	1	1	0	2
7	83911	57999999	2	1	1	2
7	58000000	61699999	2	1	1	2
7	61700000	159138662	2	1	1	2
8	161559	7277487	1	1	0	2
8	7277488	12521423	1	1	0	2
8	12521424	26395910	1	1	0	2
8	26395911	26442093	6	4	2	1
8	26442094	26610537	1	1	0	2
8	26610538	26711500	6	5	1	1
8	26711501	26744992	5	5	0	1
8	26744993	38536009	1	1	0	2
8	38536010	38984936	6	5	1	2
8	38984937	39088280	9	8	1	1
8	39088281	43099999	1	1	0	2
8	43100000	48099999	NA	NA	NA	NA
8	48100000	48888326	2	2	0	2
8	48888327	48912918	2	2	0	2
8	48912919	49720331	2	1	1	2
8	49720332	146364021	3	2	1	2
9	62780	229148	1	1	0	2
9	229149	21744213	1	1	0	1
9	21744214	23253038	1	1	0	2
9	23253039	45404709	1	1	0	1
9	45404710	47299999	1	1	0	2
9	47300000	50699999	1	1	0	2
9	50700000	89539912	1	1	0	1
9	89539913	89570967	3	3	0	1
9	89570968	120605684	1	1	0	1
9	120605685	123339855	1	1	0	1
9	123339856	123340636	1	1	0	2
9	123340637	126730023	1	1	0	2
9	126730024	141213430	1	1	0	2
10	130013	37999999	2	1	1	2
10	38000000	42299999	NA	NA	NA	NA
10	42300000	135534746	2	1	1	2
11	203062	32908892	1	1	0	1
11	32908893	32912205	1	1	0	2
11	32912206	48683365	1	1	0	1
11	48683366	51599999	2	1	1	2
11	51600000	55699999	NA	NA	NA	NA
11	55700000	135006515	1	1	0	1
12	110107	235759	2	1	1	2
12	235760	11746396	2	1	1	2
12	11746397	11895344	3	2	1	2
12	11895345	26720954	2	1	1	2
12	26720955	30694141	2	1	1	2
12	30694142	33299999	1	1	0	2
12	33300000	38199999	NA	NA	NA	NA
12	38200000	38463307	2	1	1	1
12	38463308	42364563	2	1	1	2
12	42364564	133851894	1	1	0	1
13	1	16299999	1	1	0	1
13	16300000	19499999	1	1	0	2
13	19500000	115169877	1	1	0	2
14	1	16099999	1	1	0	1
14	16100000	19099999	1	1	0	1
14	19100000	107349539	1	1	0	1
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	1
15	20700000	34723967	2	1	1	2
15	34723968	34870185	2	1	1	1
15	34870186	100302419	2	1	1	2
15	100302420	102349919	2	1	1	2
16	87017	33437499	2	1	1	2
16	33437500	34599999	2	1	1	2
16	34600000	38599999	2	1	1	1
16	38600000	46442499	2	1	1	2
16	46442500	90354752	2	1	1	2
17	828	22199999	1	1	0	2
17	22200000	25799999	NA	NA	NA	NA
17	25800000	81195209	2	1	1	2
18	48787	162038	1	1	0	2
18	162039	15313640	1	1	0	1
18	15313641	18999999	1	1	0	2
18	19000000	76062500	1	1	0	1
18	76062501	78077247	1	1	0	2
19	102500	265954	1	1	0	2
19	265955	20797351	1	1	0	2
19	20797352	22471503	2	1	1	2
19	22471504	22472566	2	2	0	1
19	22472567	24399999	2	1	1	2
19	24400000	28599999	NA	NA	NA	NA
19	28600000	59128982	1	1	0	2
20	74347	25599999	3	2	1	2
20	25600000	29399999	NA	NA	NA	NA
20	29400000	39279596	2	1	1	2
20	39279597	63025519	2	1	1	2
21	1	10755031	NA	NA	NA	NA
21	10755032	10899999	1	1	0	1
21	10900000	15241577	NA	NA	NA	NA
21	15241578	18360445	2	2	0	2
21	18360446	18851312	2	2	0	2
21	18851313	22205699	2	2	0	2
21	22205700	22206802	2	2	0	1
21	22206803	25023274	2	2	0	2
21	25023275	25480769	2	2	0	2
21	25480770	25953414	2	2	0	2
21	25953415	25957249	2	2	0	1
21	25957250	27080053	2	2	0	2
21	27080054	27368535	2	1	1	2
21	27368536	35227499	1	1	0	2
21	35227500	35379982	1	1	0	2
21	35379983	36637863	1	1	0	1
21	36637864	37831579	1	1	0	2
21	37831580	38246141	1	1	0	2
21	38246142	38309658	1	1	0	2
21	38309659	39709018	1	1	0	2
21	39709019	39712211	1	1	0	2
21	39712212	48129894	1	1	0	1
22	1	12199999	1	1	0	1
22	12200000	17899999	NA	NA	NA	NA
22	17900000	46694064	1	1	0	2
22	46694065	46696012	1	1	0	2
22	46696013	46696059	2	1	1	1
22	46696060	46714174	2	1	1	1
22	46714175	51304565	1	1	0	2
X	1	58099999	1	1	0	1
X	58100000	62999999	1	1	0	1
X	63000000	155270559	1	1	0	1
Y	1	11599999	NA	NA	NA	NA
Y	11600000	13399999	NA	NA	NA	NA
Y	13400000	59373565	NA	NA	NA	NA
