chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	232499	4	2	2	2
1	232500	15558169	4	2	2	2
1	15558170	15737417	5	3	2	2
1	15737418	21507591	4	2	2	2
1	21507592	21517466	4	2	2	2
1	21517467	33944840	4	2	2	2
1	33944841	34014624	6	4	2	3
1	34014625	40023458	4	2	2	3
1	40023459	40033896	4	2	2	2
1	40033897	50601202	4	2	2	3
1	50601203	50713301	2	2	0	2
1	50713302	61566819	4	2	2	2
1	61566820	61926448	6	4	2	2
1	61926449	61932982	4	2	2	2
1	61932983	62779984	6	4	2	2
1	62779985	72107379	4	2	2	3
1	72107380	72397555	2	2	0	2
1	72397556	72398297	2	2	0	2
1	72398298	72767209	2	2	0	2
1	72767210	90749181	2	2	0	3
1	90749182	90751009	3	3	0	1
1	90751010	90757671	2	2	0	2
1	90757672	90765288	4	4	0	2
1	90765289	119021551	2	2	0	3
1	119021552	121499999	4	2	2	2
1	121500000	128899999	4	2	2	2
1	128900000	150575173	4	2	2	2
1	150575174	157398111	7	5	2	2
1	157398112	157423753	5	5	0	2
1	157423754	157560953	7	5	2	2
1	157560954	170248350	4	2	2	2
1	170248351	189696895	3	2	1	2
1	189696896	189756613	4	2	2	3
1	189756614	193766207	3	2	1	2
1	193766208	193767410	3	2	1	2
1	193767411	198358652	3	2	1	2
1	198358653	198368859	2	2	0	2
1	198368860	207047671	3	2	1	2
1	207047672	207080152	3	2	1	2
1	207080153	209948074	3	2	1	2
1	209948075	210089136	4	3	1	2
1	210089137	222469820	3	2	1	2
1	222469821	222632817	4	2	2	2
1	222632818	224545302	6	4	2	2
1	224545303	234641157	4	2	2	2
1	234641158	235007988	7	5	2	2
1	235007989	235511767	5	3	2	2
1	235511768	242387905	7	5	2	2
1	242387906	242829829	12	10	2	2
1	242829830	247249600	7	5	2	2
1	247249601	249250620	7	5	2	2
2	16496	465245	2	2	0	2
2	465246	476498	2	2	0	2
2	476499	31190672	2	2	0	2
2	31190673	35792278	4	2	2	2
2	35792279	35884386	5	3	2	1
2	35884387	38775184	4	2	2	2
2	38775185	38779822	4	2	2	2
2	38779823	58325232	4	2	2	2
2	58325233	58326362	4	2	2	2
2	58326363	89179989	4	2	2	3
2	89179990	89511031	4	2	2	2
2	89511032	90499999	4	2	2	2
2	90500000	96799999	4	2	2	3
2	96800000	100755860	4	2	2	3
2	100755861	101433431	5	3	2	3
2	101433432	120401902	4	2	2	3
2	120401903	120484550	6	4	2	2
2	120484551	121000266	4	2	2	2
2	121000267	121000444	4	2	2	2
2	121000445	121931069	4	2	2	2
2	121931070	123069265	3	2	1	2
2	123069266	123079836	3	2	1	2
2	123079837	131890439	3	2	1	2
2	131890440	131896930	4	2	2	2
2	131896931	144252081	3	2	1	2
2	144252082	144626239	5	4	1	2
2	144626240	161042801	3	2	1	2
2	161042802	170143968	5	3	2	2
2	170143969	170593475	7	4	3	2
2	170593476	170604787	7	4	3	2
2	170604788	171255937	7	4	3	2
2	171255938	172797844	5	3	2	2
2	172797845	202393364	4	2	2	2
