chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	121499999	4	2	2	2
1	121500000	128899999	4	2	2	2
1	128900000	143912889	4	2	2	2
1	143912890	145152402	4	2	2	2
1	145152403	182823692	5	3	2	2
1	182823693	182823931	5	3	2	2
1	182823932	217283139	6	4	2	2
1	217283140	217299279	7	5	2	2
1	217299280	226714213	6	4	2	2
1	226714214	238713098	6	6	0	2
1	238713099	238782499	6	6	0	2
1	238782500	247247500	6	6	0	2
1	247247501	249250620	6	6	0	2
2	13133	87187802	6	4	2	2
2	87187803	87602499	6	4	2	2
2	87602500	89832363	4	2	2	2
2	89832364	96799999	4	2	2	2
2	96800000	141537176	4	2	2	2
2	141537177	141672622	2	1	1	2
2	141672623	141918161	3	2	1	2
2	141918162	141998292	3	2	1	2
2	141998293	155723316	4	2	2	2
2	155723317	184611140	6	4	2	2
2	184611141	184665401	7	4	3	1
2	184665402	190361950	6	4	2	2
2	190361951	190449418	5	5	0	2
2	190449419	190570116	6	4	2	2
2	190570117	190953545	4	4	0	2
2	190953546	191277744	5	3	2	2
2	191277745	191344707	4	4	0	2
2	191344708	192344731	6	4	2	2
2	192344732	192557313	4	4	0	2
2	192557314	193262284	8	4	4	2
2	193262285	194085598	4	4	0	2
2	194085599	194353130	6	4	2	2
2	194353131	194445825	7	4	3	1
2	194445826	195346056	6	4	2	2
2	195346057	196162368	7	4	3	2
2	196162369	197996963	4	4	0	2
2	197996964	198547870	8	5	3	1
2	198547871	198548927	8	5	3	1
2	198548928	202113562	6	4	2	2
2	202113563	202114711	3	2	1	1
2	202114712	242999968	3	2	1	2
3	62437	48154979	4	2	2	2
3	48154980	48160994	4	2	2	2
3	48160995	87899999	4	2	2	2
3	87900000	93899999	4	2	2	2
3	93900000	197784933	4	2	2	2
4	28527	15871652	4	2	2	2
4	15871653	48199999	4	2	2	3
4	48200000	52699999	4	2	2	3
4	52700000	59729284	4	2	2	3
4	59729285	62831600	2	2	0	3
4	62831601	65446194	2	2	0	3
4	65446195	65721677	4	2	2	2
4	65721678	151437495	2	2	0	3
4	151437496	151697476	0	0	0	2
4	151697477	157220672	2	2	0	3
4	157220673	171690734	2	2	0	3
4	171690735	173381428	4	2	2	2
4	173381429	190801829	2	2	0	3
5	47177	66301	7	5	2	1
