chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	13806463	2	1	1	3
1	13806464	14082427	3	2	1	2
1	14082428	15520619	2	1	1	3
1	15520620	15692906	1	1	0	3
1	15692907	15885380	3	2	1	2
1	15885381	15885880	3	2	1	2
1	15885881	15988895	3	2	1	2
1	15988896	16046194	1	1	0	2
1	16046195	16303185	1	1	0	3
1	16303186	16419930	9	6	3	1
1	16419931	16427810	9	6	3	1
1	16427811	16440315	9	6	3	1
1	16440316	16440974	9	6	3	1
1	16440975	16450066	9	6	3	1
1	16450067	16450482	9	6	3	1
1	16450483	16461231	9	8	1	1
1	16461232	16465132	9	8	1	1
1	16465133	16465329	9	8	1	1
1	16465330	16465409	9	8	1	1
1	16465410	16468647	9	8	1	1
1	16468648	16471326	9	8	1	1
1	16471327	16473913	9	8	1	1
1	16473914	16475697	9	8	1	1
1	16475698	16475749	9	8	1	1
1	16475750	16481718	9	8	1	1
1	16481719	16482965	9	8	1	1
1	16482966	16483530	9	8	1	1
1	16483531	16511416	10	9	1	2
1	16511417	16511855	9	8	1	1
1	16511856	16516671	15	14	1	1
1	16516672	16516790	15	14	1	1
1	16516791	16544087	15	14	1	1
1	16544088	16549482	15	14	1	2
1	16549483	16681732	6	6	0	2
1	16681733	16695791	3	2	1	2
1	16695792	16698951	8	7	1	1
1	16698952	16704751	16	15	1	1
1	16704752	16872499	8	7	1	1
1	16872500	17013132	5	3	2	1
1	17013133	17014645	1	1	0	1
1	17014646	17028296	1	1	0	1
1	17028297	17197777	1	1	0	1
1	17197778	17304075	5	4	1	1
1	17304076	17305478	5	4	1	1
1	17305479	17305767	5	4	1	1
1	17305768	17594914	1	1	0	2
1	17594915	17595146	1	1	0	2
1	17595147	17609454	1	1	0	2
1	17609455	17610443	1	1	0	2
1	17610444	17616707	1	1	0	2
1	17616708	17617284	1	1	0	2
1	17617285	17642007	1	1	0	2
1	17642008	17712643	2	1	1	2
1	17712644	17812112	2	1	1	2
1	17812113	17841345	4	3	1	2
1	17841346	17862179	5	4	1	1
1	17862180	17875902	5	4	1	2
1	17875903	17977737	5	4	1	2
1	17977738	17992995	10	9	1	1
1	17992996	17996049	10	9	1	1
1	17996050	17999589	10	9	1	1
1	17999590	17999710	10	9	1	1
1	17999711	17999795	10	9	1	1
1	17999796	17999822	10	9	1	1
1	17999823	18009371	10	9	1	1
1	18009372	18009648	10	9	1	1
1	18009649	18009699	10	9	1	1
1	18009700	18024497	10	9	1	1
1	18024498	18025829	10	9	1	1
1	18025830	18027907	10	9	1	1
1	18027908	18028827	10	9	1	1
1	18028828	18029191	10	9	1	1
1	18029192	18031057	10	9	1	1
1	18031058	18044499	10	9	1	1
1	18044500	18184841	4	3	1	2
1	18184842	18752945	3	2	1	2
1	18752946	18821067	3	2	1	2
1	18821068	19125494	1	1	0	3
1	19125495	19132040	1	1	0	1
1	19132041	19268296	1	1	0	2
1	19268297	19268477	1	1	0	2
1	19268478	19268940	1	1	0	2
1	19268941	19353746	3	2	1	3
1	19353747	19665683	1	1	0	2
1	19665684	19669462	1	1	0	2
1	19669463	19669514	10	9	1	1
