chromosome	start	end	total_cn	major_cn	minor_cn	star
1	34002	75339149	2	1	1	2
1	75339150	82944902	2	1	1	2
1	82944903	83184128	2	1	1	2
1	83184129	83235902	2	1	1	2
1	83235903	98359973	2	1	1	2
1	98359974	121499999	2	1	1	2
1	121500000	128899999	2	1	1	2
1	128900000	247247500	2	1	1	2
1	247247501	249250620	2	1	1	2
2	20016	22779984	2	1	1	2
2	22779985	40593466	2	1	1	2
2	40593467	51249079	2	1	1	2
2	51249080	77177237	2	1	1	2
2	77177238	77224791	4	2	2	1
2	77224792	81870741	2	1	1	2
2	81870742	81909977	2	1	1	2
2	81909978	89856143	2	1	1	2
2	89856144	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	123734481	2	1	1	2
2	123734482	169799101	2	1	1	2
2	169799102	179395503	2	1	1	2
2	179395504	195860810	2	1	1	2
2	195860811	242989444	2	1	1	2
3	62226	3320029	2	1	1	2
3	3320030	3369995	2	1	1	2
3	3369996	19045583	2	1	1	2
3	19045584	63320000	2	1	1	2
3	63320001	70079996	2	1	1	2
3	70079997	70579956	2	1	1	3
3	70579957	79630006	2	1	1	2
3	79630007	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	102335505	2	1	1	2
3	102335506	102379994	2	1	1	2
3	102379995	116498738	2	1	1	2
3	116498739	116502399	2	1	1	2
3	116502400	165871816	2	1	1	2
3	165871817	165920024	4	2	2	1
3	165920025	197847500	2	1	1	2
4	27500	44915927	2	1	1	2
4	44915928	44963190	4	2	2	1
4	44963191	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	61392759	2	1	1	2
4	61392760	61464143	2	1	1	2
4	61464144	72415924	2	1	1	2
4	72415925	78214896	2	1	1	2
4	78214897	114780508	2	1	1	2
4	114780509	115163280	2	1	1	2
4	115163281	190799943	2	1	1	2
5	14676	45906595	2	1	1	2
5	45906596	50699999	2	1	1	2
5	50700000	99405354	2	1	1	2
5	99405355	99686285	2	1	1	2
5	99686286	102883584	2	1	1	2
5	102883585	117899996	2	1	1	2
5	117899997	125265280	2	1	1	2
5	125265281	125321933	2	1	1	2
5	125321934	180731326	2	1	1	2
6	97750	18907194	2	1	1	2
6	18907195	51199937	2	1	1	2
6	51199938	58699999	2	1	1	2
6	58700000	63299999	2	1	1	3
6	63300000	82448869	2	1	1	2
6	82448870	92295535	2	1	1	2
6	92295536	99419990	2	1	1	2
6	99419991	170899934	2	1	1	2
7	40386	8520039	2	1	1	2
7	8520040	8624812	2	1	1	2
7	8624813	57999999	2	1	1	2
7	58000000	61699999	2	1	1	2
7	61700000	85110733	2	1	1	2
7	85110734	88560621	2	1	1	2
7	88560622	88647089	4	2	2	1
7	88647090	89644778	2	1	1	2
7	89644779	114964677	2	1	1	2
7	114964678	158817500	2	1	1	2
8	10001	166321	2	1	1	2
8	166322	5600014	2	1	1	2
8	5600015	43099999	2	1	1	2
8	43100000	48099999	2	1	1	2
8	48100000	51602266	2	1	1	2
8	51602267	51694329	2	1	1	2
8	51694330	113894917	2	1	1	2
8	113894918	146364021	2	1	1	2
9	10001	153936	2	1	1	2
9	153937	10075201	2	1	1	2
9	10075202	10700015	2	1	1	3
9	10700016	10739982	4	2	2	1
9	10739983	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	68152499	2	1	1	2
9	68152500	69016112	2	1	1	2
9	69016113	78232946	2	1	1	2
9	78232947	78359993	2	1	1	2
9	78359994	140313045	2	1	1	2
10	102500	37999999	2	1	1	2
10	38000000	42299999	2	1	1	2
10	42300000	135389924	2	1	1	2
11	20721	197336	2	1	1	2
11	197337	21400167	2	1	1	2
11	21400168	21602363	2	1	1	2
11	21602364	25264974	2	1	1	2
11	25264975	29239982	2	1	1	2
11	29239983	29693785	2	1	1	2
11	29693786	37085136	2	1	1	2
11	37085137	37153216	4	2	2	1
11	37153217	43170773	2	1	1	2
11	43170774	43227568	2	1	1	2
11	43227569	51599999	2	1	1	3
11	51600000	55699999	2	1	1	3
11	55700000	91558165	2	1	1	2
11	91558166	134442500	2	1	1	2
12	110107	33299999	2	1	1	2
12	33300000	38199999	2	1	1	2
12	38200000	98507971	2	1	1	2
12	98507972	132342500	2	1	1	2
12	132342501	133851894	2	1	1	2
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	2
13	19500000	53939148	2	1	1	2
13	53939149	53970007	2	1	1	2
13	53970008	57865579	2	1	1	2
13	57865580	114137500	2	1	1	2
13	114137501	115169877	2	1	1	2
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	28157754	2	1	1	2
14	28157755	106362500	2	1	1	2
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	2
15	20700000	87241091	2	1	1	2
15	87241092	87324897	2	1	1	2
15	87324898	100332500	2	1	1	2
15	100332501	102399211	2	1	1	2
16	100010	32495104	2	1	1	2
16	32495105	34599999	2	1	1	2
16	34600000	38599999	2	1	1	3
16	38600000	88822500	2	1	1	2
16	88822501	90354752	2	1	1	2
17	3980	22199999	2	1	1	2
17	22200000	25799999	2	1	1	2
17	25800000	78804358	2	1	1	2
17	78804359	81195209	2	1	1	2
18	27500	130030	2	1	1	2
18	130031	15399999	2	1	1	2
18	15400000	18999999	2	1	1	2
18	19000000	38679883	2	1	1	2
18	38679884	39032232	2	1	1	2
18	39032233	39129662	2	1	1	2
18	39129663	76152219	2	1	1	2
18	76152220	78077247	2	1	1	2
19	102500	255095	2	1	1	2
19	255096	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	43797499	2	1	1	2
19	43797500	59128982	2	1	1	2
20	24347	15857290	2	1	1	2
20	15857291	16169081	3	2	1	2
20	16169082	25599999	2	1	1	2
20	25600000	29653586	2	1	1	2
20	29653587	62432500	2	1	1	2
21	1	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	1
21	14300000	46937500	2	1	1	2
21	46937501	48129894	2	1	1	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	2
22	17900000	49687500	2	1	1	2
22	49687501	51304565	2	1	1	2
X	1	58099999	2	1	1	2
X	58100000	62999999	2	1	1	2
X	63000000	90140198	2	1	1	2
X	90140199	154879638	2	1	1	2
