chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	25186212	2	1	1	2
1	25186213	121499999	2	1	1	2
1	121500000	128899999	2	1	1	2
1	128900000	247247500	2	1	1	2
1	247247501	249250620	2	1	1	2
2	55171	22740312	2	1	1	2
2	22740313	89132282	2	1	1	2
2	89132283	89159118	1	1	0	1
2	89159119	89160766	1	1	0	1
2	89160767	89191956	1	1	0	2
2	89191957	89309472	1	1	0	2
2	89309473	90499999	1	1	0	2
2	90500000	96799999	NA	NA	NA	NA
2	96800000	230597903	2	1	1	2
2	230597904	231799956	1	1	0	2
2	231799957	242985493	2	1	1	2
3	100074	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	197872725	2	1	1	2
4	27500	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	191154275	2	1	1	2
5	22500	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	180689978	2	1	1	2
6	39681	201975	2	1	1	1
6	201976	57570167	2	1	1	2
6	57570168	58145289	2	1	1	1
6	58145290	58699999	2	1	1	2
6	58700000	63299999	2	1	1	2
6	63300000	170948029	2	1	1	2
7	73756	57999999	2	1	1	2
7	58000000	61699999	2	1	1	2
7	61700000	158817500	2	1	1	2
8	161222	43099999	2	1	1	2
8	43100000	48099999	2	1	1	2
8	48100000	146364021	2	1	1	2
9	59860	47299999	2	1	1	2
9	47300000	50699999	2	1	1	2
9	50700000	140267500	2	1	1	2
9	140267501	141058424	1	1	0	1
10	133998	37999999	2	1	1	2
10	38000000	42299999	2	1	1	2
10	42300000	135405836	2	1	1	2
11	187500	51599999	2	1	1	2
11	51600000	55699999	2	1	1	2
11	55700000	134442500	2	1	1	2
12	110107	188284	5	4	1	1
12	188285	7946890	4	3	1	1
12	7946891	8126600	4	2	2	1
12	8126601	33299999	4	3	1	1
12	33300000	38199999	4	3	1	1
12	38200000	69008444	4	3	1	1
12	69008445	69009626	3	2	1	2
12	69009627	132342500	4	3	1	1
12	132342501	133851894	4	3	1	1
13	1	16299999	2	1	1	1
13	16300000	19499999	2	1	1	2
13	19500000	114137500	2	1	1	2
13	114137501	115169877	2	1	1	2
14	1	16099999	2	1	1	1
14	16100000	19099999	2	1	1	2
14	19100000	22364990	2	1	1	2
14	22364991	22999972	4	2	2	1
14	22999973	106325073	2	1	1	2
14	106325074	106326424	2	1	1	2
14	106326425	106330465	1	1	0	2
14	106330466	106346890	1	1	0	1
14	106346891	107349539	2	1	1	2
15	1	15799999	2	1	1	1
15	15800000	20699999	2	1	1	2
15	20700000	100332500	2	1	1	2
15	100332501	102531391	2	1	1	2
16	100010	34599999	2	1	1	2
16	34600000	38599999	2	1	1	2
16	38600000	88822500	2	1	1	2
16	88822501	90146043	2	1	1	2
17	12500	22199999	1	1	0	2
17	22200000	25799999	NA	NA	NA	NA
17	25800000	78772500	2	1	1	2
17	78772501	81195209	2	1	1	2
18	27500	82836	2	1	1	2
18	82837	15399999	2	1	1	2
18	15400000	18999999	2	1	1	2
18	19000000	76112500	2	1	1	2
18	76112501	78077247	2	1	1	2
19	102500	271880	2	1	1	2
19	271881	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	59128982	2	1	1	2
20	17500	25599999	2	1	1	2
20	25600000	29399999	2	1	1	2
20	29400000	62432500	2	1	1	2
21	1	9417499	NA	NA	NA	NA
21	9417500	10899999	NA	NA	NA	NA
21	10900000	14299999	2	2	0	1
21	14300000	16027864	2	1	1	2
21	16027865	16031819	2	1	1	2
21	16031820	46937500	3	2	1	2
21	46937501	48129894	3	2	1	2
22	1	12199999	2	1	1	1
22	12200000	17899999	2	1	1	2
22	17900000	23192829	2	1	1	2
22	23192830	23241798	0	0	0	1
22	23241799	49687500	2	1	1	2
22	49687501	51304565	2	1	1	2
X	1	2700026	2	2	0	1
X	2700027	58099999	2	1	1	2
X	58100000	62999999	2	1	1	2
X	63000000	154907500	2	1	1	2
