chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	797280	4	2	2	1
1	797281	4262001	4	2	2	2
1	4262002	14760540	5	3	2	1
1	14760541	15028018	4	2	2	1
1	15028019	23472615	5	3	2	1
1	23472616	24849477	4	2	2	1
1	24849478	27056650	5	3	2	1
1	27056651	27057360	5	3	2	1
1	27057361	27074227	5	3	2	1
1	27074228	28494602	4	3	1	1
1	28494603	30762026	5	3	2	1
1	30762027	38508769	6	4	2	1
1	38508770	38910079	5	3	2	1
1	38910080	50175199	6	4	2	1
1	50175200	54740904	5	3	2	1
1	54740905	54746030	4	2	2	2
1	54746031	71474310	4	2	2	2
1	71474311	72623607	4	2	2	1
1	72623608	79309532	4	2	2	2
1	79309533	80872600	4	2	2	1
1	80872601	84445941	4	2	2	1
1	84445942	86126999	4	2	2	2
1	86127000	105663753	4	2	2	2
1	105663754	105675264	3	2	1	1
1	105675265	109559692	4	2	2	2
1	109559693	109560645	5	3	2	1
1	109560646	121499999	5	3	2	1
1	121500000	128899999	5	3	2	1
1	128900000	142581938	5	3	2	1
1	142581939	143293000	5	3	2	1
1	143293001	143934000	5	3	2	1
1	143934001	144839889	5	3	2	1
1	144839890	144934745	6	4	2	2
1	144934746	149266602	6	4	2	1
1	149266603	150504886	6	4	2	1
1	150504887	150586732	8	5	3	1
1	150586733	151024381	10	7	3	1
1	151024382	152716697	9	6	3	1
1	152716698	152718307	7	4	3	1
1	152718308	152727104	7	4	3	1
1	152727105	152727538	7	4	3	1
1	152727539	155168169	8	5	3	1
1	155168170	156745479	9	6	3	1
1	156745480	158129002	8	5	3	1
1	158129003	159169482	7	5	2	1
1	159169483	159216205	7	5	2	1
1	159216206	164106527	8	5	3	1
1	164106528	164175198	4	3	1	1
1	164175199	176127517	5	3	2	2
1	176127518	176583470	4	3	1	1
1	176583471	183713946	5	3	2	2
1	183713947	184258339	4	3	1	1
1	184258340	184469935	5	3	2	2
1	184469936	184579819	4	3	1	1
1	184579820	187360986	5	3	2	2
1	187360987	196765664	3	2	1	1
1	196765665	199040016	3	2	1	1
1	199040017	203349953	5	3	2	2
1	203349954	203612807	10	7	3	1
1	203612808	203902583	9	6	3	1
1	203902584	207539994	7	4	3	1
1	207539995	209787332	6	3	3	2
1	209787333	212025653	7	4	3	1
1	212025654	216556360	4	3	1	1
1	216556361	216579288	5	3	2	2
1	216579289	221967751	3	2	1	1
1	221967752	221974296	3	2	1	1
1	221974297	221974406	5	3	2	1
1	221974407	227161002	5	3	2	2
1	227161003	239519567	5	3	2	2
1	239519568	239534742	6	4	2	1
1	239534743	241781291	5	3	2	2
1	241781292	247249600	4	3	1	1
1	247249601	249250620	4	3	1	1
2	20016	13790410	5	4	1	2
2	13790411	20796082	5	4	1	2
2	20796083	20798549	5	4	1	2
2	20798550	23172500	5	4	1	2
2	23172501	23471776	6	4	2	1
2	23471777	23471826	6	4	2	1
2	23471827	23474378	6	4	2	1
2	23474379	23474400	6	4	2	1
2	23474401	23474411	5	4	1	1
2	23474412	23474498	5	4	1	1
2	23474499	44085265	5	4	1	2
2	44085266	49548202	5	4	1	2
2	49548203	56287627	4	3	1	1
2	56287628	56289733	4	3	1	1
2	56289734	56318232	5	4	1	2
2	56318233	56322871	5	4	1	2
2	56322872	61588627	5	4	1	2
2	61588628	61590809	4	2	2	1
2	61590810	80783401	5	4	1	2
2	80783402	84442279	4	3	1	2
2	84442280	90499999	6	5	1	2
2	90500000	96843908	NA	NA	NA	NA
2	96843909	96844885	5	4	1	2
2	96844886	108714800	5	4	1	2
2	108714801	109191607	6	4	2	2
2	109191608	110008251	6	4	2	2
2	110008252	110008328	6	4	2	2
2	110008329	110015805	6	4	2	1
2	110015806	115737850	5	4	1	2
2	115737851	116405487	5	4	1	1
2	116405488	117507390	4	3	1	1
2	117507391	123008602	6	4	2	2
2	123008603	141020899	5	4	1	2
2	141020900	141021354	5	4	1	2
2	141021355	141040743	6	4	2	1
2	141040744	141055695	4	3	1	1
2	141055696	141983403	7	4	3	1
2	141983404	141983611	7	4	3	1
2	141983612	141990680	7	4	3	1
2	141990681	141990706	7	4	3	1
2	141990707	146283879	4	3	1	2
2	146283880	146287189	4	3	1	2
2	146287190	147563119	4	3	1	2
2	147563120	157927992	6	4	2	1
2	157927993	157960393	8	5	3	1
2	157960394	157961458	8	5	3	1
2	157961459	159496023	9	6	3	1
2	159496024	162239361	7	4	3	1
2	162239362	162442028	8	5	3	1
2	162442029	164166736	6	4	2	1
2	164166737	164218810	6	4	2	1
2	164218811	164242209	6	3	3	1
2	164242210	166229747	8	5	3	1
2	166229748	168456827	6	4	2	1
2	168456828	168466123	7	5	2	1
2	168466124	168468325	7	5	2	1
2	168468326	168468730	9	5	4	2
2	168468731	173679010	7	4	3	1
2	173679011	173685111	7	4	3	1
2	173685112	179596839	7	4	3	1
2	179596840	179656287	7	4	3	1
2	179656288	182614607	6	4	2	1
2	182614608	182620128	6	4	2	1
2	182620129	184180218	5	4	1	2
2	184180219	184181624	5	4	1	2
2	184181625	186267945	4	3	1	1
2	186267946	186378452	5	3	2	1
2	186378453	186394162	5	4	1	2
2	186394163	187825211	4	3	1	1
2	187825212	188205014	8	6	2	1
2	188205015	188205287	8	6	2	1
2	188205288	188206140	8	6	2	1
2	188206141	188211973	5	3	2	1
2	188211974	188212066	5	3	2	1
2	188212067	190093917	5	3	2	1
2	190093918	190310974	4	3	1	1
2	190310975	190355203	7	6	1	1
2	190355204	192001284	5	4	1	2
2	192001285	195804813	5	3	2	1
2	195804814	195833931	9	6	3	1
2	195833932	205472776	7	4	3	1
2	205472777	205692498	7	4	3	1
2	205692499	213156082	7	4	3	1
2	213156083	223353892	6	4	2	2
2	223353893	224019987	5	4	1	1
2	224019988	224166243	5	4	1	1
2	224166244	232280915	4	3	1	1
2	232280916	233252491	7	6	1	1
2	233252492	237224776	5	4	1	1
2	237224777	237230462	6	4	2	1
2	237230463	237477014	4	3	1	1
2	237477015	237477650	4	3	1	1
2	237477651	237479458	3	3	0	1
2	237479459	242985493	6	4	2	2
3	62226	5571067	4	3	1	1
3	5571068	6639977	3	2	1	1
3	6639978	22456503	4	2	2	2
3	22456504	25951078	4	2	2	2
3	25951079	25989352	3	2	1	1
3	25989353	34947400	4	2	2	2
3	34947401	50284948	5	3	2	1
3	50284949	50336860	5	3	2	1
3	50336861	52630872	5	3	2	1
3	52630873	52633013	5	3	2	1
3	52633014	54073298	5	3	2	1
3	54073299	54300465	5	3	2	1
3	54300466	71118763	5	3	2	2
3	71118764	71168248	5	3	2	2
3	71168249	75602499	5	3	2	2
3	75602500	77448638	4	3	1	1
3	77448639	85699601	4	3	1	1
3	85699602	87899999	5	3	2	1
3	87900000	93899999	5	3	2	1
3	93900000	96630328	5	3	2	1
3	96630329	103810208	5	3	2	1
3	103810209	104589171	5	3	2	1
3	104589172	114270963	5	3	2	1
3	114270964	141169246	6	4	2	2
3	141169247	142852976	6	4	2	1
3	142852977	161881122	4	3	1	1
3	161881123	161892256	4	3	1	1
3	161892257	170532075	5	3	2	1
3	170532076	173587545	4	3	1	1
3	173587546	174659903	4	3	1	1
3	174659904	174661735	4	3	1	1
3	174661736	188024987	4	3	1	1
3	188024988	195476602	5	4	1	1
3	195476603	197806662	6	5	1	1
4	17500	666513	4	3	1	1
4	666514	31495272	4	3	1	1
4	31495273	35581201	3	2	1	1
4	35581202	44439870	4	3	1	1
4	44439871	44439896	4	3	1	1
4	44439897	45230531	3	2	1	1
4	45230532	46673917	4	3	1	2
4	46673918	48199999	4	3	1	2
4	48200000	52699999	4	3	1	2
4	52700000	53307420	4	3	1	2
4	53307421	53985208	4	3	1	1
4	53985209	54260952	6	4	2	2
4	54260953	70265748	3	2	1	2
4	70265749	87682602	4	3	1	1
4	87682603	87939355	4	3	1	1
4	87939356	89159344	6	4	2	1
4	89159345	91098728	4	3	1	1
4	91098729	91257021	4	3	1	2
4	91257022	96581917	3	2	1	1
4	96581918	96584684	3	2	1	1
4	96584685	115861117	3	2	1	2
4	115861118	129860802	3	2	1	2
4	129860803	132207401	3	2	1	1
4	132207402	153244202	3	2	1	2
4	153244203	153439736	3	2	1	2
4	153439737	153776175	4	3	1	1
4	153776176	153777200	4	3	1	1
4	153777201	163107602	3	2	1	2
4	163107603	168182402	3	2	1	1
4	168182403	180087727	3	2	1	1
4	180087728	180091092	3	2	1	2
4	180091093	181693020	3	2	1	1
4	181693021	181694619	3	2	1	2
4	181694620	189527001	4	3	1	1
4	189527002	191154275	4	3	1	1
5	36641	706339	6	5	1	1
5	706340	709451	6	5	1	1
5	709452	851581	6	5	1	1
5	851582	5976332	6	5	1	1
5	5976333	5978498	6	5	1	1
5	5978499	18877500	6	5	1	1
5	18877501	20626007	5	4	1	1
5	20626008	22315328	5	4	1	1
5	22315329	24890755	6	5	1	1
5	24890756	24893194	6	5	1	1
5	24893195	24894343	6	5	1	1
5	24894344	24894558	6	5	1	1
5	24894559	24894958	6	5	1	1
5	24894959	24894969	5	4	1	1
5	24894970	24900136	5	4	1	1
5	24900137	24900383	5	4	1	1
5	24900384	35210521	5	4	1	2
5	35210522	35210654	5	4	1	2
5	35210655	35211013	5	4	1	2
5	35211014	35211871	5	4	1	1
5	35211872	36949341	9	8	1	1
5	36949342	38772592	8	7	1	1
5	38772593	38772604	8	7	1	1
5	38772605	39805307	7	6	1	1
5	39805308	41640416	5	4	1	1
5	41640417	41640591	5	4	1	1
5	41640592	43072000	5	4	1	1
5	43072001	46099999	4	3	1	2
5	46100000	50699999	NA	NA	NA	NA
5	50700000	53591443	3	2	1	1
5	53591444	53594909	6	5	1	1
5	53594910	54180740	6	5	1	2
5	54180741	54530007	8	7	1	1
5	54530008	54847789	9	7	2	1
5	54847790	54851319	9	7	2	1
5	54851320	54852584	10	7	3	1
5	54852585	54852923	10	7	3	1
5	54852924	54873727	10	7	3	1
5	54873728	55892212	8	7	1	1
5	55892213	55966095	9	7	2	1
5	55966096	58403665	7	6	1	1
5	58403666	59747499	3	2	1	1
5	59747500	88493498	3	2	1	1
5	88493499	118223600	4	2	2	2
5	118223601	119155468	4	2	2	2
5	119155469	123522125	4	2	2	1
5	123522126	127476394	4	2	2	2
5	127476395	127477881	4	2	2	2
5	127477882	128617800	4	2	2	1
5	128617801	164054201	4	2	2	2
5	164054202	167391891	4	2	2	1
5	167391892	167392022	7	5	2	1
5	167392023	167422458	7	5	2	1
5	167422459	167422955	7	5	2	1
5	167422956	175760503	5	3	2	1
5	175760504	175806048	4	2	2	2
5	175806049	180663035	5	3	2	1
6	205696	9157002	5	3	2	2
6	9157003	15201114	5	3	2	2
6	15201115	15202110	5	3	2	2
6	15202111	20562402	5	3	2	2
6	20562403	58647500	5	3	2	2
6	58647501	58699999	4	3	1	1
6	58700000	63299999	4	3	1	1
6	63300000	65744401	4	3	1	1
6	65744402	68529802	4	3	1	1
6	68529803	73082601	4	3	1	1
6	73082602	78867437	5	3	2	2
6	78867438	78869061	5	3	2	2
6	78869062	91658419	5	3	2	2
6	91658420	91939538	4	3	1	1
6	91939539	103375008	4	3	1	1
6	103375009	114190177	5	3	2	2
6	114190178	114192468	5	3	2	2
6	114192469	114484036	5	3	2	2
6	114484037	119367789	5	3	2	2
6	119367790	119930419	4	2	2	2
6	119930420	123235202	4	2	2	1
6	123235203	127878841	4	2	2	1
6	127878842	135428935	5	3	2	2
6	135428936	151877202	6	3	3	1
6	151877203	160594802	6	3	3	1
6	160594803	171115066	6	3	3	1
7	40386	3287974	8	5	3	1
7	3287975	3289232	8	5	3	1
7	3289233	9655758	8	5	3	1
7	9655759	11674402	7	4	3	1
7	11674403	13823900	7	4	3	1
7	13823901	15768621	7	4	3	1
7	15768622	18391556	8	5	3	1
7	18391557	57518801	9	5	4	1
7	57518802	57949987	9	5	4	1
7	57949988	57999999	10	6	4	1
7	58000000	61699999	10	6	4	1
7	61700000	62396447	10	6	4	1
7	62396448	62469453	9	5	4	1
7	62469454	62498801	8	5	3	1
7	62498802	63525147	8	5	3	1
7	63525148	88481460	7	4	3	1
7	88481461	89432091	7	4	3	1
7	89432092	89436460	8	5	3	1
