chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	840008	NA	NA	NA	NA
1	840009	121362499	2	1	1	2
1	121362500	128899999	2	1	1	2
1	128900000	247199600	2	1	1	2
1	247199601	249250620	2	1	1	2
2	13241	89605244	2	1	1	2
2	89605245	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	242999968	2	1	1	2
3	100074	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	198022429	2	1	1	2
4	9997	48199999	1	1	0	2
4	48200000	52699999	1	1	0	2
4	52700000	62789058	1	1	0	2
4	62789059	114946207	2	1	1	2
4	114946208	128908106	1	1	0	2
4	128908107	144777216	2	1	1	2
4	144777217	145004925	2	1	1	2
4	145004926	150825920	2	1	1	2
4	150825921	159813290	2	1	1	2
4	159813291	179683067	1	1	0	2
4	179683068	191154275	1	1	0	2
5	22500	1041438	2	1	1	2
5	1041439	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	63254068	2	1	1	2
5	63254069	83549742	2	1	1	2
5	83549743	83561068	2	1	1	2
5	83561069	109286708	2	1	1	2
5	109286709	180689978	2	1	1	2
6	39681	205799	NA	NA	NA	NA
6	205800	58699999	2	1	1	2
6	58700000	63299999	2	1	1	2
6	63300000	161198775	2	1	1	2
6	161198776	170905977	2	1	1	2
7	40386	57999999	2	1	1	2
7	58000000	61699999	2	1	1	2
7	61700000	158817500	2	1	1	2
8	10001	155756	NA	NA	NA	NA
8	155757	43099999	2	1	1	2
8	43100000	48099999	2	1	1	2
8	48100000	146364021	2	1	1	2
9	10001	47299999	1	1	0	2
9	47300000	50699999	1	1	0	2
9	50700000	69964389	1	1	0	1
9	69964390	140267500	2	1	1	2
10	102500	37999999	2	1	1	2
10	38000000	42397372	2	1	1	2
10	42397373	135389924	2	1	1	2
11	20721	197336	NA	NA	NA	NA
11	197337	51599999	2	1	1	2
11	51600000	55699999	2	1	1	2
11	55700000	134442500	2	1	1	2
12	110107	33299999	4	2	2	1
12	33300000	38199999	NA	NA	NA	NA
12	38200000	132342500	2	1	1	2
12	132342501	133851894	2	1	1	2
13	1	16299999	NA	NA	NA	NA
13	16300000	19499999	2	1	1	2
13	19500000	114137500	2	1	1	2
13	114137501	114811215	2	1	1	1
14	1	16099999	NA	NA	NA	NA
14	16100000	19099999	2	1	1	1
14	19100000	106362500	2	1	1	2
15	1	15799999	NA	NA	NA	NA
15	15800000	20699999	2	1	1	2
15	20700000	24368519	2	1	1	2
15	24368520	29280834	2	1	1	2
15	29280835	100332500	2	1	1	2
15	100332501	102404632	2	1	1	2
16	100010	6348125	2	1	1	2
16	6348126	6610768	2	1	1	2
16	6610769	34599999	2	1	1	2
16	34600000	38599999	2	1	1	2
16	38600000	88822500	2	1	1	2
16	88822501	90354752	2	1	1	2
17	48054	22199999	1	1	0	2
17	22200000	25799999	NA	NA	NA	NA
17	25800000	39183134	2	1	1	2
17	39183135	39190885	2	1	1	2
17	39190886	78772500	2	1	1	2
17	78772501	81195209	2	1	1	2
18	48767	865321	1	1	0	2
18	865322	1082108	2	1	1	1
18	1082109	1814978	2	1	1	1
18	1814979	2465258	3	2	1	2
18	2465259	4388431	3	2	1	2
18	4388432	4562161	3	2	1	2
18	4562162	4756275	3	2	1	2
18	4756276	4859509	2	2	0	2
18	4859510	6581787	2	1	1	1
18	6581788	6665828	2	2	0	1
18	6665829	8519962	2	1	1	1
18	8519963	10052843	3	2	1	2
18	10052844	10250194	2	1	1	1
18	10250195	14681978	2	1	1	2
18	14681979	15381601	1	1	0	2
18	15381602	19273914	NA	NA	NA	NA
18	19273915	24723098	2	1	1	2
18	24723099	24726595	2	1	1	2
18	24726596	24871221	2	1	1	2
18	24871222	75628352	2	1	1	1
18	75628353	77329136	2	1	1	2
19	102500	2332804	2	1	1	2
19	2332805	2335589	2	1	1	2
19	2335590	8555885	2	1	1	2
19	8555886	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	34332499	2	1	1	2
19	34332500	34955601	2	1	1	2
19	34955602	35613660	2	1	1	2
19	35613661	36356678	4	2	2	2
19	36356679	39380407	2	1	1	2
19	39380408	39381518	2	1	1	1
19	39381519	41965532	2	1	1	2
19	41965533	42321047	2	1	1	2
19	42321048	45777340	2	1	1	2
19	45777341	45779294	24	23	1	1
19	45779295	45983723	5	3	2	2
19	45983724	45990085	24	23	1	1
19	45990086	46501801	3	2	1	2
19	46501802	46503429	3	2	1	1
19	46503430	59128982	2	1	1	1
20	68034	25599999	1	1	0	2
20	25600000	29437499	NA	NA	NA	NA
20	29437500	29841174	2	1	1	2
20	29841175	62432500	2	1	1	2
21	1	9417499	NA	NA	NA	NA
21	9417500	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	1
21	14300000	15417830	2	1	1	2
21	15417831	46937500	2	1	1	2
21	46937501	48129894	2	1	1	2
22	1	12199999	NA	NA	NA	NA
22	12200000	17899999	2	1	1	2
22	17900000	49687500	2	1	1	2
22	49687501	49947158	2	1	1	2
22	49947159	51304565	2	1	1	2
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	3
X	63000000	155270559	1	1	0	3
Y	1	11599999	1	1	0	1
Y	11600000	13399999	1	1	0	1
Y	13400000	59373565	1	1	0	1
