chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	734902	2	1	1	1
1	734903	4581458	2	1	1	2
1	4581459	16463892	1	1	0	2
1	16463893	16508045	0	0	0	3
1	16508046	21556566	1	1	0	2
1	21556567	21582548	1	1	0	2
1	21582549	29836376	1	1	0	2
1	29836377	39508025	2	1	1	2
1	39508026	39518175	5	4	1	2
1	39518176	39646495	5	4	1	2
1	39646496	88714638	2	1	1	2
1	88714639	88720286	1	1	0	2
1	88720287	103437718	2	1	1	2
1	103437719	103437773	2	1	1	2
1	103437774	121499999	2	1	1	2
1	121500000	128899999	2	1	1	2
1	128900000	143893001	2	1	1	2
1	143893002	152793277	2	1	1	2
1	152793278	152989130	1	1	0	2
1	152989131	156501230	2	1	1	2
1	156501231	156501279	2	1	1	2
1	156501280	156549467	2	1	1	2
1	156549468	156549520	2	1	1	2
1	156549521	159447436	2	1	1	3
1	159447437	159447481	2	1	1	3
1	159447482	164487029	2	1	1	3
1	164487030	174638171	2	1	1	3
1	174638172	174674585	3	2	1	2
1	174674586	192129299	2	1	1	3
1	192129300	192187037	1	1	0	2
1	192187038	197354018	2	1	1	3
1	197354019	203505631	2	1	1	2
1	203505632	203685359	1	1	0	2
1	203685360	221523552	2	1	1	2
1	221523553	221523614	2	1	1	2
1	221523615	227429775	2	1	1	2
1	227429776	227429820	2	1	1	2
1	227429821	247247500	2	1	1	2
1	247247501	249250620	2	1	1	2
2	20016	36647858	2	1	1	2
2	36647859	36647909	2	1	1	2
2	36647910	39093384	2	1	1	2
2	39093385	39093406	2	1	1	2
2	39093407	46933301	2	1	1	2
2	46933302	46933366	2	1	1	2
2	46933367	47887846	2	1	1	2
2	47887847	47887888	2	1	1	2
2	47887889	81163195	2	1	1	2
2	81163196	81163232	2	1	1	2
2	81163233	90499999	2	1	1	2
2	90500000	96799999	2	1	1	2
2	96800000	108937226	2	1	1	3
2	108937227	108950640	2	1	1	1
2	108950641	116912980	2	1	1	3
2	116912981	155647878	2	1	1	3
2	155647879	155647920	2	1	1	3
2	155647921	185110097	2	1	1	3
2	185110098	185287719	1	1	0	3
2	185287720	192657358	2	1	1	2
2	192657359	193302630	2	1	1	2
2	193302631	194323741	2	1	1	2
2	194323742	194323785	1	1	0	2
2	194323786	196034107	1	1	0	3
2	196034108	200533889	1	1	0	3
2	200533890	240165735	2	1	1	2
2	240165736	240166714	2	1	1	2
2	240166715	240191956	2	1	1	2
2	240191957	241716523	1	1	0	2
2	241716524	242979500	2	1	1	2
3	100074	21161278	1	1	0	2
3	21161279	21161335	1	1	0	2
3	21161336	60334093	1	1	0	2
3	60334094	60532967	0	0	0	2
3	60532968	60577176	1	1	0	2
3	60577177	83528466	1	1	0	2
3	83528467	87899999	1	1	0	2
3	87900000	93899999	1	1	0	2
3	93900000	119092260	1	1	0	2
3	119092261	119092442	1	1	0	2
3	119092443	119095683	1	1	0	2
3	119095684	129759865	2	2	0	2
3	129759866	158993032	2	2	0	2
3	158993033	174684228	2	2	0	2
3	174684229	174867043	1	1	0	2
3	174867044	174943753	1	1	0	2
3	174943754	175152854	1	1	0	2
3	175152855	195200790	2	2	0	2
3	195200791	197867373	2	2	0	2
4	27500	8671512	2	1	1	2
4	8671513	8671549	2	1	1	2
4	8671550	35997000	2	1	1	2
4	35997001	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	54977256	2	1	1	2
4	54977257	122076472	1	1	0	2
4	122076473	165001900	1	1	0	2
4	165001901	173446216	1	1	0	2
4	173446217	173476175	1	1	0	2
4	173476176	177364904	1	1	0	2
4	177364905	177365083	1	1	0	2
4	177365084	177365118	1	1	0	2
4	177365119	177365306	1	1	0	2
4	177365307	177365358	1	1	0	1
4	177365359	178334285	2	1	1	2
4	178334286	188469257	1	1	0	2
4	188469258	188469303	1	1	0	2
4	188469304	190987500	1	1	0	2
5	14676	9631028	2	1	1	2
5	9631029	9631056	2	1	1	2
5	9631057	46099999	2	1	1	2
5	46100000	50699999	2	1	1	2
5	50700000	96785904	2	1	1	2
5	96785905	96785938	2	1	1	2
5	96785939	102558241	2	1	1	2
5	102558242	102561488	2	1	1	2
5	102561489	180687907	2	1	1	2
6	39681	205919	2	1	1	1
6	205920	17053807	2	1	1	2
6	17053808	21026549	1	1	0	2
6	21026550	27872956	2	1	1	2
6	27872957	27874246	2	1	1	2
6	27874247	27878392	2	1	1	2
6	27878393	27878419	2	1	1	2
6	27878420	27879742	2	1	1	2
6	27879743	27893452	2	1	1	2
6	27893453	29765932	2	1	1	2
6	29765933	29920211	2	1	1	2
6	29920212	29920264	2	1	1	2
6	29920265	29920298	2	1	1	2
6	29920299	29920330	2	1	1	2
6	29920331	29920342	2	1	1	2
6	29920343	29920362	2	1	1	2
6	29920363	29920384	2	1	1	2
6	29920385	29920399	2	1	1	2
6	29920400	29920454	2	1	1	2
6	29920455	29920482	2	1	1	2
6	29920483	29920607	2	1	1	2
6	29920608	29920624	2	1	1	2
6	29920625	29920768	2	1	1	2
6	29920769	29921519	2	1	1	2
6	29921520	29922412	2	1	1	2
6	29922413	29922482	2	1	1	2
