chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	796726	1	1	0	2
1	796727	13181810	1	1	0	3
1	13181811	16892499	1	1	0	3
1	16892500	26903352	1	1	0	3
1	26903353	78379707	2	1	1	3
1	78379708	78429707	2	1	1	2
1	78429708	78517559	1	1	0	2
1	78517560	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	143392499	2	1	1	2
1	143392500	247247500	2	1	1	3
1	247247501	249250620	2	1	1	3
2	13750	90499999	2	1	1	3
2	90500000	96799999	2	1	1	3
2	96800000	99521238	2	1	1	3
2	99521239	99569018	3	2	1	2
2	99569019	242984492	2	1	1	3
3	100074	60371859	1	1	0	3
3	60371860	60610634	0	0	0	3
3	60610635	86637177	1	1	0	3
3	86637178	86638691	1	1	0	2
3	86638692	87899999	3	2	1	3
3	87900000	93899999	NA	NA	NA	NA
3	93900000	104723322	2	1	1	3
3	104723323	108282210	3	2	1	3
3	108282211	108282330	3	2	1	3
3	108282331	108301773	3	2	1	2
3	108301774	113084551	2	1	1	3
3	113084552	113105059	3	2	1	2
3	113105060	113113776	2	1	1	2
3	113113777	176319214	3	2	1	3
3	176319215	191873827	4	3	1	3
3	191873828	193470453	3	2	1	3
3	193470454	197857151	4	3	1	3
4	27500	275911	2	1	1	2
4	275912	48199999	2	1	1	3
4	48200000	52699999	2	1	1	3
4	52700000	186726253	2	1	1	3
4	186726254	187450353	1	1	0	3
4	187450354	191154275	2	1	1	3
5	22500	46099999	2	1	1	3
5	46100000	50699999	2	1	1	3
5	50700000	166318080	2	1	1	3
5	166318081	166321791	2	1	1	2
5	166321792	180689978	2	1	1	3
6	39681	201975	2	1	1	1
6	201976	58699999	2	1	1	3
6	58700000	63299999	2	1	1	3
6	63300000	73893934	2	1	1	3
6	73893935	73954406	3	2	1	2
6	73954407	78614487	2	1	1	3
6	78614488	105358261	1	1	0	3
6	105358262	170912692	2	2	0	3
7	40386	12046268	4	3	1	3
7	12046269	57999999	3	2	1	3
7	58000000	61699999	3	2	1	3
7	61700000	110060786	3	2	1	3
7	110060787	110177327	2	1	1	3
7	110177328	158817500	3	2	1	3
8	105757	163225	2	2	0	2
8	163226	43099999	2	2	0	3
8	43100000	48099999	2	2	0	3
8	48100000	146364021	2	2	0	3
9	10001	216492	3	2	1	2
9	216493	11885733	3	2	1	3
