chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	8160926	1	1	0	3
1	8160927	8455169	2	1	1	2
1	8455170	8455757	2	1	1	2
1	8455758	8455807	2	1	1	2
1	8455808	8470078	2	1	1	2
1	8470079	8470343	2	1	1	2
1	8470344	74914903	2	1	1	2
1	74914904	80374357	2	1	1	2
1	80374358	80374381	2	1	1	2
1	80374382	80423506	2	1	1	3
1	80423507	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	247263588	2	1	1	3
1	247263589	249250620	2	1	1	2
2	51514	64296300	2	1	1	3
2	64296301	64509123	3	2	1	3
2	64509124	90499999	2	1	1	3
2	90500000	96799999	2	1	1	2
2	96800000	242989033	2	1	1	3
3	62309	87899999	2	1	1	3
3	87900000	93899999	2	1	1	2
3	93900000	107680392	2	1	1	2
3	107680393	108284774	1	1	0	3
3	108284775	195349028	2	1	1	3
3	195349029	195447009	2	2	0	1
3	195447010	197779891	2	1	1	2
4	27500	46075631	2	1	1	3
4	46075632	46078725	2	1	1	2
4	46078726	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	112616287	2	1	1	2
4	112616288	112618927	2	1	1	2
4	112618928	190749943	2	1	1	3
5	22500	46099999	2	1	1	3
5	46100000	50699999	2	1	1	2
5	50700000	180712485	2	1	1	3
6	39681	242607	2	1	1	2
6	242608	58699999	2	1	1	3
6	58700000	63299999	2	1	1	2
6	63300000	170889829	2	1	1	3
7	43980	57999999	2	1	1	3
7	58000000	61699999	2	1	1	2
7	61700000	104824297	2	1	1	2
7	104824298	104826957	3	2	1	2
7	104826958	104861408	3	2	1	2
7	104861409	105240450	4	3	1	2
7	105240451	158817500	3	2	1	2
8	10001	170011	2	1	1	2
8	170012	8037499	1	1	0	2
8	8037500	43099999	1	1	0	2
8	43100000	48099999	NA	NA	NA	NA
8	48100000	146364021	3	2	1	2
9	10001	47204475	2	1	1	3
9	47204476	50699999	2	1	1	2
9	50700000	140267500	2	1	1	3
9	140267501	141011771	2	1	1	2
10	102500	13280593	3	2	1	3
10	13280594	37999999	2	1	1	3
10	38000000	42299999	2	1	1	2
10	42300000	135324600	2	1	1	3
11	20721	197336	2	2	0	1
11	197337	51599999	2	1	1	3
11	51600000	55699999	2	1	1	2
11	55700000	134492279	2	1	1	3
12	110107	11927594	2	1	1	2
12	11927595	11931992	2	1	1	2
12	11931993	33299999	2	1	1	3
12	33300000	38199999	2	1	1	2
12	38200000	132301003	2	1	1	3
12	132301004	133851894	2	1	1	2
13	1	16299999	NA	NA	NA	NA
13	16300000	19499999	2	1	1	2
13	19500000	114163985	2	1	1	3
13	114163986	115039642	2	1	1	2
14	1	16099999	NA	NA	NA	NA
14	16100000	19099999	2	2	0	1
14	19100000	20464955	2	2	0	1
14	20464956	106404409	2	1	1	3
15	1	15799999	NA	NA	NA	NA
15	15800000	20699999	2	1	1	2
15	20700000	100374745	2	1	1	3
15	100374746	102531391	2	1	1	2
16	84053	34599999	2	1	1	2
16	34600000	38599999	2	1	1	2
16	38600000	46415802	2	1	1	2
16	46415803	88822500	2	1	1	2
16	88822501	90354752	2	1	1	2
17	15222	17771533	1	1	0	3
17	17771534	22199999	2	1	1	2
17	22200000	25799999	2	1	1	3
17	25800000	44337499	2	1	1	2
17	44337500	78777993	2	1	1	2
17	78777994	81195209	2	1	1	2
18	27500	157274	2	1	1	2
18	157275	15399999	2	1	1	3
18	15400000	18999999	2	1	1	3
18	19000000	76112500	2	1	1	3
18	76112501	78077247	2	1	1	2
19	102500	260136	2	1	1	2
19	260137	24399999	2	1	1	2
19	24400000	28599999	2	1	1	2
19	28600000	43817553	2	1	1	2
19	43817554	54193948	2	1	1	2
19	54193949	54198326	2	1	1	2
19	54198327	59128982	2	1	1	2
20	29234	25599999	2	1	1	3
20	25600000	29466369	2	1	1	2
20	29466370	48999505	2	1	1	2
20	48999506	49002538	2	1	1	2
20	49002539	62432500	2	1	1	2
21	1	9417499	NA	NA	NA	NA
21	9417500	10899999	NA	NA	NA	NA
21	10900000	14299999	2	1	1	2
21	14300000	46978093	2	1	1	3
21	46978094	48129894	2	1	1	2
22	1	12199999	1	1	0	1
22	12200000	17899999	NA	NA	NA	NA
22	17900000	49641400	2	1	1	2
22	49641401	51304565	2	1	1	2
X	1	58099999	1	1	0	3
X	58100000	62999999	1	1	0	3
X	63000000	155270559	1	1	0	3
Y	1	11599999	2	2	0	1
Y	11600000	13399999	2	2	0	1
Y	13400000	59373565	2	2	0	1
