chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	839962	2	1	1	2
1	839963	6235249	2	1	1	3
1	6235250	6235773	2	1	1	3
1	6235774	9630771	2	1	1	3
1	9630772	9632976	2	1	1	2
1	9632977	18587089	2	1	1	3
1	18587090	18588062	2	1	1	3
1	18588063	21720542	2	1	1	3
1	21720543	21721434	2	1	1	2
1	21721435	29102674	2	1	1	2
1	29102675	29103486	2	1	1	2
1	29103487	42519957	2	1	1	3
1	42519958	51154926	2	1	1	3
1	51154927	51156899	2	1	1	3
1	51156900	59933173	2	1	1	3
1	59933174	59935598	2	1	1	3
1	59935599	69824801	2	1	1	3
1	69824802	69826202	2	1	1	3
1	69826203	73510061	2	1	1	3
1	73510062	75525754	2	1	1	3
1	75525755	75527724	2	1	1	2
1	75527725	78976260	2	1	1	3
1	78976261	78980409	2	1	1	3
1	78980410	84598572	2	1	1	3
1	84598573	84600259	2	1	1	2
1	84600260	85297273	2	1	1	3
1	85297274	85298547	2	1	1	3
1	85298548	97483712	2	1	1	3
1	97483713	102501989	2	1	1	3
1	102501990	102503631	2	1	1	2
1	102503632	117918778	2	1	1	3
1	117918779	117920493	2	1	1	3
1	117920494	121499999	2	1	1	3
1	121500000	128899999	2	1	1	2
1	128900000	142545808	2	1	1	2
1	142545809	153342938	2	1	1	2
1	153342939	153344691	2	1	1	2
1	153344692	164214709	2	1	1	3
1	164214710	164215778	2	1	1	2
1	164215779	172975807	2	1	1	3
1	172975808	172976648	2	1	1	3
1	172976649	181400711	2	1	1	3
1	181400712	181401381	2	1	1	2
1	181401382	189256506	2	1	1	2
1	189256507	189257305	2	1	1	2
1	189257306	189258758	2	1	1	2
1	189258759	189258892	2	1	1	2
1	189258893	217360967	2	1	1	3
1	217360968	217361288	2	1	1	2
1	217361289	222873110	2	1	1	3
1	222873111	222874101	2	1	1	3
1	222874102	233711816	2	1	1	3
1	233711817	233713884	2	1	1	2
1	233713885	247249600	2	1	1	2
1	247249601	247439996	3	2	1	2
1	247439997	249250620	2	1	1	2
2	42999	1779084	2	1	1	3
2	1779085	1780211	2	1	1	3
2	1780212	2990202	2	1	1	3
2	2990203	2991816	2	1	1	2
2	2991817	23268234	2	1	1	3
2	23268235	23269740	2	1	1	2
2	23269741	23992265	2	1	1	2
2	23992266	23992815	2	1	1	2
2	23992816	25189380	2	1	1	2
2	25189381	25190533	2	1	1	2
2	25190534	26986898	2	1	1	3
2	26986899	26988116	2	1	1	3
2	26988117	50728498	2	1	1	3
2	50728499	50729595	2	1	1	2
2	50729596	76331863	2	1	1	3
2	76331864	76332669	2	1	1	2
2	76332670	79320404	2	1	1	3
2	79320405	81158508	2	1	1	3
2	81158509	81159808	2	1	1	2
2	81159809	81760812	2	1	1	2
2	81760813	81762664	2	1	1	2
2	81762665	89838616	2	1	1	2
2	89838617	96799999	2	1	1	2
2	96800000	99839716	2	1	1	3
2	99839717	99840773	2	1	1	3
2	99840774	123474081	2	1	1	3
2	123474082	123475756	2	1	1	3
2	123475757	134566964	2	1	1	3
2	134566965	134568913	2	1	1	2
2	134568914	138558354	2	1	1	3
2	138558355	138612002	2	1	1	3
2	138612003	138614782	2	1	1	2
2	138614783	139847964	2	1	1	2
2	139847965	141687228	2	1	1	3
2	141687229	144187162	2	1	1	3
2	144187163	149187118	2	1	1	3
2	149187119	149189459	2	1	1	2
2	149189460	156591138	2	1	1	3
2	156591139	156592306	2	1	1	2
2	156592307	184663174	2	1	1	3
2	184663175	184726481	2	1	1	2
2	184726482	185122065	2	1	1	2
2	185122066	185659392	2	1	1	3
2	185659393	185662109	2	1	1	3
2	185662110	190843056	2	1	1	3
2	190843057	190845368	2	1	1	3
2	190845369	194728258	2	1	1	3
2	194728259	194729922	2	1	1	3
2	194729923	198036783	2	1	1	3
2	198036784	198038683	2	1	1	2
2	198038684	212097159	2	1	1	3
2	212097160	212100893	2	1	1	3
2	212100894	223392007	2	1	1	3
2	223392008	223393059	2	1	1	3
2	223393060	226786718	2	1	1	3
2	226786719	226787958	2	1	1	3
2	226787959	242988905	2	1	1	3
3	62226	7560022	2	1	1	2
3	7560023	7578049	2	1	1	2
3	7578050	14099991	2	1	1	2
3	14099992	18954128	2	1	1	2
3	18954129	18955714	2	1	1	2
3	18955715	22643972	2	1	1	2
3	22643973	22646317	2	1	1	2
3	22646318	27325517	2	1	1	2
3	27325518	29508379	2	1	1	2
3	29508380	29509218	2	1	1	2
3	29509219	49788672	2	1	1	3
3	49788673	49789997	2	1	1	3
3	49789998	51157273	2	1	1	2
3	51157274	78621749	2	1	1	2
3	78621750	79217209	2	1	1	2
3	79217210	79315781	2	1	1	2
3	79315782	79324221	2	1	1	2
3	79324222	79349655	2	1	1	2
3	79349656	81719949	2	1	1	2
3	81719950	82331890	2	1	1	2
3	82331891	83483542	2	1	1	2
3	83483543	84311308	2	1	1	2
3	84311309	84313118	2	1	1	2
3	84313119	84428500	2	1	1	2
3	84428501	85794357	2	1	1	2
3	85794358	85795339	2	1	1	2
3	85795340	87899999	2	1	1	2
3	87900000	94552407	2	1	1	2
3	94552408	94554042	2	1	1	2
3	94554043	121640477	2	1	1	2
3	121640478	135012830	2	1	1	3
3	135012831	135014063	2	1	1	2
3	135014064	135779980	2	1	1	2
3	135779981	136039797	2	1	1	2
3	136039798	136040644	2	1	1	2
3	136040645	137713843	2	1	1	2
3	137713844	137714396	2	1	1	2
3	137714397	140503046	2	1	1	3
3	140503047	140504852	2	1	1	2
3	140504853	145723998	2	1	1	2
3	145723999	145725615	2	1	1	2
3	145725616	146589578	2	1	1	3
3	146589579	146590220	2	1	1	2
3	146590221	156699320	2	1	1	2
3	156699321	156700839	2	1	1	2
3	156700840	157568214	2	1	1	2
3	157568215	157569326	2	1	1	2
3	157569327	164372233	2	1	1	2
3	164372234	164373985	2	1	1	3
3	164373986	167867721	2	1	1	2
3	167867722	167868069	2	1	1	2
3	167868070	172263050	2	1	1	3
3	172263051	172263711	2	1	1	3
3	172263712	177883159	2	1	1	3
3	177883160	177883624	2	1	1	3
3	177883625	184770823	2	1	1	3
3	184770824	184772025	2	1	1	3
3	184772026	188520448	2	1	1	3
3	188520449	188521031	2	1	1	2
3	188521032	197809817	2	1	1	2
4	59541	1499226	2	1	1	2
4	1499227	1500254	2	1	1	2
4	1500255	15893856	2	1	1	3
4	15893857	15895398	2	1	1	3
4	15895399	16304652	2	1	1	3
4	16304653	16306170	2	1	1	3
4	16306171	17475501	2	1	1	3
4	17475502	17476751	2	1	1	3
4	17476752	26316825	2	1	1	3
4	26316826	26318478	2	1	1	2
4	26318479	27366670	2	1	1	3
4	27366671	27368129	2	1	1	3
4	27368130	30892022	2	1	1	3
4	30892023	30893480	2	1	1	3
4	30893481	44795492	2	1	1	3
4	44795493	44797231	2	1	1	2
4	44797232	48199999	2	1	1	2
4	48200000	52699999	2	1	1	3
4	52700000	57533541	2	1	1	3
4	57533542	57536442	2	1	1	3
4	57536443	61500133	2	1	1	2
4	61500134	61501751	2	1	1	2
4	61501752	62095807	2	1	1	3
4	62095808	62096735	2	1	1	2
4	62096736	81854218	2	1	1	3
4	81854219	81855805	2	1	1	3
4	81855806	89085956	2	1	1	3
4	89085957	89086978	2	1	1	2
4	89086979	91664897	2	1	1	3
4	91664898	91669373	2	1	1	3
4	91669374	117631478	2	1	1	3
4	117631479	117633160	2	1	1	2
4	117633161	118096738	2	1	1	3
4	118096739	118097613	2	1	1	3
4	118097614	137120211	2	1	1	3
