chromosome	start	end	total_cn	major_cn	minor_cn	star
1	790009	2180221	2	2	0	2
1	2180222	6875107	1	1	0	2
1	6875108	6900673	0	0	0	2
1	6900674	10572499	1	1	0	2
1	10572500	11099983	3	2	1	2
1	11099984	16907499	2	1	1	2
1	16907500	17217500	2	1	1	2
1	17217501	21980011	2	1	1	2
1	21980012	23380119	1	1	0	2
1	23380120	106028599	2	2	0	2
1	106028600	106073780	5	3	2	2
1	106073781	109500032	4	2	2	2
1	109500033	121499999	3	2	1	2
1	121500000	128899999	3	2	1	2
1	128900000	249250620	3	2	1	2
2	20016	65034470	3	2	1	2
2	65034471	66762410	4	3	1	2
2	66762411	90499999	3	2	1	2
2	90500000	96799999	3	2	1	2
2	96800000	104886830	3	2	1	2
2	104886831	133399615	4	3	1	2
2	133399616	154848571	2	1	1	2
2	154848572	157040098	3	2	1	2
2	157040099	169115001	1	1	0	2
2	169115002	174140070	2	2	0	2
2	174140071	174149997	1	1	0	2
2	174149998	243011593	3	3	0	2
3	62746	60229931	2	1	1	2
3	60229932	60260003	1	1	0	2
3	60260004	60375656	1	1	0	2
3	60375657	60520005	1	1	0	2
3	60520006	60669988	0	0	0	2
3	60669989	60723181	1	1	0	2
3	60723182	78069990	2	1	1	2
3	78069991	81683799	3	2	1	2
3	81683800	83209973	6	5	1	2
3	83209974	83259857	2	1	1	2
3	83259858	84453946	2	1	1	2
3	84453947	87899999	2	1	1	2
3	87900000	93899999	2	1	1	2
3	93900000	95679991	2	1	1	2
3	95679992	104654033	2	2	0	2
3	104654034	106205860	4	4	0	2
3	106205861	117470054	3	3	0	2
3	117470055	160411364	2	2	0	2
3	160411365	161011929	2	1	1	2
3	161011930	161926123	4	2	2	2
3	161926124	163656915	2	2	0	1
3	163656916	164254304	4	2	2	2
3	164254305	166279978	7	5	2	2
3	166279979	166515969	8	6	2	2
3	166515970	167097419	11	9	2	2
3	167097420	167901015	8	6	2	2
3	167901016	188519949	3	2	1	2
3	188519950	188659984	1	1	0	2
3	188659985	191621336	2	2	0	1
3	191621337	195299970	2	2	0	1
3	195299971	196515408	3	2	1	2
3	196515409	196914180	4	2	2	2
3	196914181	197847500	3	2	1	2
4	60646	48199999	2	1	1	2
4	48200000	52699999	2	1	1	2
4	52700000	64573302	2	1	1	2
4	64573303	67510048	1	1	0	2
4	67510049	91927500	2	1	1	2
4	91927501	92042064	0	0	0	2
4	92042065	92165045	1	1	0	2
4	92165046	191154275	2	1	1	2
5	22500	850202	2	2	0	2
5	850203	46099999	2	2	0	2
5	46100000	50699999	2	2	0	1
5	50700000	180712500	2	2	0	2
6	212500	1902499	3	2	1	2
6	1902500	2066150	2	2	0	2
6	2066151	57330007	3	2	1	2
6	57330008	58075047	2	2	0	2
6	58075048	58699999	3	2	1	2
6	58700000	63299999	NA	NA	NA	NA
6	63300000	64630046	3	2	1	2
6	64630047	130129983	2	2	0	2
6	130129984	130310059	4	4	0	2
6	130310060	134203265	2	2	0	2
6	134203266	167795678	3	3	0	2
6	167795679	170861835	2	2	0	2
7	40386	40660007	5	3	2	2
7	40660008	51378342	4	2	2	2
7	51378343	57999999	3	2	1	2
7	58000000	61699999	3	2	1	2
7	61700000	73248613	3	2	1	2
7	73248614	115243059	2	1	1	2
7	115243060	117279999	4	3	1	2
7	117280000	119109577	6	5	1	2
7	119109578	120157197	7	6	1	2
7	120157198	124316577	3	2	1	2
7	124316578	159138662	2	1	1	2
8	156864	8939932	2	1	1	2
8	8939933	11983332	1	1	0	2
8	11983333	12477177	1	1	0	2
8	12477178	43099999	1	1	0	2
8	43100000	48099999	NA	NA	NA	NA
8	48100000	90285126	4	3	1	2
8	90285127	90321298	2	1	1	2
8	90321299	104499147	4	3	1	2
8	104499148	144645512	5	4	1	2
8	144645513	146364021	2	1	1	2
9	10001	244456	1	1	0	2
9	244457	21979954	2	2	0	2
9	21979955	22610040	0	0	0	2
9	22610041	28511576	2	2	0	2
9	28511577	29518464	4	2	2	2
9	29518465	47299999	2	1	1	2
9	47300000	50699999	NA	NA	NA	NA
9	50700000	66849971	1	1	0	1
9	66849972	71038121	2	1	1	2
9	71038122	71242599	2	1	1	2
9	71242600	84759926	1	1	0	2
9	84759927	89590781	2	2	0	2
