chromosome	start	end	total_cn	major_cn	minor_cn	star
1	1	793404	3	2	1	2
1	793405	72047448	3	2	1	3
1	72047449	72099123	2	1	1	2
1	72099124	73163209	3	2	1	3
1	73163210	83761534	3	2	1	3
1	83761535	84505098	2	1	1	3
1	84505099	84509667	3	2	1	2
1	84509668	94605078	2	1	1	3
1	94605079	98544728	3	2	1	3
1	98544729	98677117	3	2	1	2
1	98677118	103633380	3	2	1	3
1	103633381	103715087	5	3	2	2
1	103715088	103756881	4	2	2	2
1	103756882	107184724	3	2	1	3
1	107184725	108494830	2	1	1	3
1	108494831	111799888	3	2	1	3
1	111799889	121350938	2	1	1	3
1	121350939	128899999	NA	NA	NA	NA
1	128900000	145129865	3	2	1	2
1	145129866	146540100	4	2	2	2
1	146540101	146691687	5	3	2	2
1	146691688	146773283	4	2	2	2
1	146773284	146867152	5	3	2	2
1	146867153	149815059	4	2	2	2
1	149815060	152339997	5	3	2	2
1	152339998	152375890	5	3	2	2
1	152375891	152500616	4	2	2	2
1	152500617	157457503	5	3	2	2
1	157457504	157457839	5	3	2	2
1	157457840	157459693	5	3	2	2
1	157459694	159989974	4	2	2	2
1	159989975	164538312	5	3	2	2
1	164538313	164615455	4	2	2	2
1	164615456	164709304	5	3	2	2
1	164709305	164991081	4	2	2	2
1	164991082	165172789	4	2	2	2
1	165172790	165176269	5	3	2	2
1	165176270	166424504	5	3	2	2
1	166424505	166719199	4	2	2	2
1	166719200	170839941	3	2	1	2
1	170839942	171076305	4	2	2	2
1	171076306	172764951	5	3	2	2
1	172764952	172850524	4	2	2	2
1	172850525	175465607	5	3	2	2
1	175465608	175683568	4	2	2	2
1	175683569	175793171	5	3	2	2
1	175793172	176227601	4	2	2	2
1	176227602	176534346	3	2	1	2
1	176534347	177296181	4	2	2	2
1	177296182	178037201	4	2	2	2
1	178037202	181701939	5	3	2	2
1	181701940	182133617	4	2	2	2
1	182133618	182249582	5	3	2	2
1	182249583	182292839	4	2	2	2
1	182292840	182612639	5	3	2	2
1	182612640	182789791	4	2	2	2
1	182789792	183266159	4	2	2	2
1	183266160	185382312	3	2	1	2
1	185382313	185771698	4	2	2	2
1	185771699	185821698	4	2	2	2
1	185821699	186609987	4	2	2	2
1	186609988	187147666	3	2	1	2
1	187147667	187948694	3	2	1	2
1	187948695	188823310	4	2	2	2
1	188823311	189014215	4	2	2	2
1	189014216	189024298	5	3	2	2
1	189024299	189155193	4	2	2	2
1	189155194	195646880	3	2	1	2
1	195646881	197430381	4	2	2	2
1	197430382	197446495	5	3	2	2
1	197446496	197740452	4	2	2	2
1	197740453	199652109	5	3	2	2
1	199652110	199904060	4	2	2	2
1	199904061	200034251	4	2	2	2
1	200034252	200052064	4	2	2	2
1	200052065	200310690	4	2	2	2
1	200310691	207559513	5	3	2	2
1	207559514	207857186	4	2	2	2
1	207857187	207964402	5	3	2	2
1	207964403	208210005	4	2	2	2
1	208210006	208327689	3	2	1	2
1	208327690	210459546	4	2	2	2
1	210459547	210499455	5	3	2	2
1	210499456	211589953	4	2	2	2
1	211589954	215112629	5	3	2	2
1	215112630	215259040	5	3	2	2
1	215259041	215841696	4	2	2	2
1	215841697	218825730	4	2	2	2
1	218825731	218933786	5	3	2	2
1	218933787	218949034	4	2	2	2
1	218949035	218999034	4	2	2	2
1	218999035	219083467	3	2	1	2
1	219083468	219129542	4	2	2	2
1	219129543	219159035	4	2	2	2
1	219159036	219412474	4	2	2	2
1	219412475	219441058	5	3	2	2
1	219441059	220258248	4	2	2	2
1	220258249	220804801	3	2	1	2
1	220804802	221079896	4	2	2	2
1	221079897	221422404	3	2	1	2
1	221422405	221525388	4	2	2	2
1	221525389	221617111	5	3	2	2
1	221617112	230076788	4	2	2	2
1	230076789	231552862	4	2	2	2
1	231552863	231599995	4	2	2	1
1	231599996	232004696	4	2	2	2
1	232004697	232005351	4	2	2	2
1	232005352	236430140	4	2	2	2
1	236430141	236494014	3	2	1	2
1	236494015	236600190	4	2	2	2
1	236600191	236652590	5	3	2	2
1	236652591	240259851	4	2	2	2
1	240259852	240889393	2	2	0	3
1	240889394	241819408	4	2	2	2
1	241819409	241913026	5	3	2	2
1	241913027	244232172	4	2	2	2
1	244232173	244254521	5	3	2	2
1	244254522	244568039	4	2	2	2
1	244568040	246049862	4	2	2	2
1	246049863	246458089	5	3	2	2
1	246458090	247147348	4	2	2	2
