chromosome	start	end	total_cn	major_cn	minor_cn	star
1	10001	832422	3	2	1	1
1	832423	1131911	3	2	1	2
1	1131912	1132090	3	2	1	1
1	1132091	1132131	3	2	1	1
1	1132132	1277026	1	1	0	1
1	1277027	1523028	2	1	1	2
1	1523029	1533873	2	1	1	1
1	1533874	1822234	2	1	1	2
1	1822235	1832053	3	2	1	2
1	1832054	1834083	3	2	1	1
1	1834084	1863306	3	2	1	2
1	1863307	3038055	2	1	1	2
1	3038056	3554725	3	2	1	2
1	3554726	7986609	2	1	1	2
1	7986610	8351503	2	1	1	2
1	8351504	8380461	2	1	1	2
1	8380462	8541092	3	2	1	2
1	8541093	8543299	2	1	1	2
1	8543300	10831586	2	1	1	3
1	10831587	10922063	4	3	1	1
1	10922064	10973921	4	3	1	2
1	10973922	10985351	5	3	2	2
1	10985352	11006234	4	3	1	2
1	11006235	12076081	3	2	1	3
1	12076082	12090215	3	2	1	2
1	12090216	12605003	3	2	1	3
1	12605004	12613823	4	3	1	1
1	12613824	12615044	3	2	1	2
1	12615045	12628937	4	2	2	2
1	12628938	16108798	3	2	1	3
1	16108799	16165609	4	3	1	2
1	16165610	16181749	3	2	1	1
1	16181750	19772609	3	2	1	3
1	19772610	20164879	4	3	1	3
1	20164880	21530777	3	2	1	3
1	21530778	21541591	3	2	1	2
1	21541592	21813577	3	2	1	3
1	21813578	21959542	4	2	2	3
1	21959543	23000729	3	2	1	3
1	23000730	23024583	6	4	2	2
1	23024584	23030031	3	2	1	1
1	23030032	23034212	3	2	1	1
1	23034213	23071354	3	2	1	2
1	23071355	23122948	2	2	0	3
1	23122949	23826406	3	2	1	3
1	23826407	23827396	3	2	1	2
1	23827397	24233723	3	2	1	3
1	24233724	24404190	5	4	1	2
1	24404191	24434708	11	10	1	1
1	24434709	24453693	6	5	1	2
1	24453694	24616822	4	3	1	3
1	24616823	25212340	2	1	1	2
1	25212341	25242299	4	3	1	2
1	25242300	25244551	2	1	1	2
1	25244552	25247537	2	1	1	2
1	25247538	27285671	2	1	1	2
1	27285672	27487878	1	1	0	2
1	27487879	27761050	2	1	1	1
1	27761051	27805733	3	2	1	1
1	27805734	27923432	3	2	1	1
1	27923433	28056401	3	2	1	2
1	28056402	28106756	3	2	1	1
1	28106757	28230207	3	2	1	2
1	28230208	31941351	2	1	1	2
1	31941352	31980014	6	4	2	1
1	31980015	33054016	2	1	1	2
1	33054017	33316901	3	2	1	3
1	33316902	33369884	4	2	2	2
1	33369885	33415846	3	2	1	2
1	33415847	33435877	2	1	1	2
1	33435878	36229096	2	1	1	3
1	36229097	36254484	2	1	1	2
1	36254485	36703858	2	1	1	3
1	36703859	36737888	2	1	1	1
1	36737889	41319536	2	1	1	2
1	41319537	41403410	2	1	1	2
1	41403411	42830788	2	1	1	2
1	42830789	43208305	3	2	1	3
1	43208306	43218908	2	1	1	2
1	43218909	43233950	1	1	0	2
1	43233951	45194435	2	1	1	2
1	45194436	45203290	2	1	1	2
1	45203291	45248943	2	1	1	1
1	45248944	45269746	2	1	1	1
1	45269747	45335640	4	3	1	2
1	45335641	45434338	3	2	1	2
1	45434339	45709195	2	1	1	2
1	45709196	45732440	3	2	1	2
1	45732441	52077916	2	1	1	2
1	52077917	52164922	2	1	1	2
1	52164923	54629439	2	1	1	3
1	54629440	54669100	2	1	1	2
1	54669101	58905942	2	1	1	2
1	58905943	59333989	3	2	1	3
1	59333990	59351982	3	2	1	1
1	59351983	59351996	3	2	1	2
1	59351997	59746423	3	2	1	3
1	59746424	63183174	2	1	1	3
1	63183175	63206492	3	2	1	3
1	63206493	66052931	2	1	1	3
1	66052932	66059186	2	1	1	1
1	66059187	75929980	2	1	1	2
1	75929981	75930331	2	1	1	2
1	75930332	76102388	2	1	1	2
1	76102389	76102733	2	1	1	2
1	76102734	85693999	2	1	1	2
1	85694000	85881511	1	1	0	2
1	85881512	87144698	2	1	1	2
1	87144699	94526296	2	1	1	2
1	94526297	94743994	3	2	1	2
1	94743995	94750580	3	2	1	2
1	94750581	94982398	3	2	1	2
1	94982399	95022311	2	1	1	3
1	95022312	95133998	3	2	1	2
1	95133999	109606815	2	1	1	3
1	109606816	109709502	3	2	1	2
1	109709503	116584133	2	1	1	3
1	116584134	116638479	4	3	1	2
