binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
lncrna.ncrna::mitranscriptome::G069659::G069659	4817	5.460607501355518e-06	5	0.0017587673710318973	0.10376727489088194	2	3	0.05360694337066684	0.5785359989028532	5.0	5.0	15.141199999999998	5.5688336462503535e-06	0.05618293972204871	1.0
lncrna.ncrna::mitranscriptome::G042751::G042751	5033	3.829246792912256e-06	2	0.12743796264561982	0.4861307070844031	2	2	0.12743796264561982	0.5785359989028532	2.0	2.0	22.4677	2.6317117555837053e-06	0.06805938824725406	1.0
lncrna.ncrna::gencode::PRORSD1P::ENSG00000162997.11	2176	4.882692217558601e-06	2	0.046225350696223015	0.4290354777388552	2	2	0.046225350696223015	0.5785359989028532	2.0	2.0	10.143550000000001	7.432808682568268e-06	0.09557514953953351	1.0
lncrna.ncrna::mitranscriptome::G080066::G080066	7885	1.073197398928407e-06	2	0.030670792084654036	0.36191534659891766	2	2	0.030670792084654036	0.5785359989028532	2.0	2.0	4.85036	3.416561299387922e-06	0.21367069622984805	1.0
lncrna.ncrna::mitranscriptome::G042506::G042506	1985	8.463096048971966e-06	2	0.10180502861599953	0.4290354777388552	2	2	0.10180502861599953	0.5785359989028532	2.0	2.0	8.954335	1.4594173703578229e-05	0.23741850397509415	1.0
lncrna.ncrna::gencode::LINC00511::ENSG00000227036.2	8568	3.4082624525574648e-06	2	0.2401494787122588	0.577202633018526	2	2	0.2401494787122588	0.6493529621458418	2.0	2.0	14.69005	3.5825588698507485e-06	0.2577122026518651	1.0
lncrna.ncrna::mitranscriptome::G079019::G079019	2778	8.168556740042442e-06	2	0.1649443287227794	0.540650855257999	2	2	0.1649443287227794	0.6039979414302362	2.0	2.0	9.621705	1.3109220611570381e-05	0.32481765749369756	1.0
lncrna.ncrna::gencode::AC156455.1::ENSG00000256546.1	1803	6.790548513332199e-06	2	0.05936304624682055	0.4290354777388552	2	2	0.05936304624682055	0.5785359989028532	2.0	2.0	4.85036	2.1617947709743445e-05	0.3543868824281315	1.0
lncrna.ncrna::mitranscriptome::G031025::G031025	654	8.477509108878771e-06	2	0.013994617340366933	0.2752274743605497	2	2	0.013994617340366933	0.5785359989028532	2.0	2.0	2.100995	6.230556313929283e-05	0.37457225133132	1.0
lncrna.ncrna::mitranscriptome::G015719::G015719	1759	8.48027261455052e-06	2	0.08341028721756462	0.4290354777388552	2	2	0.08341028721756462	0.5785359989028532	2.0	2.0	4.85036	2.6997243239745636e-05	0.44872231593812456	1.0
lncrna.ncrna::mitranscriptome::G043732::G043732	37029	7.219043845918277e-06	8	0.6213647855049022	0.7943483206654496	7	7	0.7495377123740441	0.9354011213183505	7.0	7.0	20.6683	5.393348729578112e-06	0.4562007829218031	1.0
lncrna.ncrna::mitranscriptome::G012757::G012757	1905	8.452904309225547e-06	2	0.09487492405025838	0.4290354777388552	2	2	0.09487492405025838	0.5785359989028532	2.0	2.0	4.85036	2.6910115286494437e-05	0.48803559289753146	1.0
