binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
lncrna.ncrna::gencode::LINC00176::ENSG00000196421.3	3893	5.069714529528678e-07	3	0.00043005690265123935	0.028383755574981795	3	3	0.00043005690265123935	0.028383755574981795	3.0	3.0	5.549666666666667	1.1265148375613985e-06	0.0041484311930782775	0.2737964587431663
lncrna.ncrna::gencode::RP11-1007O24.3::ENSG00000261423.1	1744	3.8136296190648446e-07	2	0.0011106181393011735	0.03665039859693873	2	2	0.0011106181393011735	0.03665039859693873	2.0	2.0	3.0935	1.5202279085566678e-06	0.016058949481076903	0.5033857283278738
lncrna.ncrna::mitranscriptome::G008782::G008782	866	3.562156515512956e-06	2	0.02130031056132684	0.4343494794295038	2	2	0.02130031056132684	0.4343494794295038	2.0	2.0	11.864	3.70256054792755e-06	0.022881169469448806	0.5033857283278738
lncrna.ncrna::mitranscriptome::G028994::G028994	1614	4.47085762757702e-06	2	0.09618916802056662	0.705387232150822	2	2	0.09618916802056662	0.705387232150822	2.0	2.0	19.775	2.788012120944095e-06	0.04241395386283273	0.6998302387367401
lncrna.ncrna::gencode::RP5-1198O20.4::ENSG00000230615.2	3710	2.7788295801588607e-06	3	0.03948631631177307	0.4343494794295038	3	3	0.03948631631177307	0.4343494794295038	3.0	3.0	9.210666666666667	3.720413034318165e-06	0.0791635734968412	0.9999999999999999
lncrna.ncrna::mitranscriptome::G084276::G084276	1398	3.914225863672229e-06	2	0.05994755819132108	0.5566486616181118	2	2	0.05994755819132108	0.5566486616181118	2.0	2.0	8.4525	5.710590418941976e-06	0.11367641136772735	0.9999999999999999
lncrna.ncrna::mitranscriptome::G010760::G010760	7067	1.7745901480109023e-06	2	0.22859871746591715	0.9774665122372783	2	2	0.22859871746591715	0.9774665122372783	2.0	2.0	14.915	1.46721959329299e-06	0.17213924031015648	0.9999999999999999
lncrna.ncrna::gencode::RP11-486B10.4::ENSG00000230638.3	2294	3.610048755941033e-06	2	0.12067264047681125	0.7964394271469543	2	2	0.12067264047681125	0.7964394271469543	2.0	2.0	5.3125	8.379815056937665e-06	0.4026583535630884	0.9999999999999999
lncrna.ncrna::mitranscriptome::G068521::G068521	5116	3.4870857622212584e-06	2	0.36766695178006675	0.9774665122372783	2	2	0.36766695178006675	0.9774665122372783	2.0	2.0	10.657	4.035041190067724e-06	0.4375843920366286	0.9999999999999999
lncrna.ncrna::gencode::MTHFD2P1::ENSG00000244681.1	2702	6.220019376159497e-06	4	0.03464836439975993	0.4343494794295038	4	4	0.03464836439975993	0.4343494794295038	4.0	4.0	4.285500000000001	1.7898249081678416e-05	0.45947852464745703	0.9999999999999999
lncrna.ncrna::mitranscriptome::G017367::G017367	3581	3.923128537830989e-06	2	0.2684746180007409	0.9774665122372783	2	2	0.2684746180007409	0.9774665122372783	2.0	2.0	7.836500000000001	6.173489434738731e-06	0.4723917886508671	0.9999999999999999
lncrna.ncrna::gencode::RP11-30P6.6::ENSG00000234155.1	2512	5.176315735054439e-06	2	0.2407901551019484	0.9774665122372783	2	2	0.2407901551019484	0.9774665122372783	2.0	2.0	6.874999999999999	9.284710476551375e-06	0.5002900900223153	0.9999999999999999
lncrna.ncrna::mitranscriptome::G086434::G086434	9728	2.713234100726697e-06	2	0.5663629038240624	0.9999999407909949	2	2	0.5663629038240624	0.9999999407909949	2.0	2.0	12.4435	2.6888403959797364e-06	0.561488731481603	0.9999999999999999
lncrna.ncrna::mitranscriptome::G046301::G046301	4196	3.515509918590504e-06	2	0.287064058507639	0.9774665122372783	2	2	0.287064058507639	0.9774665122372783	2.0	2.0	5.771000000000001	7.512034309450463e-06	0.6620473156875624	0.9999999999999999
lncrna.ncrna::mitranscriptome::G046537::G046537	4731	4.644394699785086e-06	2	0.46924490713313655	0.9999999407909949	2	2	0.46924490713313655	0.9999999407909949	2.0	2.0	7.372	7.768981794592685e-06	0.7414427125640657	0.9999999999999999
lncrna.ncrna::mitranscriptome::G026994::G026994	10455	3.6384495901021974e-06	2	0.7583091170824212	0.9999999407909949	2	2	0.7583091170824212	0.9999999407909949	2.0	2.0	12.4975	3.5901577056646534e-06	0.7517983490227456	0.9999999999999999
lncrna.ncrna::gencode::FZD10-AS1::ENSG00000250208.2	5432	3.5891377850667054e-06	2	0.4094532485500779	0.9999999407909949	2	2	0.4094532485500779	0.9999999407909949	2.0	2.0	6.2435	7.088956713185427e-06	0.7642022679772025	0.9999999999999999
