binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
lncrna.ncrna::gencode::AC073628.1::ENSG00000233605.1	635	1.536943536248966e-05	3	0.004381203696019513	0.717916702427672	3	3	0.004381203696019513	0.9999999995775228	3.0	3.0	8.725046666666668	2.852988189091111e-05	0.022900842756665967	1.0
lncrna.ncrna::gencode::AC096570.2::ENSG00000234207.1	569	1.3397023665624958e-05	2	0.02680168327121001	0.717916702427672	2	2	0.02680168327121001	0.9999999995775228	2.0	2.0	17.13065	1.266614052360957e-05	0.0241726790101986	1.0
lncrna.ncrna::mitranscriptome::G031136::G031136	1014	1.3420210163972891e-05	2	0.07517058597191348	0.8830484989732905	2	2	0.07517058597191348	0.9999999995775228	1.0	1.0	26.3899	8.236285490349811e-06	0.03167088806837049	1.0
lncrna.ncrna::mitranscriptome::G045587::G045587	873	1.222923075601905e-05	2	0.049241530736536386	0.7294076571198841	2	2	0.049241530736536386	0.9999999995775228	2.0	2.0	16.19615	1.2229175258356917e-05	0.049241134716598974	1.0
lncrna.ncrna::mitranscriptome::G053448::G053448	1332	7.397382412223902e-06	2	0.04268809304584695	0.717916702427672	2	2	0.04268809304584695	0.9999999995775228	2.0	2.0	13.50775	8.869617178888627e-06	0.05885667049466375	1.0
lncrna.ncrna::mitranscriptome::G027084::G027084	1018	9.782907218906192e-06	2	0.04351010317743467	0.717916702427672	2	2	0.04351010317743467	0.9999999995775228	2.0	2.0	12.690249999999999	1.248554707037347e-05	0.06683789220550235	1.0
lncrna.ncrna::gencode::RP1-45N11.1::ENSG00000260271.1	1431	1.206024820107246e-05	2	0.11196987973374045	0.8830484989732905	2	2	0.11196987973374045	0.9999999995775228	1.0	1.0	21.2586	9.188220413082562e-06	0.07086366456704069	1.0
lncrna.ncrna::mitranscriptome::G071913::G071913	1573	1.0382089106433657e-05	2	0.10222845122256964	0.8830484989732905	2	2	0.10222845122256964	0.9999999995775228	1.0	1.0	18.103	9.28846651922975e-06	0.08484068180801253	1.0
lncrna.ncrna::gencode::RP4-684O24.5::ENSG00000233896.1	1802	1.19325222977739e-05	2	0.15914100233835343	0.9340599344002204	2	2	0.15914100233835343	0.9999999995775228	2.0	2.0	18.927500000000002	1.0210542542475332e-05	0.12427065117121369	1.0
lncrna.ncrna::mitranscriptome::G036331::G036331	972	1.1045312162059877e-05	2	0.04973234025817391	0.7294076571198841	2	2	0.04973234025817391	0.9999999995775228	2.0	2.0	8.34269	2.144281050154113e-05	0.1515741290560999	1.0
lncrna.ncrna::gencode::CTD-2128A3.2::ENSG00000258902.1	558	1.134663678626443e-05	2	0.019011711712637745	0.717916702427672	2	2	0.019011711712637745	0.9999999995775228	2.0	2.0	4.85036	3.78881149869397e-05	0.15499407716833438	1.0
lncrna.ncrna::gencode::RP11-232C2.3::ENSG00000258719.1	597	1.2028475558973993e-05	2	0.0240118695779491	0.717916702427672	2	2	0.0240118695779491	0.9999999995775228	2.0	2.0	4.85036	4.016487648989416e-05	0.1880782711647467	1.0
lncrna.ncrna::mitranscriptome::G084041::G084041	614	1.2547006880783405e-05	2	0.027326386936447174	0.717916702427672	2	2	0.027326386936447174	0.9999999995775228	2.0	2.0	4.85036	4.18963300223477e-05	0.20888288115783868	1.0
lncrna.ncrna::mitranscriptome::G019768::G019768	722	1.0784703475549111e-05	2	0.02786668289342565	0.717916702427672	2	2	0.02786668289342565	0.9999999995775228	2.0	2.0	4.85036	3.601173573091673e-05	0.21219555802368398	1.0
lncrna.ncrna::mitranscriptome::G043523::G043523	1489	1.4513226433748733e-05	2	0.16038321023996865	0.9340599344002204	2	2	0.16038321023996865	0.9999999995775228	2.0	2.0	13.325669999999999	1.7639437685521003e-05	0.21537553332540219	1.0
lncrna.ncrna::mitranscriptome::G069829::G069829	1493	1.4001873944663866e-05	2	0.15228666228129895	0.9340599344002204	2	2	0.15228666228129895	0.9999999995775228	1.0	1.0	12.2881	1.845488086450572e-05	0.23090500401165936	1.0
