id	p	q	method	tumor
lncrna.ncrna::mitranscriptome::G007561::G007561	0.000122117494441584	0.08392524805497861	ncdDetect	All_cancers
lncrna.ncrna::mitranscriptome::G025135::G025135	5.51873284277242e-11	1.0113997723187589e-07	ncdDetect	All_cancers
lncrna.ncrna::gencode::CTD-2105E13.15::ENSG00000269275.1	2.69027354674668e-05	0.029582247920026495	ncdDetect	All_cancers
lncrna.ncrna::gencode::AC079150.3::ENSG00000227708.1	4.69805357748036e-05	0.043049830948311704	ncdDetect	All_cancers
lncrna.ncrna::gencode::RP11-211G3.2::ENSG00000223401.1	4.93515565947171e-30	2.713348581577546e-26	ncdDetect	All_cancers
lncrna.ncrna::gencode::Z95704.4::ENSG00000248302.2	1.42968070744948e-12	3.93019226477862e-09	ncdDetect	All_cancers
lncrna.ncrna::gencode::CTD-2134P3.1::ENSG00000250453.1	9.70245062064348e-05	0.07620581930328264	ncdDetect	All_cancers
lncrna.ncrna::gencode::RN7SK::ENSG00000202198.1	1.2533908161337498e-10	1.7227856767758392e-07	ncdDetect	All_cancers
lncrna.ncrna::mitranscriptome::G025135::G025135	2.94279934356743e-14	8.091226795138649e-11	ncdDetect	All_cancers_no_Skin-Melanoma
lncrna.ncrna::gencode::RP11-211G3.2::ENSG00000223401.1	1.77591507113466e-34	9.765756976169496e-31	ncdDetect	All_cancers_no_Skin-Melanoma
lncrna.ncrna::gencode::Z95704.4::ENSG00000248302.2	6.422728869495901e-10	8.82964651333949e-07	ncdDetect	All_cancers_no_Skin-Melanoma
lncrna.ncrna::gencode::RN7SK::ENSG00000202198.1	3.06412246904038e-10	5.616536485751017e-07	ncdDetect	All_cancers_no_Skin-Melanoma
lncrna.ncrna::mitranscriptome::G009636::G009636	3.19406555319673e-05	0.061663488402107426	ncdDetect	Bone-Epith
lncrna.ncrna::gencode::RP11-171I2.5::ENSG00000271011.1	3.36468652612445e-05	0.061663488402107426	ncdDetect	Bone-Epith
lncrna.ncrna::gencode::RP11-94H18.1::ENSG00000248964.2	2.2784478988309303e-05	0.061663488402107426	ncdDetect	Bone-Epith
lncrna.ncrna::gencode::RP11-84G21.1::ENSG00000257557.1	4.02052049817878e-05	0.055587340201105714	ncdDetect	Bone-Leiomyo
lncrna.ncrna::mitranscriptome::G018580::G018580	5.51985760657867e-06	0.030348177120969527	ncdDetect	Bone-Leiomyo
lncrna.ncrna::mitranscriptome::G018963::G018963	4.04418626417648e-05	0.055587340201105714	ncdDetect	Bone-Leiomyo
lncrna.ncrna::mitranscriptome::G037318::G037318	3.78573015673906e-05	0.055587340201105714	ncdDetect	Bone-Leiomyo
lncrna.ncrna::mitranscriptome::G006157::G006157	1.83232389732137e-05	0.023961254565115758	ncdDetect	Eso-AdenoCA
lncrna.ncrna::mitranscriptome::G022191::G022191	8.823022087952349e-06	0.023961254565115758	ncdDetect	Eso-AdenoCA
lncrna.ncrna::gencode::LINC00052::ENSG00000259527.1	2.1790882652888102e-05	0.023961254565115758	ncdDetect	Eso-AdenoCA
lncrna.ncrna::mitranscriptome::G036916::G036916	1.5249502899953302e-05	0.023961254565115758	ncdDetect	Eso-AdenoCA
lncrna.ncrna::gencode::AC079150.3::ENSG00000227708.1	4.47460266995317e-05	0.041002275799004215	ncdDetect	Eso-AdenoCA
lncrna.ncrna::mitranscriptome::G048027::G048027	9.51943187695393e-05	0.0747683377992753	ncdDetect	Eso-AdenoCA
lncrna.ncrna::mitranscriptome::G081312::G081312	1.71286007186713e-05	0.023961254565115758	ncdDetect	Eso-AdenoCA
lncrna.ncrna::gencode::DSTNP1::ENSG00000230982.1	1.08071728298319e-05	0.05941783621841579	ncdDetect	Kidney-ChRCC
lncrna.ncrna::mitranscriptome::G000211::G000211	1.0315643876336e-06	0.0028352547194109494	ncdDetect	Liver-HCC
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	2.8081000203932203e-08	0.0001543612581210153	ncdDetect	Liver-HCC
lncrna.ncrna::gencode::Z95704.4::ENSG00000248302.2	9.103313451508478e-06	0.016680304680980702	ncdDetect	Liver-HCC
lncrna.ncrna::mitranscriptome::G054322::G054322	1.91462414927568e-06	0.01052660357271769	ncdDetect	Lung-AdenoCA
lncrna.ncrna::gencode::GAS5::ENSG00000234741.3	0.000174300888384087	0.09583062843357104	ncdDetect	Lymph-BNHL
