binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nEigenAll	nEigen	fscore	MuAdj	Pval	Qval
lncrna.ncrna::mitranscriptome::G037318::G037318	383	1.0271517121923474e-05	2	0.007288715946419349	0.2150171204193708	2	2	0.007288715946419349	0.2150171204193708	2.0	2.0	23.27415	5.448494054776605e-06	0.002132594272686417	0.07014833015154433
lncrna.ncrna::gencode::RN7SK::ENSG00000202198.1	331	8.150231943024162e-06	2	0.0035182397961723223	0.207576147974167	2	2	0.0035182397961723223	0.207576147974167	1.0	1.0	15.0953	6.665671943185641e-06	0.0023779094966625194	0.07014833015154433
lncrna.ncrna::mitranscriptome::G031024::G031024	2673	5.5206388965818e-06	2	0.08189722567975048	0.7931839166758317	2	2	0.08189722567975048	0.7966485663907297	2.0	2.0	23.4907	2.9014099653678278e-06	0.02614445674665719	0.5141743160175913
lncrna.ncrna::mitranscriptome::G050601::G050601	4203	6.734858784786803e-06	2	0.22964472854082485	0.8468149364942916	2	2	0.22964472854082485	0.9032692655939111	2.0	2.0	21.51245	3.865043053016116e-06	0.096276803670911	1.0
lncrna.ncrna::mitranscriptome::G046060::G046060	1727	9.775127222688227e-06	2	0.10263390162679446	0.7931839166758317	2	2	0.10263390162679446	0.7966485663907297	2.0	2.0	10.458919999999999	1.1538551511592912e-05	0.13445276240561327	1.0
lncrna.ncrna::mitranscriptome::G043735::G043735	2198	1.0941252198769764e-05	2	0.180310956652173	0.7931839166758317	2	2	0.180310956652173	0.8183343417290929	2.0	2.0	11.52125	1.1724197997285595e-05	0.20008815447104816	1.0
lncrna.ncrna::mitranscriptome::G047485::G047485	6711	7.319893046363413e-06	2	0.46596507886695593	0.9607302030826691	2	2	0.46596507886695593	0.9999997335271971	2.0	2.0	13.381049999999998	6.753521050328599e-06	0.4254162795039343	1.0
lncrna.ncrna::mitranscriptome::G046839::G046839	3118	8.308313888483542e-06	2	0.20165692796843177	0.7931839166758317	2	2	0.20165692796843177	0.8498399107241053	2.0	2.0	6.750245	1.5195292903030907e-05	0.4475584656706952	1.0
lncrna.ncrna::gencode::LINC00617::ENSG00000250366.2	3478	8.868254206305637e-06	3	0.07792519682661922	0.7931839166758317	3	3	0.07792519682661922	0.7966485663907297	2.0	2.0	4.85036	2.257251112658897e-05	0.4593217416559832	1.0
lncrna.ncrna::mitranscriptome::G018963::G018963	9564	6.524489953480919e-06	5	0.05236481494851634	0.772381020490616	5	5	0.05236481494851634	0.772381020490616	5.0	5.0	4.85036	1.6606889997080706e-05	0.5738639202283964	1.0
lncrna.ncrna::mitranscriptome::G057724::G057724	2168	1.0999311330866633e-05	2	0.17800479351157358	0.7931839166758317	2	2	0.17800479351157358	0.8183343417290929	2.0	2.0	4.885405	2.779589344129075e-05	0.574262006986975	1.0
lncrna.ncrna::mitranscriptome::G011602::G011602	3170	7.482638006204361e-06	2	0.17656518391414613	0.7931839166758317	2	2	0.17656518391414613	0.8183343417290929	1.0	1.0	4.85036	1.9045679760869993e-05	0.5752765166649065	1.0
lncrna.ncrna::mitranscriptome::G061805::G061805	6458	1.0392675656378287e-05	2	0.6325022315826755	0.9999997335271971	2	2	0.6325022315826755	0.9999997335271971	2.0	2.0	12.845445000000002	9.98835422297023e-06	0.6110815576868571	1.0
lncrna.ncrna::mitranscriptome::G072878::G072878	8451	6.307399808445413e-06	2	0.5085303459781372	0.9607302030826691	2	2	0.5085303459781372	0.9999997335271971	2.0	2.0	9.691410000000001	8.034874717340877e-06	0.6387729214971984	1.0
lncrna.ncrna::mitranscriptome::G075436::G075436	5573	9.590437173789079e-06	2	0.5099537814601404	0.9607302030826691	2	2	0.5099537814601404	0.9999997335271971	2.0	2.0	9.67454	1.2238376114771772e-05	0.6411559655460237	1.0
lncrna.ncrna::mitranscriptome::G027950::G027950	6350	8.156102956680051e-06	2	0.49338485748418986	0.9607302030826691	2	2	0.49338485748418986	0.9999997335271971	2.0	2.0	9.2063	1.0937379778703127e-05	0.6508767636801563	1.0
lncrna.ncrna::mitranscriptome::G050283::G050283	20501	3.5265432553957833e-06	2	0.6722532902941479	0.9999997335271971	2	2	0.6722532902941479	0.9999997335271971	1.0	1.0	12.504	3.481897370080406e-06	0.6654950387395824	1.0
lncrna.ncrna::gencode::RP5-1033H22.2::ENSG00000224093.1	1793	9.711467027655648e-06	2	0.10802014459535318	0.7931839166758317	2	2	0.10802014459535318	0.7966485663907297	2.0	2.0	2.89317	4.1440654200127064e-05	0.6866781587163087	1.0
lncrna.ncrna::mitranscriptome::G011154::G011154	3652	9.106994280867033e-06	2	0.2878726633725026	0.9151653332669095	2	2	0.2878726633725026	0.9990874787633914	2.0	2.0	4.85036	2.3180180106755104e-05	0.7529587606398094	1.0
