binID	Length	Mu	nMut	PvalRaw	QvalRaw	nSample	nMutSample	PvalM	QvalM	nCaddAll	nCadd	fscore	MuAdj	Pval	Qval
lncrna.ncrna::gencode::RN7SK::ENSG00000202198.1	331	8.150231943030083e-06	2	0.0035182397961772906	0.20757614797446014	2	2	0.0035182397961772906	0.20757614797446014	2.0	2.0	12.785	6.86844302102378e-06	0.0025211927913062135	0.1135642957725146
lncrna.ncrna::mitranscriptome::G037318::G037318	383	1.027151712192351e-05	2	0.007288715946419401	0.21501712041937232	2	2	0.007288715946419401	0.21501712041937232	2.0	2.0	15.0	7.3778937951160306e-06	0.0038496371448310035	0.1135642957725146
lncrna.ncrna::mitranscriptome::G031024::G031024	2673	5.520638896585027e-06	2	0.08189722567983176	0.793183916675991	2	2	0.08189722567983176	0.7966485663903038	2.0	2.0	20.6	2.887428139003692e-06	0.025913304058902867	0.509628313158423
lncrna.ncrna::gencode::LINC00617::ENSG00000250366.2	3478	8.868254206305024e-06	3	0.0779251968266069	0.793183916675991	3	3	0.0779251968266069	0.7966485663903038	3.0	3.0	10.777333333333333	8.865758192656708e-06	0.07787477498125567	0.9999999999999999
lncrna.ncrna::mitranscriptome::G043735::G043735	2198	1.0941252198769998e-05	2	0.1803109566521795	0.793183916675991	2	2	0.1803109566521795	0.8183343417291223	2.0	2.0	17.08	6.901893065878666e-06	0.08582400358120439	0.9999999999999999
lncrna.ncrna::mitranscriptome::G046060::G046060	1727	9.77512722268623e-06	2	0.10263390162675969	0.793183916675991	2	2	0.10263390162675969	0.7966485663903038	2.0	2.0	10.191500000000001	1.0334116983308467e-05	0.11248057491532906	0.9999999999999999
lncrna.ncrna::mitranscriptome::G011602::G011602	3170	7.482638006203204e-06	2	0.17656518391410445	0.793183916675991	2	2	0.17656518391410445	0.8183343417291223	2.0	2.0	9.572999999999999	8.42162192314167e-06	0.21084106052639323	0.9999999999999999
lncrna.ncrna::mitranscriptome::G050601::G050601	4203	6.734858784781575e-06	2	0.2296447285405674	0.8468149364933423	2	2	0.2296447285405674	0.9032692655928984	2.0	2.0	10.8665	6.677714904051178e-06	0.22683185297466738	0.9999999999999999
lncrna.ncrna::mitranscriptome::G046839::G046839	3118	8.308313888484663e-06	2	0.20165692796847226	0.793183916675991	2	2	0.20165692796847226	0.8498399107242759	2.0	2.0	9.2595	9.667505408359016e-06	0.25121538368187485	0.9999999999999999
lncrna.ncrna::mitranscriptome::G018963::G018963	9564	6.5244899534803975e-06	5	0.05236481494849374	0.7723810204902827	5	5	0.05236481494849374	0.7723810204902827	5.0	5.0	5.651	1.243971192811606e-05	0.3335458866352949	0.9999999999999999
lncrna.ncrna::mitranscriptome::G011027::G011027	6262	8.960347486836288e-06	2	0.5358269781413836	0.9607302030822257	2	2	0.5358269781413836	0.9999997335271971	2.0	2.0	15.598500000000001	6.189151003456756e-06	0.35185383685181787	0.9999999999999999
lncrna.ncrna::mitranscriptome::G039118::G039118	1290	8.327558785633589e-06	2	0.0471407353778685	0.7723810204902827	2	2	0.0471407353778685	0.7723810204902827	2.0	2.0	2.782	3.225147973546081e-05	0.38424151398208145	0.9999999999999999
lncrna.ncrna::mitranscriptome::G075436::G075436	5573	9.590437173791769e-06	2	0.5099537814605317	0.9607302030822257	2	2	0.5099537814605317	0.9999997335271971	2.0	2.0	10.773	9.59159447151069e-06	0.5100176023097329	0.9999999999999999
lncrna.ncrna::mitranscriptome::G047485::G047485	6711	7.3198930463606696e-06	2	0.4659650788664892	0.9607302030822257	2	2	0.4659650788664892	0.9999997335271971	2.0	2.0	9.173499999999999	8.59723373297038e-06	0.5507901059070415	0.9999999999999999
lncrna.ncrna::gencode::RP5-1033H22.2::ENSG00000224093.1	1793	9.71146702765249e-06	2	0.10802014459529542	0.793183916675991	2	2	0.10802014459529542	0.7966485663903038	2.0	2.0	2.8775000000000004	3.636290502034273e-05	0.6168695025081568	0.9999999999999999
lncrna.ncrna::mitranscriptome::G027950::G027950	6350	8.156102956692164e-06	2	0.4933848574861817	0.9607302030822257	2	2	0.4933848574861817	0.9999997335271971	2.0	2.0	8.5555	1.0271322551141182e-05	0.6170664377964977	0.9999999999999999
lncrna.ncrna::gencode::LINC00667::ENSG00000263753.2	6894	7.399748281721754e-06	2	0.4854860207276664	0.9607302030822257	2	2	0.4854860207276664	0.9999997335271971	2.0	2.0	7.644	1.0430024582908776e-05	0.6693656631827507	0.9999999999999999
lncrna.ncrna::mitranscriptome::G020071::G020071	10382	9.913339872168005e-06	2	0.8406046483137666	0.9999997335271971	2	2	0.8406046483137666	0.9999997335271971	2.0	2.0	15.415	6.928919739519932e-06	0.6695970583464336	0.9999999999999999
lncrna.ncrna::mitranscriptome::G050283::G050283	20501	3.526543255395439e-06	2	0.672253290294212	0.9999997335271971	2	2	0.672253290294212	0.9999997335271971	2.0	2.0	8.696	4.369369249839821e-06	0.7799968288144407	0.9999999999999999
lncrna.ncrna::gencode::ARHGEF26-AS1::ENSG00000243069.3	4055	1.0588336820959483e-05	2	0.39913898072980414	0.9607302030822257	2	2	0.39913898072980414	0.9999997335271971	2.0	2.0	5.099	2.2373390353022896e-05	0.7859183157109646	0.9999999999999999
lncrna.ncrna::mitranscriptome::G061805::G061805	6458	1.0392675656378233e-05	2	0.6325022315826794	0.9999997335271971	2	2	0.6325022315826794	0.9999997335271971	2.0	2.0	7.608499999999999	1.4716935706711704e-05	0.8069444467933353	0.9999999999999999
lncrna.ncrna::mitranscriptome::G002197::G002197	3063	1.0091040062866228e-05	2	0.26022517857364097	0.9031344432849893	2	2	0.26022517857364097	0.9595803459903011	2.0	2.0	3.12	3.4847401586326795e-05	0.8549230643361815	0.9999999999999999
lncrna.ncrna::gencode::ABCC13::ENSG00000243064.4	10606	1.018254167349903e-05	2	0.8593751874467086	0.9999997335271971	2	2	0.8593751874467086	0.9999997335271971	2.0	2.0	10.880500000000001	1.0083154152178723e-05	0.8556518434072546	0.9999999999999999
lncrna.ncrna::mitranscriptome::G053300::G053300	2114	9.65918978978358e-06	2	0.139787126809194	0.793183916675991	2	2	0.139787126809194	0.8183343417291223	2.0	2.0	2.039	5.1040219986299765e-05	0.8590417082480846	0.9999999999999999
lncrna.ncrna::mitranscriptome::G024010::G024010	7665	1.0547522957225974e-05	2	0.7301150133442801	0.9999997335271971	2	2	0.7301150133442801	0.9999997335271971	2.0	2.0	7.9855	1.4231065881665496e-05	0.8631163820958044	0.9999999999999999
lncrna.ncrna::mitranscriptome::G043694::G043694	11289	9.729508864411428e-06	2	0.8656654391660018	0.9999997335271971	2	2	0.8656654391660018	0.9999997335271971	2.0	2.0	10.287	1.0190400248646645e-05	0.8820748033413811	0.9999999999999999
lncrna.ncrna::mitranscriptome::G072878::G072878	8451	6.307399808444529e-06	2	0.5085303459779414	0.9607302030822257	2	2	0.5085303459779414	0.9999997335271971	2.0	2.0	4.929	1.3787343833662788e-05	0.8863847491377101	0.9999999999999999
lncrna.ncrna::gencode::HCG18::ENSG00000231074.4	12968	6.539820223894655e-06	2	0.7538461405238585	0.9999997335271971	2	2	0.7538461405238585	0.9999997335271971	2.0	2.0	7.4350000000000005	9.477065909658127e-06	0.9033702241598925	0.9999999999999999
lncrna.ncrna::gencode::NR2F1-AS1::ENSG00000237187.4	7509	7.493718592751826e-06	2	0.5373575712154821	0.9607302030822257	2	2	0.5373575712154821	0.9999997335271971	2.0	2.0	4.813	1.6775311081214625e-05	0.9106618116627051	0.9999999999999999
lncrna.ncrna::mitranscriptome::G056191::G056191	3956	1.0382798739320444e-05	3	0.1462107927228779	0.793183916675991	3	3	0.1462107927228779	0.8183343417291223	3.0	3.0	2.5709999999999997	4.351123627268e-05	0.9121322293629177	0.9999999999999999
lncrna.ncrna::gencode::FZD10-AS1::ENSG00000250208.2	5432	7.111189739063186e-06	2	0.35037802959463704	0.9607302030822257	2	2	0.35037802959463704	0.9999997335271971	2.0	2.0	3.0255	2.5324108942518093e-05	0.9338092962596913	0.9999999999999999
lncrna.ncrna::mitranscriptome::G018844::G018844	19354	7.24366329975251e-06	6	0.29471425986559474	0.9151653332668469	3	4	0.6553718915161046	0.9999997335271971	6.0	6.0	6.557833333333334	1.1901095609402006e-05	0.935627158333883	0.9999999999999999
lncrna.ncrna::mitranscriptome::G024171::G024171	8003	8.926202349233476e-06	3	0.40023620911064023	0.9607302030822257	3	3	0.40023620911064023	0.9999997335271971	3.0	3.0	4.062333333333333	2.3674468360879526e-05	0.9407831371465271	0.9999999999999999
lncrna.ncrna::mitranscriptome::G057724::G057724	2168	1.0999311330866868e-05	2	0.17800479351157936	0.793183916675991	2	2	0.17800479351157936	0.8183343417291223	2.0	2.0	1.6520000000000001	7.173721554004775e-05	0.958789725410848	0.9999999999999999
lncrna.ncrna::mitranscriptome::G007916::G007916	11341	8.292444347040273e-06	2	0.8022566573021355	0.9999997335271971	2	2	0.8022566573021355	0.9999997335271971	2.0	2.0	6.1505	1.452650729669393e-05	0.9678003442071121	0.9999999999999999
lncrna.ncrna::mitranscriptome::G043732::G043732	37029	6.119712753009503e-06	10	0.19588551079972358	0.793183916675991	2	4	0.9304360336764232	0.9999997335271971	10.0	10.0	8.9257	7.3871652772051805e-06	0.9747540936553778	0.9999999999999999
lncrna.ncrna::mitranscriptome::G018665::G018665	4577	1.0433849117875432e-05	2	0.4515636064908115	0.9607302030822257	2	2	0.4515636064908115	0.9999997335271971	2.0	2.0	2.432	4.6224268318554803e-05	0.9910849343235781	0.9999999999999999
lncrna.ncrna::gencode::PWRN1::ENSG00000259905.1	4795	1.1260796764773593e-05	2	0.5153571534836364	0.9607302030822257	2	2	0.5153571534836364	0.9999997335271971	2.0	2.0	2.3440000000000003	5.176075195507684e-05	0.9968221521736217	0.9999999999999999
lncrna.ncrna::mitranscriptome::G056208::G056208	20737	7.363521788822964e-06	2	0.9555636261870554	0.9999997335271971	2	2	0.9555636261870554	0.9999997335271971	2.0	2.0	6.616	1.1991655503221777e-05	0.9968646669777077	0.9999999999999999
lncrna.ncrna::mitranscriptome::G056052::G056052	4134	1.0939720206867849e-05	2	0.4243487157819204	0.9607302030822257	2	2	0.4243487157819204	0.9999997335271971	2.0	2.0	1.9335	6.0960862386788865e-05	0.9971494078373858	0.9999999999999999
lncrna.ncrna::mitranscriptome::G019046::G019046	11364	1.0948937519210786e-05	2	0.9070626191478708	0.9999997335271971	2	2	0.9070626191478708	0.9999997335271971	2.0	2.0	4.7459999999999996	2.4856118312944115e-05	0.9988084524368852	0.9999999999999999
lncrna.ncrna::mitranscriptome::G021331::G021331	15963	7.231944040746958e-06	2	0.8832679614285469	0.9999997335271971	2	2	0.8832679614285469	0.9999997335271971	2.0	2.0	4.08	1.9097827127014694e-05	0.9993764842336588	0.9999999999999999
