id	p	q	method	tumor
lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	9.99999000001e-07	0.00518999481000519	ncDriver	Adenocarcinoma_tumors
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1.999998000002e-05	0.03805996194003806	ncDriver	Adenocarcinoma_tumors
lncrna.ncrna::gencode::RP11-467J12.2::ENSG00000260258.2	7.6999923000077e-05	0.09990740009259991	ncDriver	Adenocarcinoma_tumors
lncrna.ncrna::mitranscriptome::G056064::G056064	2.1999978000022002e-05	0.03805996194003806	ncDriver	Adenocarcinoma_tumors
lncrna.ncrna::mitranscriptome::G037318::G037318	8.43e-05	0.0375978	ncDriver	Bone-Leiomyo
lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	9.99999000001e-07	0.005252994747005253	ncDriver	Carcinoma_tumors
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1.999998000002e-05	0.03501996498003502	ncDriver	Carcinoma_tumors
lncrna.ncrna::mitranscriptome::G056064::G056064	1.999998000002e-05	0.03501996498003502	ncDriver	Carcinoma_tumors
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	9.99999000001e-07	0.002013997986002014	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::AC073628.1::ENSG00000233605.1	0.0006199938000619991	0.06718599480671857	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::AP000997.2::ENSG00000260254.1	0.000209997900021	0.03648894545537307	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::CASC15::ENSG00000272168.1	8.999991000009e-06	0.003779246220753779	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::HOXA11-AS::ENSG00000240990.5	0.000279997200028	0.04275472396791188	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::LINC00668::ENSG00000265933.1	0.00039999600004	0.05304157484740948	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::MALAT1::ENSG00000251562.3	2.8999971000028996e-05	0.00974205692460974	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::RP11-166D19.1::ENSG00000255248.2	6.3999936000064e-05	0.016124783875216125	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::RP5-978I12.1::ENSG00000260951.1	0.000639993600063999	0.06718599480671857	ncDriver	Digestive_tract_tumors
lncrna.ncrna::gencode::SNHG14::ENSG00000224078.8	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G002991::G002991	0.0008899911000889991	0.08304935469163825	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G003073::G003073	0.00029999700002999996	0.044461320092681465	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G003110::G003110	0.000539994600053999	0.06478649499219288	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G003701::G003701	7.999992000008e-06	0.003664723608003665	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G004535::G004535	0.000529994700053	0.06478649499219288	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G004696::G004696	2.0999979000020998e-05	0.007558492441507558	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G006157::G006157	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G006456::G006456	0.000569994300056999	0.06679537855784227	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G006834::G006834	0.000259997400026	0.040941465585344186	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G007132::G007132	0.000719992800071999	0.07113811214829026	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G017335::G017335	0.00019999800002	0.03599249721788501	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G019046::G019046	8.999991000009e-05	0.019717806369150152	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G024010::G024010	0.000699993000069999	0.0705452945470545	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G024169::G024169	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G030830::G030830	4.8999951000049e-05	0.013260513055276419	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G031126::G031126	0.000119998800012	0.02418695813041872	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G031131::G031131	0.001039989600104	0.09528195627134647	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G031829::G031829	0.00019999800002	0.03599249721788501	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G035221::G035221	7.999992000008e-05	0.019196171280019193	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G036916::G036916	0.00049999500005	0.06298687013129874	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G040023::G040023	0.0008899911000889991	0.08304935469163825	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G043694::G043694	4.999995000005e-05	0.013260513055276419	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G043732::G043732	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G046679::G046679	0.00036999630003699995	0.05038949610503899	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G046998::G046998	3.3999966000034e-05	0.01007798992201008	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G053987::G053987	0.000339996600034	0.04759007965475905	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G056064::G056064	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G056208::G056208	0.000629993700062999	0.06718599480671857	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G057055::G057055	0.000479995200048	0.062017841360048	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G058581::G058581	8.4999915000085e-05	0.01946884416751947	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G058638::G058638	9.99999000001e-07	0.0006298743701256299	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G066688::G066688	0.000829991700082999	0.08042938801381215	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G066990::G066990	4.999995000005e-06	0.0027994416450027996	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G069092::G069092	3.1999968000032e-05	0.010077989922010078	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G070651::G070651	0.000169998300017	0.0329469782225255	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G071412::G071412	0.0006199938000619991	0.06718599480671857	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G072115::G072115	1.1999988000012e-05	0.004651379964004651	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G075438::G075438	0.0005999940000599991	0.06718599480671857	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G075447::G075447	0.000339996600034	0.04759007965475905	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G081183::G081183	0.00021999780002200002	0.03695229714369527	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G081312::G081312	5.999994000006e-06	0.003023396976603023	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G081371::G081371	0.000229997700023	0.03738575517470635	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G081564::G081564	0.000679993200067999	0.06992828030903361	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G082587::G082587	0.00010999890001100001	0.023095185714809546	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G083976::G083976	0.0010998900109989	0.09897046009684746	ncDriver	Digestive_tract_tumors
lncrna.ncrna::mitranscriptome::G067811::G067811	0.000611	0.077597	ncDriver	Head-SCC
lncrna.ncrna::gencode::RP11-536O18.2::ENSG00000270547.1	0.0026	0.0208	ncDriver	Myeloid-MDS
lncrna.ncrna::mitranscriptome::G026022::G026022	0.00146	0.09928	ncDriver	Myeloid-MPN
lncrna.ncrna::gencode::HM13-AS1::ENSG00000230613.1	0.00019999800002	0.0969990300097	ncDriver	PANCAN
lncrna.ncrna::gencode::HMGN2P46::ENSG00000179362.10	0.00014999850001499998	0.0969990300097	ncDriver	PANCAN
lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	1.7999982000018e-05	0.024007475992524004	ncDriver	PANCAN
lncrna.ncrna::gencode::LINC00659::ENSG00000228705.1	5.0999949000051e-05	0.045347454652545346	ncDriver	PANCAN
lncrna.ncrna::gencode::MALAT1::ENSG00000251562.3	3.4999965000035e-05	0.037344962655037346	ncDriver	PANCAN
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	4.999995000005e-06	0.008891657775008891	ncDriver	PANCAN
lncrna.ncrna::gencode::RP11-211G3.2::ENSG00000223401.1	9.99999000001e-07	0.0026674973325026678	ncDriver	PANCAN
lncrna.ncrna::gencode::SNHG14::ENSG00000224078.8	0.00019999800002	0.0969990300097	ncDriver	PANCAN
lncrna.ncrna::mitranscriptome::G025135::G025135	9.99999000001e-07	0.0026674973325026678	ncDriver	PANCAN
lncrna.ncrna::mitranscriptome::G046678::G046678	0.000144999855000145	0.0969990300097	ncDriver	PANCAN
lncrna.ncrna::mitranscriptome::G056064::G056064	0.000189998100019	0.0969990300097	ncDriver	PANCAN
lncrna.ncrna::gencode::KCNQ1OT1::ENSG00000269821.1	1.4999985000014999e-05	0.07901992098007901	ncDriver	PANCAN_noLymph_noSkin
