id	p	q	method	tumor
lncrna.ncrna::mitranscriptome::G012156::G012156	1.5e-05	0.079275	oncodriveFML	Adenocarcinoma
lncrna.ncrna::mitranscriptome::G043904::G043904	0.001315	0.025425	oncodriveFML	Bone-Cart
lncrna.ncrna::mitranscriptome::G003518::G003518	0.001695	0.025425	oncodriveFML	Bone-Cart
lncrna.ncrna::gencode::RP13-270P17.2::ENSG00000265399.1	0.000285	0.0693495	oncodriveFML	Bone-Leiomyo
lncrna.ncrna::mitranscriptome::G035067::G035067	0.000297	0.0693495	oncodriveFML	Bone-Leiomyo
lncrna.ncrna::gencode::C1orf132::ENSG00000203709.5	0.000374	0.00748	oncodriveFML	Breast-DCIS
lncrna.ncrna::mitranscriptome::G012156::G012156	1e-06	0.005345	oncodriveFML	Carcinoma
lncrna.ncrna::mitranscriptome::G061400::G061400	0.004038	0.092874	oncodriveFML	Cervix-AdenoCA
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1e-06	0.002164	oncodriveFML	Hematopoietic_system
lncrna.ncrna::gencode::RP11-356I2.4::ENSG00000237499.2	2.1e-05	0.018033333333333335	oncodriveFML	Hematopoietic_system
lncrna.ncrna::gencode::RP11-175K6.1::ENSG00000245812.2	2.5e-05	0.018033333333333335	oncodriveFML	Hematopoietic_system
lncrna.ncrna::gencode::PVT1::ENSG00000249859.3	5.400000000000001e-05	0.029214000000000007	oncodriveFML	Hematopoietic_system
lncrna.ncrna::mitranscriptome::G066288::G066288	1e-05	0.03552	oncodriveFML	Liver-HCC
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1e-06	0.0019139999999999997	oncodriveFML	Lymph-BNHL
lncrna.ncrna::gencode::RP11-175K6.1::ENSG00000245812.2	1.8e-05	0.015950000000000002	oncodriveFML	Lymph-BNHL
lncrna.ncrna::gencode::RP11-356I2.4::ENSG00000237499.2	2.5e-05	0.015950000000000002	oncodriveFML	Lymph-BNHL
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1e-06	0.0021219999999999998	oncodriveFML	Lymphatic_system
lncrna.ncrna::gencode::RP11-175K6.1::ENSG00000245812.2	2.9e-05	0.023342	oncodriveFML	Lymphatic_system
lncrna.ncrna::gencode::RP11-356I2.4::ENSG00000237499.2	3.3e-05	0.023342	oncodriveFML	Lymphatic_system
lncrna.ncrna::gencode::PVT1::ENSG00000249859.3	5.8e-05	0.030769	oncodriveFML	Lymphatic_system
lncrna.ncrna::mitranscriptome::G083473::G083473	0.0005639999999999999	0.038352	oncodriveFML	Myeloid-MPN
lncrna.ncrna::mitranscriptome::G083473::G083473	0.0005809999999999999	0.07436799999999999	oncodriveFML	Myeloid
lncrna.ncrna::gencode::RP5-1125A11.1::ENSG00000228265.1	1e-06	0.0027064999999999997	oncodriveFML	pan
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1e-06	0.0027064999999999997	oncodriveFML	pan
lncrna.ncrna::gencode::RP5-1125A11.1::ENSG00000228265.1	1e-06	0.0054069999999999995	oncodriveFML	pan_noLymphatic_system
lncrna.ncrna::mitranscriptome::G071022::G071022	2.3e-05	0.0621805	oncodriveFML	pan_noLymphatic_system
lncrna.ncrna::gencode::NEAT1::ENSG00000245532.4	1e-06	0.005367	oncodriveFML	pan_noSkin-Melanoma
lncrna.ncrna::mitranscriptome::G012156::G012156	4e-06	0.010734	oncodriveFML	pan_noSkin-Melanoma
lncrna.ncrna::mitranscriptome::G027642::G027642	1e-06	0.002356	oncodriveFML	Panc-AdenoCA
lncrna.ncrna::gencode::RP5-1125A11.1::ENSG00000228265.1	1e-06	0.004383	oncodriveFML	Skin-Melanoma
lncrna.ncrna::gencode::TOPORS-AS1::ENSG00000235453.3	3.8e-05	0.083277	oncodriveFML	Skin-Melanoma
